galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,         log_likelihood,            log_prior,          log_posterior,weight
                -0.3155509984709218,                0.05227681319325856,                     -0.29315755516419173,                    0.0007045605035864291,            4.875807797418757,                  1.2230676754138015,               2.831545117511567,               0.10062170430524936,                0.0491903706296923,                     0.09072107522032309,                     -0.6406614021438408,                1.3934586558936868,                  0.39837453308203263,                  -0.0715204728301113,                         0.0894602827979167,                        -0.2844983544608393,              87.51541542048957,                     7.664140300871752,                2.2805366382872174,      -448193362886.101,   0.7399933056263587,      -448193362885.361,   0.0
                -0.4462843591119133,                -0.2264493704173278,                       0.5094242609742601,                      -0.3997809269000465,         0.004702898040931975,                  13.657511222466061,               4.909905816405943,             -0.006324670794108246,              0.026114617150228975,                      0.6405910007477188,                     -0.1553600492997463,                 4.707238181761772,                  -0.4701379835510208,                -0.038407228508220384,                         0.4234654760427126,                       -0.09174766725170315,         2.0906231317294406e-05,                    25.510627005666432,                 4.369976407259552,    -103305.09797642383,    48043.85600557432,     -55261.24197084951,   0.0
                  0.140468895414788,                0.02858742687402425,                    -0.061645897766271926,                       0.0967379340467605,            40.12421395029804,                   5.195874905717508,              2.2449952357777003,              0.038889028574540296,               0.09499849621143285,                     0.30408807096741713,                      0.6743775627704793,                5.5192761279730185,                  -0.2299372841508675,                   0.1136493597611698,                         0.5356024417702842,                       -0.18172646182395727,           0.014209215389639014,                    12.881419620455773,                3.9489312051321708,     -41017702496.75825,    68.23304261435447,     -41017702428.52521,   0.0
                 0.4362313800387729,                0.21154995624962403,                     -0.09042681827116726,                      0.22144575454360474,             8.30606768562147,                  2.6058999962388407,                0.82300834770553,               0.08393046511563972,               0.12344166446461596,                      0.3450047299648467,                     0.15717876469012257,                 4.444518068300068,                 -0.18775924700922605,                 -0.09611301517276842,                         0.3125048400314643,                       -0.27954823085844915,           7.23543079660716e-06,                     6.996655137185201,                 3.271046257596679,       -170429754.80685,   138211.18105716014,    -170291543.62579283,   0.0
               -0.15572817803949066,               -0.31852607987724574,                      0.06865960271379205,                    -0.021553610410526582,            94.19366999633465,                   20.06211979718702,               2.979588739926313,              -0.13053756866238206,               -0.2366510345814432,                      0.1569848065804817,                    -0.15240834054261626,                 4.433713039585991,                   0.2741022562190011,                  -0.1152072209987012,                        0.49080206405019383,                        -0.3046082616132114,         0.00022124083856515188,                    19.039766051882424,                3.9638507764789024,     -5013936234068.726,    4524.380393489981,     -5013936229544.345,   0.0
                0.13548709162709147,                 0.2561629882296624,                     -0.24738219073962092,                    -0.014064422107742227,        6.306084158099998e-05,                  24.966402435686106,              4.1854790723481905,              -0.15710139949128152,              -0.12244697970433474,                    0.013540465455151553,                     -0.4695608417591176,                7.8284414968621565,                 -0.49684502178652756,                   0.3193112305685176,                        -0.4197970372456235,                        0.05038412331438507,                5795.1912313966,                    1.8146155025893496,                1.2076695311036572,    -46349980881235.945,   15861.244902460307,      -46349980865374.7,   0.0
                 0.2533178711578516,               -0.13931039870237225,                      0.18705020861194013,                      -0.2854156451253915,           0.0120535016437193,                  18.405076561282446,               4.587903438454907,              -0.03471901138853588,               0.13814618576791302,                     0.12128572104048574,                     0.38973947518528373,               0.05940979872653518,                   0.1558223212709062,                  0.27664615635096323,                         -0.281508306497179,                        0.07635121520295539,          0.0015653930109532793,                     29.68468103943656,                3.8921642912985988,      -133909.057182906,    723.4897105100158,    -133185.56747239598,   0.0
                0.08644850735258396,                0.00553585637991931,                      -0.3296411369561891,                       0.5080162512345255,            258.2503299759038,                  13.235656577280428,               2.224518640387859,              -0.04433473810990228,             -0.025223303652366132,                      0.3172495365132972,                    -0.06954525437268273,                1.8453197375822947,                    0.576491952960992,                  0.18858329188555611,                        -0.3167478703553984,                        -0.2031124674220827,             166399.16313509404,                    0.9912498129447811,                 4.477391234802216,  -3.59070864727481e+16,   0.5248747108539623,  -3.59070864727481e+16,   0.0
                 0.7186006610564145,               -0.28148465834155306,                       0.1700199694465433,                      0.16727750633803998,           23.813772371080606,                  11.712209832875844,               4.707922557128151,               0.04284589535899766,               0.03118078515704541,                     -0.3421592437284658,                     -0.1394498165852241,                  2.86050104264294,                  0.22677508340105648,                   0.3258110716769382,                       -0.21363674193111862,                        0.11333210845192802,            0.07839347282773136,                     4.654863349951467,                 3.681803141761227,    -442738332772.97705,   17.438956714352642,     -442738332755.5381,   0.0
               -0.08523888258856942,               -0.26277365965596094,                      -0.1621490495444278,                      0.09593845540470884,       0.00041281418830307805,                  0.4322052398041609,               4.271368520923233,               0.08147623297508937,              -0.09583985142424678,                     -0.2851489275847485,                    -0.36085806124104697,                0.7877794897302826,                    0.432513488973295,                   0.0879185540995201,                        0.16836977172193396,                        -0.3762015563966233,              76087.52483329686,                    20.041523231737173,                2.2036575046421762,-1.2930955118691776e+18,   2424.0939809782976,-1.2930955118691753e+18,   0.0
               -0.12539962142759517,                0.24471530198599287,                    -0.029153272237035486,                     -0.14436846050361218,           195298.47701627444,                  0.7654376049337785,               4.317266246014826,              -0.07733120044511631,              -0.07939401009931257,                    -0.06758397529141473,                      0.6372374749832627,                4.9487822529528085,                  -0.2737407328278137,                  -0.2040931703622555,                         0.5187058464698824,                      -0.020304383728311007,              27.19966195125401,                     3.596737869527179,                1.0990040214868777,    -8872597066783804.0, -0.46481213557952716,    -8872597066783804.0,   0.0
                 0.2731923885457559,                0.10520156780599164,                     -0.26715942970995876,                      0.49616752893087684,            12945.88073881525,                  11.393895536207477,              3.5391258846298834,               0.13629558038289022,              -0.22488488334115778,                    -0.43434317677592377,                     0.27293871777181106,                0.4551176201102285,                 -0.21267545040979302,                 -0.11262662036465383,                         0.5233963674476427,                      -0.024891515712705866,             3.4676449130394262,                    29.389996552630073,                3.3170220492640823, -4.641709585812084e+16,    1.507675390596587, -4.641709585812084e+16,   0.0
                0.28207371180331975,                 0.2764289026721431,                      -0.2546707883480937,                      0.04648808167518758,            272656.7382356716,                   19.69481241961615,               2.760537616226274,              0.011533917640234582,               0.09819652903363531,                    -0.13954654203673614,                      0.2763108152196471,                1.9674848670672374,                 -0.18302711311171366,                  0.09506102939478542,                        -0.4205865141210662,                         0.5270126777883014,             176.18511348234736,                    12.947321864283046,                 3.812029097835838,-3.2125076281768485e+19, -0.11774330000203313,-3.2125076281768485e+19,   0.0
                 0.1273338109015051,                 0.2388947300206924,                      -0.2879594407659632,                       0.0470540680238028,           31.518417384335656,                   5.886121904288402,               3.522244372811711,              -0.03661174536874168,              -0.12118330073647327,                     0.46508189478807827,                    -0.16321479935576552,                 4.057248695811045,                   0.3881619914207262,                 -0.06377737233325312,                       -0.13218211931321797,                       -0.32251479169078806,           0.004808907485023776,                    15.099677378711261,                 4.382625577322265,     -61835861341.30354,   209.26503122180486,     -61835861132.03851,   0.0
                 0.5123272790070907,                0.09846178918790816,                      -0.2689902632762666,                     -0.19773913554199418,            389.4612734765357,                   12.32768325668331,              2.5912660973838895,                0.1268836339283479,               0.13677509677306526,                     -0.2145422064194406,                     -0.1203197973288121,                2.8229005812343733,                   0.5469889049682239,                -0.026164738883473697,                       -0.10398660656492666,                        0.14657572120904702,             27.304656804343605,                     5.323933906304727,                 4.689259108747029,    -28615603692643.355,    5.538203430705625,    -28615603692637.816,   0.0
