ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,multipoles.0.0.multipole_comps.multipole_comps_0,multipoles.0.0.multipole_comps.multipole_comps_1,multipoles.0.1.multipole_comps.multipole_comps_0,multipoles.0.1.multipole_comps.multipole_comps_1,          log_likelihood,         log_prior,           log_posterior,weight
               -0.44634321551673,                0.05907494227695,                             0.12282559507794795,                            -0.13596781814815648,                            -0.08764456691107314,                           -0.005040846593612557,-1.0000000000000002e+148,2.0640177310816044,-1.0000000000000002e+148,   0.0
               -0.11048850734647,               -0.02389299745647,                            -0.12980721741874993,                           -0.005153601923154931,                             0.08057315236048421,                             0.12057986891143765,-1.0000000000000002e+147,1.8954005487393122,-1.0000000000000002e+147,   0.0
                0.05885692474105,                0.36830051050091,                             0.13626006568179094,                             0.06451609884342391,                           -0.007553350917196088,                           -0.015119001317762806,-1.0000000000000002e+146, 1.150738491025262,-1.0000000000000002e+146,   0.0
                0.39846596903788,                0.38060218989144,                            -0.14832946448421125,                            0.006602329749039086,                             0.04888523138683356,                             0.02746747288497396,-1.0000000000000003e+145,1.2594724353359483,-1.0000000000000003e+145,   0.0
                0.42413819007217,                -0.1219142185914,                             0.05883932335882627,                             -0.0618902236052068,                             0.11415133286589339,                           -0.054187822203371774,-1.0000000000000002e+144,1.1629656310715617,-1.0000000000000002e+144,   0.0
               -0.21141787651976,                 0.0937362294446,                             0.10554643729123513,                            0.002855083294461488,                            -0.03906152372910152,                             0.04319612591125579,-1.0000000000000002e+143,0.7269954927635583,-1.0000000000000002e+143,   0.0
               -0.22129411849107,               -0.58498065087291,                            -0.03823124357709322,                            0.007758599551302939,                             0.02286250335573937,                             -0.2336725839490191,-1.0000000000000002e+142, 2.832369720077554,-1.0000000000000002e+142,   0.0
               -0.08965805911797,                -0.4816198193457,                            0.053880952160971475,                              0.0476063582367469,                          -0.0020324111739990955,                            -0.10310790482893915,-1.0000000000000002e+141,0.7902446541866073,-1.0000000000000002e+141,   0.0
               -0.54880246536418,                0.34894195637046,                           -0.025276183923752957,                             -0.0663830655244307,                            0.021325850650956265,                             0.17994642485468215,-1.0000000000000003e+140,1.8940552293068451,-1.0000000000000003e+140,   0.0
                0.47730887800859,                -0.4554585389777,                             0.06580770351788562,                           -0.016562676489205043,                             0.04031110057389567,                             0.07032823385706244,-1.0000000000000002e+139,0.5588010700858197,-1.0000000000000002e+139,   0.0
                0.22431206622335,               -0.59365035106032,                             -0.1143924561613108,                               0.105963510730326,                            -0.03958682816051526,                           -0.012150621627780902,-1.0000000000000002e+138,1.3014327101332492,-1.0000000000000002e+138,   0.0
                0.14482410374815,               -0.31306155463628,                             0.07420974139057927,                             0.16044933257095284,                            -0.05513617538148411,                             0.04416709299613638,-1.0000000000000002e+137,1.8120901989574003,-1.0000000000000002e+137,   0.0
               -0.54357018624321,               -0.48473703017462,                              0.1222206654033371,                            -0.20643346859121803,                            0.018020982554908336,                             0.04884220559849539,-1.0000000000000002e+136,3.0131492433102935,-1.0000000000000002e+136,   0.0
               -0.08757182210295,                -0.2900430620047,                           -0.034599616311389796,                            -0.12140386803276561,                           -0.022029712488448712,                            0.007257777323376281,-1.0000000000000001e+135,0.8237008093105992,-1.0000000000000001e+135,   0.0
                0.49846288732396,               -0.28411365807084,                            0.018516306072556884,                            -0.14862532162110603,                           -0.020398494135486174,                             0.11077940804044352,-1.0000000000000001e+134,1.7560257813168176,-1.0000000000000001e+134,   0.0
               -0.54491431466768,                0.13800232434863,                             0.04374522650656056,                             0.06198649129801984,                           -0.047365232745194295,                            -0.05195206934666633,-1.0000000000000001e+133,0.5349226363978514,-1.0000000000000001e+133,   0.0
               -0.42525745020009,               -0.16576351965429,                             0.12473962165674618,                            -0.07495838806800575,                            -0.13454934005148372,                              0.1654108708177957,-1.0000000000000001e+132,3.3321507122906606,-1.0000000000000001e+132,   0.0
                0.52510648896394,               -0.09919178674984,                             0.02285505439552014,                            -0.15186225578368792,                             0.10997553881896814,                             0.08933124457464213,-1.0000000000000001e+131,2.1829594319454664,-1.0000000000000001e+131,   0.0
               -0.05371700278025,                0.10548721391551,                             0.04323112501856122,                             -0.0770222117702299,                            -0.10376395103930783,                            -0.10189605050725951,                 -1e+130,1.4475556960307228,                 -1e+130,   0.0
               -0.43513222717629,               -0.17836280103145,                             0.06348468725335546,                            -0.04642785975816015,                           -0.010723222681744608,                             -0.0529651126056446,                 -1e+129,0.4553071167695316,                 -1e+129,   0.0
                0.18599896552131,                0.26536401815805,                            -0.09541433403648113,                             0.31326002978583384,                           -0.011567256390456013,                            -0.10701622903795256,                 -1e+128, 5.941100804947638,                 -1e+128,   0.0
               -0.11460103978876,                0.54215006042366,                            -0.15354963479264386,                           -0.050897303113326464,                            -0.05482075747787625,                            -0.05210145557278604,-1.0000000000000001e+127,1.5943951466207626,-1.0000000000000001e+127,   0.0
                0.07513298154498,               -0.39485076975466,                             0.14617970402738378,                            -0.08838156875601265,                            -0.12143985543404615,                             -0.0762361928527498,-1.0000000000000001e+126, 2.486970157691549,-1.0000000000000001e+126,   0.0
                0.20768081506503,                0.11065811433633,                            -0.09941807440903326,                              0.0573383915832175,                             0.11502602434640044,                           -0.048129343594954896,-1.0000000000000001e+125,1.4359532330185194,-1.0000000000000001e+125,   0.0
               -0.03332564840077,               -0.33778435484526,                            0.049821037918041225,                            -0.08348989188438301,                           -0.012592217928461352,                             0.09095277793668144,-1.0000000000000001e+124,0.8941834816427006,-1.0000000000000001e+124,   0.0
