galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,         log_likelihood,           log_prior,          log_posterior,weight
               0.030723995035255344,                -0.1725450799465452,                      -0.0361498545154694,                     -0.16283431508831872,           0.3715438542035894,                  23.118832688976028,               4.420116294105418,              -0.17717733320242413,               0.03541392727237216,                     -0.7365222305331366,                    -0.31078786483233145,                3.6577711999416405,                  0.21214366200484844,                 0.012485441661808544,                         0.7786758761713775,                       0.018456880102584897,             0.8505063627848343,                     10.89063275586113,                1.8826506438587778,     -477231325.1019385,  0.5611405692073806,     -477231324.5407979,   0.0
                -0.0505824552017163,                0.13386402111592735,                     -0.26152654233331823,                     -0.38674765087650465,         0.007242939688502601,                   6.792847755957925,              1.6974158098414358,               0.06439934720808682,               -0.0641055123050612,                     0.10883309323022351,                     0.08989992263987419,                 3.359132706548621,                 -0.17579247784843266,                  -0.2189264778328685,                      -0.019464322955381776,                         0.3454846030507754,             1.9029428369431491,                     2.263599235165692,                2.3134572415365318,    -11406363.000282057,  139.28404664238386,    -11406223.716235414,   0.0
                0.07432463552561192,               0.005004859681697547,                     0.032647269639973484,                     -0.34240222746315857,            37.42715941737733,                   14.13489597537715,              2.2688704706423763,              0.013388715392308154,               0.10621524933964639,                     -0.0588028569744732,                    -0.08628644494065475,                 4.743146409302171,                  0.11440405816365186,                  0.24398200819606777,                       -0.10838349042886976,                       -0.13973601290870016,         1.6006240895873977e-05,                    15.712455396386583,                 4.072170848415404,    -212412417154.45984,  62477.488812837975,    -212412354676.97104,   0.0
                 0.6169769231759848,                0.46521196847814433,                       -0.407482657598759,                      0.16702276062920698,        3.756580193847052e-05,                   29.22530318247793,               3.229095613159382,              -0.13801809766464465,                0.0324347727514595,                     -0.0883631928874717,                    -0.01685619076662886,                5.6487228030194885,                  0.26821229060463625,                -0.060981922847598555,                       -0.43229957538828173,                          0.465735570787559,             259417.04789480468,                    29.647332294610067,                 1.033496316813383,-1.7204048227209306e+18,   26623.04830668941, -1.720404822720904e+18,   0.0
                0.12982388470009715,               -0.19133465856213203,                      0.12876392817145524,                      0.43815335054802523,           1163.7740830587838,                   9.993860822276229,              2.2103677894289926,              -0.05278315388827096,               0.10340070866976646,                     0.29540110413710147,                       0.146573787957661,                 2.018787983497517,                 -0.14620918457445195,                  0.23762819876883146,                       -0.28963471301625415,                         0.5771482476016848,          7.184564073182909e-05,                    0.9654023768464426,                0.8147084761757699,    -111179167365716.58,  13917.769142871492,    -111179167351798.81,   0.0
                 0.1928663075105049,                0.20482362607741003,                     0.011596768033589524,                     -0.35612172211894366,           10431.094914644022,                  29.790866048989866,               4.307646543425058,               0.19785728447677509,              -0.21134211049728957,                     -0.2715804621873491,                     0.22297437578528914,                2.0642777988559358,                  -0.5759246445615335,                  -0.1853452973213902,                        0.05012141547186928,                        -0.0993796840737896,          5.170200244837098e-06,                    11.166692526199718,                 4.133169765816034,-3.4393152331167315e+17,   193423.0255570636,-3.4393152331147974e+17,   0.0
                0.18076238147706253,               -0.11639149376038803,                     -0.37157495079743963,                     -0.38560738289835755,            2.038558883468882,                  17.154506840009258,               3.235886933905488,               0.02204653725877027,              0.015314684230256377,                   -0.043526471578308405,                     0.06825786366395556,                 7.816358112097989,                   0.6967344406352457,                 -0.15716666706055885,                         0.2791792867256124,                       -0.29585067333197107,            0.11947834974868707,                     28.08791315309537,                2.9601381676472185,    -2217160070.6941266,  11.153750727267736,    -2217160059.5403757,   0.0
                -0.0348443758891193,               -0.14941516416616152,                       0.3023785845540444,                     -0.43104594640708277,           10626.049898920131,                    7.14521580477812,                4.84014061164692,              0.030995612437993644,              0.059187509633920665,                      0.3473758232091843,                     0.03855260067933685,                 6.578132424617678,                 -0.47080072555178726,                  -0.2568229515755659,                      -0.029473547682894008,                        0.28989764304575677,             0.6230969072762615,                    19.866637514708934,                3.1810935581423356,  -1.90519030825399e+16,   2.581595031852601,-1.9051903082539896e+16,   0.0
                0.11412914856287137,                0.20707393474437372,                    -0.037064063277994226,                      0.15603649664928773,            19804.38901827576,                  12.671411937899045,              2.8516182132820997,               -0.2624826359355191,               0.08656931846695619,                     -0.2917694868826935,                    0.002893379294632114,               0.17536341801823507,                -0.005393065636834624,                  -0.4029679177830099,                        0.22504010846107636,                       -0.19029700973634436,         1.6630097509214082e-06,                     17.84380465511071,                1.0387026803259882, -8.778806818671656e+16,   601325.0340289618, -8.778806818611523e+16,   0.0
               -0.16877760398738753,               -0.07801461974844195,                      0.43689070562106086,                      0.11468162923090663,            498.8598559352225,                   8.330027291629461,              0.9730021614311158,              0.016562191589750187,              -0.08664174218916738,                     -0.5577813508805297,                      0.3607669258826565,                5.7808982788943135,                 -0.13218570639804864,                   0.2522691231505664,                         0.7024094060739858,                       -0.29323038543316543,              37.82368159389943,                    20.481315245059452,                 2.132601215859844,     -4959100134704.444,  -4.028124830246465,     -4959100134708.473,   0.0
               -0.08241538932999026,                0.10660499726604464,                      0.11033647173862807,                      0.05690361507858696,         0.002097642245799529,                  15.631887529128628,              2.1433337485736725,             0.0042377900245300516,              -0.23443790434274037,                       0.324406882537475,                    -0.12825794889925157,                3.7574305849038874,                 -0.11311154255575637,                   0.2253130051345728,                       -0.07722368478088469,                         0.3295717962496678,          2.274773755469438e-05,                     7.736145683421963,                 4.050099549439721,     -137139.6139663722,   44440.66150829478,     -92698.95245807743,   0.0
