3.178918527711358313e-03,7.767895895129141304e-04,-9.565391269930452467e-03,-1.515803347993406689e-03
7.767895895129142388e-04,1.902888634793546598e-04,-2.337372653608376510e-03,-3.705163003443464405e-04
-9.565391269930452467e-03,-2.337372653608376510e-03,2.878240922810406527e-02,4.560964215380237767e-03
-1.515803347993406689e-03,-3.705163003443464405e-04,4.560964215380237767e-03,7.238332091781719694e-04
