galaxies.galaxy.bulge.profile_list.59.centre.centre_0,galaxies.galaxy.bulge.profile_list.59.centre.centre_1,galaxies.galaxy.bulge.profile_list.29.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.29.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.59.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.59.ell_comps.ell_comps_1,galaxies.galaxy.bulge.regularization.coefficient,     log_likelihood,            log_prior,      log_posterior,                 weight
                                -0.032553892084067046,                                 -0.05167263560320985,                                       -0.09933752342972348,                                        0.10828597860886453,                                        -0.1843012117071272,                                       -0.31663803189632694,                          0.00036415869619248436, 2768.9320725239904,   2746.3334282260043,  5515.265500749994,2.2076458472331742e-212
                                  0.08048775232302391,                                  0.05323542885584845,                                         0.4297144639286469,                                       -0.13981242184841208,                                        -0.5297651059174981,                                         -0.432243149243058,                               30.16226162720175,-11139.371781577735,   -2.554870731886747,-11141.926652309621,                    0.0
                                -0.043730475700346605,                                 -0.07093672898914001,                                        -0.4378189494892128,                                       -0.45778202454846695,                                         0.1416510250979622,                                         0.8704166571548351,                              1491.0755025131514, -53879.25012054801,   -5.405424882944076, -53884.65554543095,                    0.0
                                 0.037085906802872826,                                 -0.01835383797609011,                                       -0.19944776616715051,                                       -0.27943986473481264,                                        -0.3493925974288299,                                        0.14233020377880146,                             0.31406814109855236, -688.0813802201728,   2.8820427662607067, -685.1993374539121,                    0.0
                                 -0.06751910099284916,                                  -0.0894396154775194,                                        -0.2443477812206638,                                        -0.0735105894123454,                                        -0.4354142424311946,                                        0.41305061961866635,                          2.5646731932253834e-06, -4441.395645174768,   389912.00738124014, 385470.61173606536,                    0.0
                                 -0.08923831873034889,                                 0.026709068121383434,                                         -0.076884347728686,                                      -0.028353393539526428,                                        -0.3883811797775611,                                        -0.1822125449434058,                           3.635066816836322e-05,   807.960727990393,   27509.894509291564, 28317.855237281958,                    0.0
                                  0.08862798828974888,                                  0.04531146922048018,                                        0.03851625202833986,                                        -0.4105320581914647,                                        0.17043000048688536,                                       -0.19159191199063796,                               355477.5540584095,             -1e+99, -0.16628124769933375,             -1e+99,                    0.0
                                  0.04922415729530488,                                  0.03695166524801391,                                         0.2803916747503531,                                        -0.2715392311631795,                                        0.06816396027504835,                                          0.410440257590052,                           0.0009075867558611155,-14619.841438720418,   1101.1584984860067, -13518.68294023441,                    0.0
                                -0.023414735292660846,                                 0.012839344829284755,                                        0.06363352067742671,                                        -0.5653333893900901,                                      -0.007965880069177641,                                        0.36537913335612077,                           3.742118674578145e-05,-3106.1420355316013,    26721.43316426574,  23615.29112873414,                    0.0
                                 -0.01290102583905299,                                 -0.08074275645170687,                                       -0.13069870082325638,                                        -0.4222301967619765,                                        0.10933639123391871,                                       -0.17720507101093505,                               618.3586241781384, -20700.07530450705, -0.18101495859462607,-20700.256319465643,                    0.0
                                -0.013702259738629666,                                  0.01928472412847329,                                       -0.28880407465315855,                                         0.4775053692113986,                                        0.07115641775968927,                                         0.1311634097255054,                                2.04204513349789,  -9530.96172064283, -0.22053630161779625, -9531.182256944448,                    0.0
                                 -0.03137329578391872,                                 0.032620802647646024,                                        0.10403576454549986,                                        0.28309641605597174,                                       0.027133750044669332,                                       -0.09197744575990387,                             0.16836666109425327,  40.30756684068547,    6.526527440974831,   46.8340942816603,                    0.0
                                 0.018116083674439218,                                  0.03356683776863542,                                       -0.13133746498829857,                                        -0.2143352850044557,                                        0.06822951008468672,                                        0.21216164410579583,                                46.0920309070041,  3256.288185518453,   0.5382835796804009,  3256.826469098133,                    1.0
                                 0.011150864986736259,                                -0.041126863261137285,                                        -0.2524644757123463,                                       -0.11565363715480262,                                        0.06249425674694336,                                        0.35841559000654116,                              19792.538017257444,             -1e+99,-0.020163671672373307,             -1e+99,                    0.0
                                 -0.04156744576763985,                                 -0.07853644821180508,                                        0.24366108748044227,                                        0.02903208257537095,                                        0.35160186872606525,                                      -0.007017907516573145,                               591794.1819358179,             -1e+99,  0.12197988335481315,             -1e+99,                    0.0
                                 0.006962182276314649,                                 -0.03535586817708543,                                         0.3503674663135733,                                        -0.3137947908009434,                                         0.5205289992666797,                                        0.26090657701939207,                               57.19415633975771,-30359.291548991212,  -1.9514291732984521, -30361.24297816451,                    0.0
                                  0.07101710544171366,                                -0.012276766296073133,                                       -0.21908770891306095,                                         0.4935716150793928,                                         0.4656221453058173,                                         0.3610162033479156,                           2.469420569931832e-06,-33733.031010943094,    404950.8913685324, 371217.86035758926,                    0.0
                                 0.026592570358355994,                                 -0.06359273047228536,                                       -0.22722003215565675,                                        -0.2937781663389137,                                       -0.10075026061457777,                                         0.8563196199933689,                               25.97632958421567,-1443.1576982619708,   -3.714423821430686,-1446.8721220834016,                    0.0
                                 0.003650617202920231,                                 0.008865322875873785,                                         -0.302047628535851,                                        -0.3816183809124391,                                       -0.03990523122469902,                                        -0.4478100211245423,                            1.99120180423645e-06,-13847.589662280629,    502207.9724546733,  488360.3827923927,                    0.0
                                -0.029450051097973745,                                -0.006982745132972881,                                        -0.5400434738057956,                                        -0.4460165076875469,                                       0.021955947801547908,                                        0.28229827940617996,                          1.5336545163052254e-05,  -1734.22310570827,    65201.70599006554,  63467.48288435727,                    0.0
                                  0.04138625670909227,                                 0.021808099755790705,                                       -0.17503259061274887,                                       -0.04963720155321703,                                        -0.1632210257308806,                                        -0.7258364782545391,                          1.3213363196440683e-05,   2087.99698753585,     75678.8439205051,  77766.84090804095,                    0.0
                                -0.009697351356493814,                                 0.023112639549105654,                                        -0.1737260190577397,                                       0.012278149476655257,                                         0.2889007713001998,                                         0.3118573504783074,                          2.1793096329302394e-06,  837.6948665527434,   458860.88045621506,  459698.5753227678,                    0.0
                                 0.017802949009037186,                                   0.0876644151753245,                                         0.2943534652664212,                                        0.19569470517131257,                                      -0.018320887983924034,                                        0.11998173031910694,                          0.00017413713794516478, -8597.739805742356,    5742.968028803251,-2854.7717769391047,                    0.0
                                -0.032027306719179305,                                 -0.06717782969310356,                                        -0.3142048037154688,                                        -0.4839144477102193,                                        0.04231590840812708,                                       -0.20477737532594406,                           0.0028852381517113315,-3722.6983873342224,   345.64306520219213,  -3377.05532213203,                    0.0
                                0.0034010930032889186,                                 -0.07250901623066108,                                         0.4005090887648342,                                        -0.1426765991111516,                                       -0.10001971286086433,                                         0.6611073603620878,                              360.91441892879675,-34326.112666773995,  -2.3416083693274192,-34328.454275143326,                    0.0
                                 0.007803215537722605,                                 -0.08163391999122394,                                       -0.08984271900886744,                                       0.009754640702430557,                                      -0.035572368828476995,                                       -0.18568701051102485,                             0.15057307866674574, 2537.4930720743746,    7.540909336398755, 2545.0339814107733,     6.78029535075e-313
                                  0.09604074352367506,                                -0.004965527182494808,                                        0.12109829853116003,                                        0.16701319199299258,                                       -0.12310433806585286,                                        0.29461067757764536,                              18860.751771551608,             -1e+99,   0.3407999853350051,             -1e+99,                    0.0
                                 -0.01660835541926746,                                  0.09249511822608295,                                      -0.014514802222403348,                                      0.0005252502458538948,                                       -0.07811392126785933,                                        0.05674612024544217,                              6418.9096651121845,-45861.662315464215,   1.0907664847111995,-45860.571548979504,                    0.0
                                   -0.078088137709294,                                 0.039478626850359355,                                        0.12126909178205494,                                       0.003689432477585954,                                       -0.41314536815900244,                                        -0.3805122082259783,                               24877.31883373125,             -1e+99,  -0.6908245418612821,             -1e+99,                    0.0
                                   0.0811018442141346,                                 -0.09627395674910769,                                       -0.15786168455524477,                                      -0.022550427412525616,                                        0.11249119626440544,                                        -0.3466273524652653,                               5.125840196806556, 181.04272830154696,    0.459585320179946,  181.5023136217269,                    0.0
                                 0.021133857301227216,                                  0.09724272367863246,                                         0.1377594579432198,                                        -0.3313074068503224,                                         0.3657430289070619,                                        -0.3167787391031785,                               4.202311435316044,-20463.630093456995,  -0.6343480096688981,-20464.264441466665,                    0.0
                                  0.03534735801626537,                                 0.054632011671889885,                                        -0.2773534858702672,                                        -0.5841325203606483,                                       -0.41599214693502956,                                       -0.15230334632645445,                              0.3651208430669995,-14222.606617602447,  0.46915956901201916,-14222.137458033434,                    0.0
                                  0.09277833392872023,                                  0.09295531943332538,                                      -0.031215134043434744,                                       -0.04084255549958492,                                       -0.33072665606939133,                                      -0.016281212215280578,                              0.5292723619507524,-3708.9257555824215,   2.4091368923376852,-3706.5166186900838,                    0.0
                                -0.051353315999011696,                                 0.029346816419160315,                                        -0.4455840426523025,                                       -0.20065651633205467,                                        0.24478848824254767,                                      -0.007393379500423027,                               1.161927402911768, 1271.0806288253116,   0.3442975487696587, 1271.4249263740812,                    0.0
                                 -0.09797081074009731,                                 0.040326179507353926,                                       -0.10120118303461757,                                        -0.3270858079937254,                                        -0.2252856097658723,                                       -0.08780592656571537,                              248745.57295911195,             -1e+99,   0.1675178834292426,             -1e+99,                    0.0
                                 -0.07899546003972313,                                 0.008127189761279435,                                       -0.26309407387655465,                                       -0.18432125265455182,                                        0.43446534398424974,                                         0.2868704690004515,                                64.5147314537114,  355.2774753982467,  -0.9200820512497186, 354.35739334699696,                    0.0
                                   0.0997362575369147,                                 0.011979179513788019,                                        0.07407439338620223,                                      0.0017789138988085211,                                       -0.16516205650786353,                                         0.0164750588326545,                               221.9669566481833, -3532.569129106135,     0.96452003378809,-3531.6046090723466,                    0.0
                                  0.01836898953284523,                                  -0.0711461758161952,                                      -0.021866019974718046,                                       -0.03155078521832953,                                        -0.5712052537106551,                                        0.22101850330437597,                            0.005351785488580897, 1825.5589951010134,   185.90488691041816, 2011.4638820114315,                    0.0
                                -0.010829232248593959,                                -0.025228469123523944,                                        0.17477244916470155,                                       -0.05503968051340662,                                        -0.3579209616367796,                                       -0.31306068283496075,                           0.0027674150939069947,  1881.673804279637,    361.0488861217346, 2242.7226904013714,                    0.0
