ellipses.0.centre.centre_0,ellipses.0.centre.centre_1,ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,multipoles.0.0.multipole_comps.multipole_comps_0,multipoles.0.0.multipole_comps.multipole_comps_1,multipoles.0.1.multipole_comps.multipole_comps_0,multipoles.0.1.multipole_comps.multipole_comps_1,          log_likelihood,          log_prior,           log_posterior,weight
          -0.0304260930787,          0.08146405154542,                0.58911604886352,               -0.50392882236558,                              0.0819480589461375,                             0.04147276792431367,                            -0.18804873339429418,                              0.0784348916562654,-1.0000000000000002e+148,  2.497491660233601,-1.0000000000000002e+148,   0.0
          0.09281208308926,          0.05974930998114,                0.43853253662577,                -0.1122795571587,                             0.01705099705993539,                           -0.026961771569182086,                              0.1491732350105683,                             0.09882131134215134,-1.0000000000000002e+147, 1.6517989622893663,-1.0000000000000002e+147,   0.0
          0.03554049334087,          0.00226363997845,               -0.14290321182621,                0.49203941069868,                            -0.12013278384560502,                              0.1339595031050626,                             -0.1139811536490704,                            0.017133166542865542,-1.0000000000000002e+146,  2.283114150480434,-1.0000000000000002e+146,   0.0
         -0.02576465268743,         -0.04758966189081,               -0.25741368285888,               -0.41492008351936,                          -0.0013386175935534263,                             0.05829722632231975,                           -0.008961814769855888,                           -0.019145793551474808,-1.0000000000000003e+145,0.19236170143112213,-1.0000000000000003e+145,   0.0
          -0.0398700997986,          0.03991820807036,                0.21267468430982,               -0.08647553254554,                           -0.028489083294717353,                             0.03156352000305403,                               0.080282156187544,                             0.10971123868111268,-1.0000000000000002e+144, 1.0144832078510908,-1.0000000000000002e+144,   0.0
          0.07344053495129,          -0.0053678908109,                0.10690004719041,               -0.15730859717238,                             0.14057230152430336,                             0.05796265727168581,                             0.01963850184742287,                            0.034808601723420145,-1.0000000000000002e+143, 1.2358775551292742,-1.0000000000000002e+143,   0.0
         -0.09043930461428,         -0.05445817919678,               -0.27822067047681,                0.32603695402183,                             0.17395089005343464,                             0.10444377768030287,                             -0.1300069467817701,                            -0.18808103580610863,-1.0000000000000002e+142,  4.672184854396567,-1.0000000000000002e+142,   0.0
          -0.0993682178546,         -0.04338316343163,                0.14036096322024,                -0.4663946573103,                             0.18669445998296608,                            -0.17725935193835082,                             0.21012909693528325,                             -0.0607743331707073,-1.0000000000000002e+141,   5.70617280945586,-1.0000000000000002e+141,   0.0
         -0.08994784833093,         -0.02929939103606,                0.29952154765443,               -0.53688317252042,                             0.01941575121582679,                           -0.010050320657817267,                            0.024228276439922293,                             0.12531116092344988,-1.0000000000000003e+140, 0.8383938385915934,-1.0000000000000003e+140,   0.0
          0.08540257139265,          0.08089100254839,                0.43211919283186,               -0.04674396129988,                           -0.018131315066286936,                           -0.012096818175610348,                             0.09677756297892845,                             0.10724773024055279,-1.0000000000000002e+139, 1.0671524966948789,-1.0000000000000002e+139,   0.0
         -0.03437978973638,          0.03989967486641,               -0.49481646644435,               -0.26029884830666,                            -0.04130699041382364,                             0.07063157143952234,                            0.056829361424964815,                            -0.12355178971151877,-1.0000000000000002e+138, 1.2594853700976347,-1.0000000000000002e+138,   0.0
          0.02849234061527,          0.06065915173885,               -0.08112913633516,                0.49711474561017,                             0.04805839550048216,                              0.1945675373749696,                            -0.17397423740621779,                            -0.11011467971134718,-1.0000000000000002e+137,  4.127920697362427,-1.0000000000000002e+137,   0.0
         -0.06656496752844,          0.01990025186201,                 -0.418041385318,                0.47535640535187,                           -0.021218010015465708,                             0.15013935146352853,                            -0.14557837607011243,                            -0.16944904811955122,-1.0000000000000002e+136, 3.6449036147369203,-1.0000000000000002e+136,   0.0
          -0.0807254636847,          0.06928888232284,                 0.0205666855554,                0.40089347648215,                              0.1657929483228396,                             0.04148807892188837,                            -0.02051365473820412,                            -0.03869247362837757,-1.0000000000000001e+135,  1.556323997620477,-1.0000000000000001e+135,   0.0
          0.00620862674659,          0.03056720604595,               -0.41922720705097,                0.56440984745135,                             0.10621858203081011,                             0.03350864616015815,                             -0.1611323233656199,                             -0.1923185360906031,-1.0000000000000001e+134,  3.767763074667895,-1.0000000000000001e+134,   0.0
          0.01824755940181,          -0.0767043978964,                0.55675671651313,                  0.575622349529,                            0.015080612770162507,                             0.14199279906811488,                             -0.0654194183249797,                             -0.0620854132233256,-1.0000000000000001e+133, 1.4261839348905707,-1.0000000000000001e+133,   0.0
          0.04657620375417,          0.01949558120802,                0.58425263502643,                0.20551148241619,                              0.0328972207063766,                            -0.08246922072582741,                            -0.09886564891826109,                             -0.1131704114425955,-1.0000000000000001e+132,  1.523267902972225,-1.0000000000000001e+132,   0.0
         -0.09238369948435,         -0.06487717285466,                0.49094557878649,                0.27869140718723,                            -0.06663055240724025,                             0.11560718296318837,                            -0.03133637542120303,                             0.26392201506316676,-1.0000000000000001e+131,  4.422072486315954,-1.0000000000000001e+131,   0.0
          0.03680204175126,          0.08617856417314,               -0.32441267988809,                0.57717768859504,                            0.031348192475116735,                            -0.06824611472900668,                             0.03249829628071682,                              0.1534918178209219,                 -1e+130, 1.5128059373091016,                 -1e+130,   0.0
          0.05119753989537,         -0.08473417092203,                0.44549952418609,                0.39354159089002,                             0.18101265375650252,                            -0.24041379699994395,                             -0.0806179834738818,                             -0.1345539891679107,                 -1e+129,  5.758420493414751,                 -1e+129,   0.0
         -0.02542627613946,            0.047819108915,                 0.1462604253652,                0.36318026905274,                           -0.017292687115833538,                            0.016648607120951515,                           -0.009759870528334633,                            -0.07943697867899648,                 -1e+128,0.34908509005655536,                 -1e+128,   0.0
          0.00530111357717,         -0.00589017448967,                0.08759507302976,                0.56922509782155,                            0.059788093233425224,                             0.08192061084858185,                            -0.03127321110892716,                             0.05413352528039727,-1.0000000000000001e+127, 0.7097027433320233,-1.0000000000000001e+127,   0.0
          0.07155168913694,         -0.06443086121656,                -0.1614506885222,                -0.2318001271944,                           -0.028152975717091466,                          -0.0004740820166729445,                            0.028193442730369975,                              0.2231137060340835,-1.0000000000000001e+126, 2.5683705414369875,-1.0000000000000001e+126,   0.0
          0.01071190366581,          0.09783917402252,               -0.32374516594112,                -0.3617588459545,                             0.03112507366262708,                            0.006568499014856669,                             0.12126122290749855,                            -0.07247758555249897,-1.0000000000000001e+125, 1.0484599989176995,-1.0000000000000001e+125,   0.0
         -0.07633704656572,         -0.08552447441979,               -0.02830110739353,                0.47732449972064,                             0.08163635364457324,                             -0.0831689672119467,                           -0.015191095647390606,                            -0.11014202594515757,-1.0000000000000001e+124, 1.2971803304877811,-1.0000000000000001e+124,   0.0
          0.09136649591868,         -0.01753479034182,               -0.50525779966793,               -0.43110630191872,                             0.06426758786510922,                             0.09344762547846194,                            -0.07638019396422698,                              0.1055122195662437,-1.0000000000000001e+123, 1.4914772032685288,-1.0000000000000001e+123,   0.0
          0.07454587168211,          0.06617412574079,               -0.23516809265292,               -0.07959597035081,                             -0.0767052859295937,                            -0.03601732552034401,                            -0.03595004469064016,                           -0.009730447525149611,-1.0000000000000002e+122, 0.4284017974738932,-1.0000000000000002e+122,   0.0
          0.09109392953953,         -0.00299002952182,               -0.45140896451676,               -0.27361955583908,                             0.17066904119697707,                            -0.06965259718378271,                            -0.21142330090929704,                            0.009470974825026648,-1.0000000000000002e+121, 3.9384458724530593,-1.0000000000000002e+121,   0.0
         -0.08524509999974,         -0.02881489743171,                0.58458785177121,                0.18727105592053,                             0.02454256631697509,                            -0.03695211066101221,                           -0.059318639755045706,                            -0.09372105054714053,-1.0000000000000001e+120, 0.7135066190887684,-1.0000000000000001e+120,   0.0
         -0.08092264057381,          0.08315150079589,               -0.35342645980805,               -0.18480097113263,                            0.047320322528124195,                            0.020666208784251593,                            -0.20785690036893914,                             0.03880172997225269,-1.0000000000000001e+119,  2.368818519475133,-1.0000000000000001e+119,   0.0
         -0.05091574340783,         -0.05619170769444,               -0.59729866670999,                -0.4275986644035,                           -0.015366543139891104,                             0.07275231115031569,                            0.005472204109435028,                             -0.1090460073892048,-1.0000000000000002e+118, 0.8725003085562151,-1.0000000000000002e+118,   0.0
          0.06089751428367,         -0.01229674497725,               -0.53365704100986,               -0.44808929616835,                            -0.16826711331806826,                           -0.021009930210472774,                             0.11289745298232444,                            0.041668621251315825,-1.0000000000000002e+117,  2.161867373936316,-1.0000000000000002e+117,   0.0
         -0.03435988679146,         -0.03539061981093,               -0.19851594029412,                0.10686478191656,                             0.08125717666535665,                            0.016877072897838876,                            -0.06476850158497957,                            -0.12578105274813814,-1.0000000000000002e+116, 1.3451698188608678,-1.0000000000000002e+116,   0.0
         -0.08941802649523,         -0.08763094158421,               -0.40124546601828,               -0.27996376221399,                             0.10816764378571202,                             0.06392926467460239,                            -0.09533268992121859,                            -0.06303684123111392,-1.0000000000000002e+115, 1.4424577581999958,-1.0000000000000002e+115,   0.0
         -0.02872547037049,         -0.07295273839618,               -0.55619829083413,               -0.52982763266768,                            -0.11575774890772081,                            -0.11019748583364822,                             0.17756172603725326,                             0.13109332494227652,-1.0000000000000002e+114,  3.712848435699495,-1.0000000000000002e+114,   0.0
          0.01869236392304,         -0.04154439816342,                0.47725003511642,               -0.15148223916544,                          -0.0004932753631063701,                             -0.1991803745240491,                             0.06593812952127284,                              0.0977856802263386,-1.0000000000000002e+113,   2.67914705491081,-1.0000000000000002e+113,   0.0
          0.01863683849105,         -0.00052053662136,               -0.26715875513405,               -0.17537550473172,                             0.09708010851045337,                             -0.0661718684319487,                             0.12634516015362518,                             0.15957521727061463,-1.0000000000000001e+112, 2.7615306550692793,-1.0000000000000001e+112,   0.0
          0.00574910628541,          0.04793291823761,                 0.2625731696081,               -0.27184691032777,                           -0.011856509455259649,                           -0.002843100008472621,                            0.027022930397247277,                             0.09941102294170333,-1.0000000000000001e+111, 0.5380725141845587,-1.0000000000000001e+111,   0.0
          0.02956882411029,         -0.01031145684579,               -0.58353176145974,                0.33955948038083,                           -0.029318075344440246,                            0.010562529951042959,                             0.05857661642663716,                            0.015333348182826004,                 -1e+110, 0.2318724069679053,                 -1e+110,   0.0
          0.06418639145514,          0.09879803137929,               -0.23966745222737,               -0.29346608488531,                            0.002156735446369628,                             0.08683761114924585,                           -0.044019264372885746,                             0.19252345377761076,                 -1e+109, 2.3274199054141538,                 -1e+109,   0.0
          0.05824179995733,         -0.09712415223847,                0.28867947616615,                 0.5600275310786,                            -0.07974214273700381,                             0.04933714169760644,                             0.19635282005470928,                             0.13403155269416517,                 -1e+108, 3.2655924970112093,                 -1e+108,   0.0
          0.01211184724875,         -0.04884790506384,                -0.5513875239395,               -0.12559230402727,                             0.09614605094968195,                            -0.05995254491843233,                            0.009750225373745047,                            0.013066281935033359,                 -1e+107, 0.6552082686930042,                 -1e+107,   0.0
         -0.07267821646862,          0.08939166779182,               -0.13768194852672,               -0.17885825957873,                            0.028050220085027933,                            -0.04861906522362588,                            -0.03184611608968576,                              0.0485151830241511, -9.999999999999999e+105, 0.3259263221951156, -9.999999999999999e+105,   0.0
         -0.08495179085297,         -0.03653681311241,                0.01421283516635,               -0.48069215134241,                             0.10757267561130922,                             0.09668073946779812,                            -0.06883877426484002,                            -0.20063457933618173,                 -1e+105, 3.2956028594954203,                 -1e+105,   0.0
           -0.068545680229,          0.01825835635294,               -0.44663541683627,                 -0.599285777109,                           0.0020856800088917284,                            -0.04919801172373865,                            0.005537693858709225,                             0.08514097643144979,                 -1e+104, 0.4852223169821044,                 -1e+104,   0.0
         -0.05142504759645,          0.07332747975957,               -0.17054768313998,                0.32173328622603,                            0.015144558941191124,                           -0.011316829379467815,                            -0.06988570424169614,                            -0.14683730117724417,                 -1e+103, 1.3401316483550865,                 -1e+103,   0.0
         -0.04879539465038,          0.08320447492927,               -0.18357806028213,               -0.48832498581931,                            -0.06650365525640256,                            0.006155552252631967,                             0.18470521401228238,                              0.0693212862643681,                 -1e+102,  2.169104189933341,                 -1e+102,   0.0
          0.02533085623686,          0.09535721586275,               -0.35885148659314,               -0.46427815267843,                            -0.06324850470748056,                           -0.021298892927090356,                             0.17736678535354974,                             -0.0792098824315701,                 -1e+101,  2.109359910456359,                 -1e+101,   0.0
          -0.0730047361232,          0.01517178436783,                0.16364451644492,                0.47626863117365,                            -0.01671873743837059,                              0.0042768117371734,                             0.22191661391422085,                             0.13887827253188534,                 -1e+100, 3.4415982706381176,                 -1e+100,   0.0
          0.09715139275135,         -0.09611919241861,               -0.34450861764014,               -0.21718716912635,                           -0.008319139107567187,                           -0.008824246382546759,                           -0.013724432755427856,                            -0.12635569937286184,                  -1e+99, 0.8150599109087119,                  -1e+99,   0.0
          0.05592363278949,         -0.08596489555762,                0.58836532320205,               -0.52025643667299,                            -0.14615642833664408,                            -0.07878817623741452,                            -0.15415634450069005,                             0.03558360151690675,     -27866.589192919047, 2.6299824752835943,     -27863.959210443765,   0.0
          0.05407920230118,          -0.0664421614891,                  0.566439873281,                -0.4045730814045,                            -0.02344813570002099,                           -0.005125391561110309,                              0.0945590233892265,                             0.03152150332165446,      -20371.45922091187, 0.5255549391221328,      -20370.93366597275,   1.0
