ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,multipoles.0.0.multipole_comps.multipole_comps_0,multipoles.0.0.multipole_comps.multipole_comps_1,multipoles.0.1.multipole_comps.multipole_comps_0,multipoles.0.1.multipole_comps.multipole_comps_1,          log_likelihood,          log_prior,           log_posterior,weight
                0.36218612927103,                0.55503732725971,                           -0.051427474230734856,                            0.023085072360308517,                           0.0045438934411446445,                             0.17313747064554252,-1.0000000000000002e+148, 1.6587468190387074,-1.0000000000000002e+148,   0.0
                0.30821556893128,               -0.14864241580126,                             0.20874114627121818,                             0.16565178741391892,                             0.08627579855909474,                             0.10328020360570805,-1.0000000000000002e+147,  4.456184734694714,-1.0000000000000002e+147,   0.0
                0.31282755617203,                0.30195545206867,                             -0.0760277992067719,                             0.01027122451918955,                            -0.03457969108685174,                           -0.035359897343696996,-1.0000000000000002e+146,0.41659008405838543,-1.0000000000000002e+146,   0.0
                0.30698230365009,               -0.47650866743724,                            -0.03231842570271538,                             -0.0703968274233492,                            -0.22046717193294135,                             0.10292962251988146,-1.0000000000000003e+145,  3.260023752168457,-1.0000000000000003e+145,   0.0
                0.00796185573058,                0.35093623412871,                            0.011642996196945556,                            -0.03889315604441791,                             0.06861851239760407,                             0.12491029939175746,-1.0000000000000002e+144, 1.0979660042668078,-1.0000000000000002e+144,   0.0
                0.58691116667555,               -0.00701127915477,                             0.10833152725692761,                             0.07495943186737035,                            -0.13899343250741059,                             0.14440474555985489,-1.0000000000000002e+143, 2.8763270522047955,-1.0000000000000002e+143,   0.0
               -0.05878443083294,               -0.36980269075481,                            0.014120485619523207,                             0.03495605435316755,                          -0.0008314156766032441,                             0.08880595276030005,-1.0000000000000002e+142,0.46542511738823544,-1.0000000000000002e+142,   0.0
                0.28112939851891,                -0.5860673637809,                            -0.03702397660737243,                             0.19340256672956962,                             0.04651256962033819,                             0.11660287989266598,-1.0000000000000002e+141,  2.726748919667959,-1.0000000000000002e+141,   0.0
               -0.55013996747968,               -0.51610924464193,                             0.06562814652550367,                            -0.13010967624654543,                           -0.062313708467327804,                            -0.13320126480298977,-1.0000000000000003e+140,  2.143057833871058,-1.0000000000000003e+140,   0.0
               -0.17635934498714,               -0.19163190459176,                             0.05777529917957263,                            -0.03103059947479336,                             -0.1694777332381176,                             0.05365970363810523,-1.0000000000000002e+139,    1.7951474578557,-1.0000000000000002e+139,   0.0
               -0.07039024608162,                -0.3204544143195,                             -0.1423468895269078,                            -0.14182957344192476,                            -0.12010685357935486,                            0.040556484752766055,-1.0000000000000002e+138, 2.8224374796468976,-1.0000000000000002e+138,   0.0
                -0.1015997449252,               -0.38915787673081,                             0.04106505751872774,                             0.12897559883609497,                             0.14570286455127912,                              0.0511938850736511,-1.0000000000000002e+137,  2.108559132576415,-1.0000000000000002e+137,   0.0
                0.03891586077485,               -0.41154961541476,                             0.05987040477771871,                            0.030924422977853257,                           0.0033245817093517896,                             0.06975196295269201,-1.0000000000000002e+136, 0.4708587242028468,-1.0000000000000002e+136,   0.0
                0.08939312429804,                 0.5278298868613,                             0.15111363532722233,                            -0.08448055106842545,                             0.04889665473076156,                            -0.03936990083179564,-1.0000000000000001e+135,  1.695658311299915,-1.0000000000000001e+135,   0.0
               -0.59099414953715,                0.15830970645382,                            0.028994484109968695,                            0.013235581992354062,                            0.061685380748228144,                              0.1860215046235061,-1.0000000000000001e+134, 1.9712473559963262,-1.0000000000000001e+134,   0.0
                0.56692700225295,               -0.45543826548289,                             0.13809446295178163,                           -0.056559021684833774,                            -0.13761742395544505,                             0.03395625999191361,-1.0000000000000001e+133, 2.1180293300328805,-1.0000000000000001e+133,   0.0
                0.01021569421754,                0.37506351996692,                            -0.06498012145686714,                             0.00925493177689977,                            -0.06401057046914545,                             0.04416132904821057,-1.0000000000000001e+132, 0.5177823030917017,-1.0000000000000001e+132,   0.0
                0.08256284160232,               -0.12017902020531,                             0.25234734538045867,                            -0.06703057258844923,                               -0.07636652071257,                             0.10656759358564549,-1.0000000000000001e+131,  4.268038893523927,-1.0000000000000001e+131,   0.0
               -0.47055276537897,                 0.4460559072264,                            -0.07096028916981485,                            -0.01641762978980225,                           -0.018906912663787055,                            0.021093399943394826,                 -1e+130, 0.3053652037313412,                 -1e+130,   0.0
               -0.02231208347596,                0.17225936254504,                             0.04693073973434938,                            0.026293974442968972,                             0.09100984498631139,                            -0.09990963869785352,                 -1e+129,   1.05792976065944,                 -1e+129,   0.0
               -0.12333093157735,               -0.18775731586496,                             0.11370095580384912,                             0.08455667644005503,                            -0.05375319331945392,                            0.018425479732190456,                 -1e+128, 1.1653321488348474,                 -1e+128,   0.0
                0.33626732344701,               -0.43827361397937,                            -0.10171202796261135,                            -0.04036118834977658,                            -0.11017270511569618,                            0.050362519787775714,-1.0000000000000001e+127, 1.3324385254578706,-1.0000000000000001e+127,   0.0
                0.06117750530929,                0.19959823398904,                            -0.06341297041066546,                             -0.1650985980907751,                            -0.07884066588305373,                            0.025182044019224005,-1.0000000000000001e+126, 1.9064368922856332,-1.0000000000000001e+126,   0.0
                0.41349099200429,                0.11019583660359,                            -0.12134132111091737,                           -0.031459100403621744,                            -0.02352439344697409,                           -0.058311203257975314,-1.0000000000000001e+125,  0.983349235979443,-1.0000000000000001e+125,   0.0
               -0.25377474528154,               -0.09520565659029,                           -0.037167875670392606,                             -0.1766306829499105,                            0.026055434882044835,                            -0.06504615335269129,-1.0000000000000001e+124, 1.8744868447037935,-1.0000000000000001e+124,   0.0
                0.19243106453983,               -0.49671671276801,                             0.08670819661052499,                            -0.04189217328799853,                            -0.14158345765927727,                            -0.06351328282625746,-1.0000000000000001e+123,  1.667653906018284,-1.0000000000000001e+123,   0.0
                0.13567786998059,                0.04209145916949,                             0.16894466902947958,                             0.03160807005988228,                            0.010976852674891983,                           -0.047597548117343805,-1.0000000000000002e+122,  1.596369458390998,-1.0000000000000002e+122,   0.0
                0.45087173530468,                -0.2089365632861,                             0.17329809801352314,                             0.17887013044493338,                             0.07208358243243895,                             0.18238304300471003,-1.0000000000000002e+121,  5.024318578622214,-1.0000000000000002e+121,   0.0
