galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,          log_likelihood,             log_prior,           log_posterior,weight
                  0.23425557106128916,                   0.2641691536890372,                        -0.1379559412202047,                        0.09051359469652712,              0.254926307842035,                      0.58806997626131,                  4.26397681556395,-1.0000000000000002e+148,     5.035801441665919,-1.0000000000000002e+148,   0.0
                  0.20720205978245165,                   0.2844247032270853,                        0.21470386007750483,                        0.31221754323418927,          1.108522807757992e-06,                     13.15085570159935,                  4.48126262533815,-1.0000000000000002e+147,     902101.8829968972,-1.0000000000000002e+147,   0.0
                  -0.7239540676569054,                  -0.1378049731875538,                       0.030546924975578715,                         0.3255446948712441,              2749.699415988437,                       7.5428972776857,                  4.84598665336753,-1.0000000000000002e+146,    2.9954116394154795,-1.0000000000000002e+146,   0.0
                   0.5021949971444034,                  0.04655106495828582,                       -0.04801599416912843,                        -0.0948716817999156,              15.18757342196085,                      2.62988667294702,                   1.8326318605766,-1.0000000000000003e+145,     1.987965740689825,-1.0000000000000003e+145,   0.0
                 0.055918421809956806,                   0.3111561765473375,                         0.5859442763808553,                         0.5550771939159835,         0.00033523450703110797,                     29.76255334122038,                  3.99034525605025,-1.0000000000000002e+144,      2980.49439063455,-1.0000000000000002e+144,   0.0
                 0.003583767693959073,                    0.550354721579699,                       -0.28332156182338586,                        0.31019025308381365,           0.013752690955342066,                      9.15760464397899,                  2.03667922061589,-1.0000000000000002e+143,     73.98712822734922,-1.0000000000000002e+143,   0.0
                   0.3633045965617161,                   -0.609619272834246,                        0.45521003929525133,                        0.29887211141428216,            0.22266838174222878,                       3.3483069566678,                   3.6264969306792,-1.0000000000000002e+142,     6.213242053139393,-1.0000000000000002e+142,   0.0
                 -0.13522580737564766,                   0.1957771408312014,                        -0.2157482026937436,                         0.3821637012303331,             35691.416828638256,                      7.43866983961588,                  2.75291938256925,-1.0000000000000002e+141,   -0.1836402041981129,-1.0000000000000002e+141,   0.0
                  0.29771233353988236,                  0.36676318690447973,                        0.40989044624332316,                       -0.05206406580010931,         1.9951729798898605e-06,                     13.42696854968302,                  4.27896850641678,-1.0000000000000003e+140,     501210.5376360841,-1.0000000000000003e+140,   0.0
                  0.15312758140859087,                  0.48732871854914933,                         0.6015363928666106,                         0.1760332335966133,            0.19171026397333768,                     29.11985203966605,                  1.66935197141314,-1.0000000000000002e+139,     5.055232573913771,-1.0000000000000002e+139,   0.0
