galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,extra_galaxies.0.bulge.effective_radius,extra_galaxies.0.bulge.sersic_index,extra_galaxies.1.bulge.effective_radius,extra_galaxies.1.bulge.sersic_index,     log_likelihood,            log_prior,      log_posterior,weight
                        -0.5487744418381567,                       -0.37763800359004407,                     22.10913790472411,                 4.973638218007313,                -0.15157872126851651,                -0.16515453953690226,                      -0.11947538688972364,                      0.027690881573440636,                    17.81490971204669,                      4.213989499879479,                 3.7077160203828035,                     12.150024350453938,                 2.2841024387869995,-393570.56513938407,   -1.126167137563998,-393571.69130652165,   0.0
                       -0.04028267148810113,                          0.287041428356136,                     18.77566434110956,                 2.946491738648838,                  0.1302333455869047,                -0.30303614249947913,                        0.9600444969166798,                       0.33960839194107156,                    9.336610511650406,                     1.1035588195873625,                  4.838893645860481,                      8.157082574293508,                 2.0240212680002365,-366468.53106117586,  -4.4800019769754105, -366473.0110631528,   0.0
                       -0.10496695303413396,                         0.3069193500508954,                     9.767669885678725,                1.1318194024061694,                   -0.79622543048593,                -0.05526751486085507,                       0.11406648305015432,                      -0.09140334031159643,                   10.119011510299915,                      25.73676416836192,                  2.608919142158361,                     11.525991270769175,                 2.7010075684152226,-431867.87038061715,    3.979382999129835,-431863.89099761803,   0.0
                         0.7412694887276708,                        -0.3291578774582441,                     7.427695012455462,                  2.96311198353824,                  0.2368286325626743,                  0.4432621323328255,                       -0.3714356726693327,                       -0.2647992318332103,                    2.410225547012571,                       1.92086496923774,                   4.95935619793539,                      20.78018952619758,                 3.8908068912523657,-382511.03365560016,   -2.263869715710965, -382513.2975253159,   0.0
                        -0.1810531375046816,                       -0.14329125981826862,                      3.27172596968899,                 3.960531202665387,                 0.49179224122522164,                0.006903241257219766,                       0.48135699332974574,                       0.12443065919423289,                   13.963786102201897,                      8.842642836211697,                 2.9734684893598597,                     3.6697860084815037,                  3.991591357426141, -341704.7065693138,   0.8180549049226428, -341703.8885144089,   0.0
                        0.04284255616900593,                       -0.09376373976699265,                     23.13883892768917,                3.4683141937512847,                -0.32284909878691703,                  0.0790217278231574,                        0.7043040343223642,                     -0.061361915804466566,                    20.95764898959642,                      17.16256110164519,                 3.1232092023660396,                      5.433880162975031,                  4.389739410432482, -398180.7510447597,  -1.0784323311111326, -398181.8294770908,   0.0
                        0.38011927813523305,                        0.06807024303643364,                    25.893029335517788,                 4.513851480943964,                 0.44080400659067964,                -0.18968654042042443,                      -0.11618769025784792,                      -0.05536402086791325,                   27.549837367047022,                      23.48033396936682,                   2.61424871383538,                     17.227223287578944,                  1.905490268080531,-414907.36202984245,    1.502460918912849,-414905.85956892354,   0.0
                         0.2760089318456733,                       -0.11741208173620832,                    15.338034776988355,                 1.311433728731935,               -0.008778042604578675,                 0.13431098374437953,                        0.3495038675635949,                      -0.10600548365219804,                   14.630273809741531,                      22.88676112716289,                 2.3866275793042604,                     11.196888586520284,                 1.1774624054151084,-462807.25196591346,0.0033479906463196873, -462807.2486179228,   0.0
                       -0.06360691170141625,                         0.5164299646243838,                     22.06784593239328,                0.8735968803461486,                 -0.1506518504671731,                 -0.6181302243659068,                       -0.5196073808760838,                      -0.16474799175369564,                   17.094896881155783,                     19.070981778031037,                  4.178460294819477,                      23.81266941488359,                  1.422775853721061,-449568.10729480954,   0.2374681279464995, -449567.8698266816,   0.0
                       -0.40798305721140365,                      -0.036176091683957134,                    21.021992926530775,                 4.084823781584587,                -0.15219847502581985,               -0.061468555569662756,                     -0.014206445937486618,                       0.16841192956872433,                   13.332386325160622,                      6.496129906742677,                 3.0872709076580716,                      4.990277545197648,                  4.578012805409425, -330039.6874834545,   0.2025681152674126, -330039.4849153392,   0.0
                         0.1884872447402182,                       -0.29140689924548147,                    25.623762466505777,                3.0823100220584854,                  0.4303185411068359,                 -0.6148449241240116,                       -0.0918300015630257,                       0.10574889849675374,                   26.959208438347552,                     11.164673070294999,                  4.398851885042311,                     22.880356758546103,                 1.4704444805290313, -435976.9160740159,    3.494389521088132, -435973.4216844948,   0.0
                     -0.0024287337093275635,                       -0.32032139357303296,                     5.993437226675338,                3.2122852396014414,                 0.07698612102492892,                  0.3365883430321613,                       0.12598323189699798,                        -0.524327481088134,                   3.1099664259812854,                     1.6207918719142689,                 4.9871672761906565,                      2.252814704992124,                 3.3133931399927112, -380128.0219934732, -0.37967451801881336, -380128.4016679912,   0.0
                        0.20836901927922433,                         0.0549231583684884,                     8.401487942025375,                1.7828825426601587,                -0.48471228818919027,                   0.392598582616283,                       0.12064531447587576,                      -0.02904557419283628,                   6.5473504488011605,                     28.807566605375868,                 3.3613672101839613,                      7.153460145599738,                  4.093298118384166, -425161.6923487531,    2.961607210670213, -425158.7307415424,   0.0
