id,bulge_effective_radius,bulge_effective_radius_lower_3_sigma,bulge_effective_radius_upper_3_sigma
539f11177df7c7942cadb32e1a3cbd5e,5.507912322414561,1.2064395361795832,29.042714096828004
0c98ec4d6f88be6c8f8a725851b96b4a,0.9820131832809886,0.9820131832809886,29.48630373021946
