galaxies.galaxy.bulge.profile_list.19.centre.centre_0,galaxies.galaxy.bulge.profile_list.19.centre.centre_1,galaxies.galaxy.bulge.profile_list.0.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.0.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.19.beta,galaxies.galaxy.bulge.profile_list.1.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.1.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.2.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.2.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.3.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.3.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.4.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.4.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.5.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.5.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.6.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.6.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.7.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.7.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.8.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.8.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.9.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.9.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.10.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.10.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.11.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.11.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.12.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.12.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.13.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.13.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.14.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.14.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.15.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.15.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.16.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.16.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.17.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.17.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.18.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.18.ell_comps.ell_comps_1,galaxies.galaxy.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.galaxy.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.galaxy.bulge.regularization.coefficient,     log_likelihood,           log_prior,      log_posterior,weight
                                  0.05341045663315885,                                 -0.16997921097354793,                                      -0.22947516327424886,                                      -0.39425462182745463,                        1.8473433740509726,                                        0.2139661696094377,                                        -0.546014356771058,                                       -0.5576452697741402,                                      -0.06594983742654328,                                       -0.2937415038748729,                                      -0.22892391101790446,                                       -0.1714935347170396,                                       0.43177483272566264,                                     -0.013217635306285136,                                      -0.14863151086725887,                                      -0.08542955322021989,                                      -0.47026555422357896,                                      -0.37153245257396966,                                       0.16130138957059553,                                      -0.04398140414860014,                                      -0.16500262753372388,                                      -0.15838452211178128,                                       0.12854633497899207,                                       -0.17102982500780267,                                        0.17020875309654213,                                          0.321327979884134,                                        -0.5319396224767227,                                         0.0973341481275795,                                       -0.10024340128427718,                                       -0.06620406592222486,                                        0.16062462851406187,                                         -0.285689091507636,                                        0.20674201066350667,                                       0.019469696402988644,                                        -0.6648973858439201,                                         0.2373900554765902,                                        -0.3903656865667883,                                      0.0051754736387549126,                                         0.2787712497744513,                                        -0.5118347521730505,                                        0.07558211330671459,                                        -0.3569549695192892,                                         0.2866786445154559,                              15.898321266221387,-143971.87957130605,  -7.947974812107299,-143979.82754611815,   0.0
                                   0.5515440682438467,                                  -0.6425192732389321,                                        0.5431934325891983,                                      -0.10876266290595087,                         24.25344945122798,                                      0.024527718712297867,                                     -0.039016731687259464,                                       0.19162380394737066,                                      -0.31205094131065175,                                       -0.2941179251485095,                                       0.28698491244778224,                                       0.00256335918120146,                                        0.2893740406722612,                                      -0.12860950506368385,                                       0.22289405179414712,                                       0.35623039252219313,                                      -0.34635875110221387,                                        0.4139309871348469,                                       0.06844129358007262,                                      -0.08316056277266652,                                        0.6499846447993475,                                      -0.37259321692859454,                                       -0.1512842756062923,                                        -0.4466112807892036,                                          -0.40606041012764,                                       0.057203079194946826,                                        -0.5534277409094247,                                         0.5392643675412845,                                        -0.5489559675893133,                                          0.284300250042146,                                        -0.6618458723108249,                                         0.3226886816712193,                                         0.7423311496599639,                                         0.4038434140944499,                                        0.10512218039145793,                                       -0.17977893766819633,                                         0.1708006885884132,                                        -0.4086744347697735,                                        0.03076567480999298,                                        0.14826710408308472,                                         0.0355244381662848,                                       -0.25588752335055914,                                       0.006713911899805398,                              0.3032260718172127, -109374.5619907848,  -7.440736992736252,-109382.00272777754,   0.0
                                  0.24907011222618727,                                -0.033697762352518285,                                        0.2493399494119081,                                        0.4232086910862708,                        12.572358776908679,                                      -0.43200080353360815,                                      -0.48881044645999666,                                        0.1780619313592515,                                       0.05299234967248152,                                         0.542701051105186,                                      -0.11049358845823859,                                      -0.24259898234198107,                                      -0.15645089784742192,                                      -0.21193908602595835,                                      -0.14260117500844732,                                       -0.3267849016216335,                                       0.06770439094810128,                                      0.019001198454608022,                                       0.13397586151850624,                                      -0.14599029141330017,                                        0.4646667706401658,                                       -0.5696426242671997,                                       0.18948379985987174,                                         0.3407874089118074,                                       -0.30009769415422244,                                        -0.5038524070712698,                                         0.1361593491902606,                                       0.011745968503060726,                                       -0.25019474859934826,                                       -0.34624123438759025,                                       -0.14671088243941777,                                       -0.00940165168387748,                                       -0.19089339664555377,                                         0.2890208731238281,                                       0.025505820781197456,                                          0.349338958874104,                                       -0.03680519819219492,                                        0.04679495121026439,                                         0.3828528143879568,                                       -0.09308732988576872,                                         0.2208928545369078,                                         0.5082249599332156,                                         0.4901470476538032,                          0.00035378998033086013, -88350.34643091285,  2818.7913000735034, -85531.55513083935,   0.0
                                 -0.20054322684781353,                                  -0.3412942068882559,                                       -0.1465510052671717,                                      -0.33101013700455967,                        13.653587363219467,                                      -0.11593864301208807,                                       0.07894141626814193,                                      -0.15251494699674176,                                       0.24712842902804133,                                         0.439692554529352,                                        0.3190489832535594,                                      -0.09097857621695503,                                       -0.3211358543788315,                                     -0.043774971585759104,                                        0.2137714065038806,                                        0.2630478326649827,                                      -0.09770528171030837,                                       0.03343453276090595,                                      -0.34691527267956707,                                      -0.16601103684248572,                                        0.4326257976494664,                                     -0.039341296667481915,                                     -0.017408132752572955,                                        -0.4008510241046163,                                        0.20584138310109626,                                        0.09124991980539593,                                       -0.33604069974668854,                                        0.34600810368479545,                                         -0.071228202870488,                                       -0.01467481590309534,                                       -0.11537136926100103,                                       -0.07396257645964303,                                       -0.05755003046529188,                                       -0.08144966297094959,                                          0.358334145520209,                                        0.42449271677025224,                                        0.14763879621575815,                                        -0.1496259530328982,                                        -0.3013098758345198,                                        -0.4454290800432566,                                      -0.012532351609703745,                                         0.4026815914366567,                                       -0.21600150172162016,                              1.6487935697485914,-109078.28117307054, -0.6147916493339189,-109078.89596471988,   0.0
                                   0.2640910083131961,                                  -0.5546877336546515,                                      -0.06774929036789949,                                      -0.14458371882529017,                        17.216182616741165,                                       0.06969749792539764,                                       0.03889078517893828,                                        0.6562085302596349,                                      -0.19480914633961743,                                        0.1667260436800784,                                     -0.008983828932988212,                                      0.024319182578070548,                                       0.11427737491660324,                                        0.1081858181753631,                                      -0.03916521248666992,                                      -0.04415561434480545,                                     -0.018533875029983632,                                       -0.8040876995142863,                                        0.2715896567949519,                                       0.36977191978596563,                                      -0.06208206103049377,                                      -0.14423385940949723,                                      -0.30386236797196137,                                        -0.1168366685950147,                                         0.2535516200706496,                                       -0.11284878027609135,                                        -0.3308349819225096,                                        0.03326559508534652,                                          0.267271834018114,                                         0.2914521811546886,                                        0.04821960595067055,                                       -0.29568722054595425,                                        -0.5461671735796507,                                        0.04413925026175978,                                       -0.18586798700450458,                                         0.1599398612935419,                                        0.49592302650488007,                                        -0.5778106094463678,                                       -0.07481626787284576,                                        0.22124081167454318,                                        0.30348450297886415,                                       -0.11426883822953884,                                       -0.24759035128756246,                               8292.624929149308, -149252.6268270207,  -3.912249108483636,-149256.53907612918,   0.0
                                   0.2089606897252301,                                  0.22725587355103521,                                       0.08015390364359828,                                    -0.0031884079098716453,                        20.189966555701474,                                       0.02836630095547778,                                      -0.13405546619732991,                                      0.046804593290002826,                                       0.41077655669247976,                                        0.4440625146476364,                                           0.3565838162925,                                       0.14407578270059176,                                      -0.36993770461325765,                                       0.23033015619523217,                                       -0.2736201630720195,                                       -0.5399540272784145,                                        0.1635156073931461,                                      -0.34069934952258596,                                        0.4186519277776102,                                       -0.1102483417750275,                                        0.5136265392946282,                                     -0.019713185093864116,                                      0.056235266341375253,                                        0.02787983722939183,                                        0.03921512189044402,                                      -0.030303548259931663,                                         0.3000844530847588,                                        0.32687800379311177,                                        0.05630476313366531,                                        -0.2531799893005569,                                        -0.3725371756049961,                                       -0.29276114939212844,                                       -0.05722784376899671,                                        -0.3103803912455246,                                        0.48551882687535636,                                         0.0113759892784513,                                         0.8979038049652811,                                       -0.24706153363173466,                                       -0.38072342654856317,                                          0.440926343358411,                                         0.2433535324434761,                                       -0.17718468735032875,                                        0.23077775578656434,                              0.1419421163558839,-108137.97085619863,  -2.506560582602554,-108140.47741678124,   0.0
                                 -0.10300078929358383,                                  0.11276455982249295,                                        0.4179028147698525,                                      -0.32676208492305103,                         7.544751813719708,                                       -0.0376966428407899,                                      -0.01206940870613505,                                       0.07748819859179978,                                      -0.17651705164414244,                                        0.5538432788318606,                                       -0.5203568539836827,                                     -0.019834006335755477,                                        0.3542366611210997,                                       0.16448137258162157,                                      -0.16834328820325842,                                       0.48442217231941176,                                        0.4860510095882355,                                       -0.4641407565768445,                                       -0.5086904489381301,                                      -0.28360576397391024,                                        0.2253511256276212,                                      -0.14257334233609648,                                      -0.08125501759303172,                                        0.08685653556512687,                                       -0.05370404514454721,                                        0.04862427519471064,                                       0.030611131387907213,                                         -0.586022000944601,                                        -0.0899370168287817,                                       -0.13797093500501728,                                       -0.04808479750090511,                                        -0.4321229952897657,                                        0.14048720511522259,                                       -0.17036797230948142,                                        0.07071169900498603,                                        0.25202420502717876,                                         0.3215810279771159,                                        0.08538287809281522,                                         0.3426408561113191,                                      -0.060053281743113494,                                       -0.09563434898250499,                                        0.16855001565440528,                                       -0.10087009292323057,                              50908.096162978014,             -1e+99,  -5.947008693632229,             -1e+99,   0.0
                                 -0.05250694582410038,                                -0.026966303489789796,                                        0.4092909168223263,                                       0.13814511010225028,                         17.16543764267182,                                        0.4210700588376472,                                        0.4631609219751233,                                       0.24157427968808518,                                       0.12723129637008243,                                     -0.018666031693656507,                                       0.22340804083210086,                                      -0.32112016830019485,                                      -0.16652561799888713,                                        0.6609891502688409,                                        0.2565987226498357,                                       -0.2090663869797523,                                       -0.3617423252473558,                                      -0.05909728431164015,                                        0.3722168374820945,                                        0.5787119353516829,                                      -0.02362096159816687,                                       0.36569279644734903,                                        0.2123613203463212,                                       -0.35578716797643156,                                       -0.08734147918870212,                                        0.12994289630775666,                                        0.26811315870934277,                                         0.4701757130311275,                                        -0.4060425069678946,                                         0.5060037666946736,                                      -0.013379798237040967,                                        0.26503835597727576,                                       -0.11327579187932599,                                      -0.042166461275685546,                                       -0.15676039404314543,                                      -0.014616298270685401,                                      -0.023365246659389403,                                         0.6139347308251856,                                       0.050232165014004876,                                        -0.2230467722246931,                                         0.3901350469572617,                                        -0.2945509723013944,                                        0.21489481988008605,                               2308.335997448772,-149482.37424953963,  -9.974406929220498,-149492.34865646885,   0.0
                                  0.21854628280556665,                                 -0.42197040894752247,                                        0.2247264389049449,                                        0.5970893413350887,                        18.841292332214582,                                      -0.20381043671669694,                                       -0.1292737903285883,                                      -0.02081986854067115,                                      -0.09889227354392043,                                       0.23455613051082638,                                      -0.39516182900742036,                                      -0.17625684858299745,                                        0.2220307291099574,                                       0.21539020809440515,                                       0.20860915203436373,                                        0.7685179149041234,                                        -0.204966398560395,                                        0.3646596057186749,                                       -0.3370489539952914,                                      -0.08998823585098455,                                       -0.2501023757567788,                                       -0.2509343116267436,                                       0.45878730687085123,                                         0.2931785442464925,                                       -0.15860901600496885,                                       -0.12451167023180824,                                         0.6002469853011557,                                       -0.18882854396283044,                                        0.17052679689798259,                                        -0.6876005904762551,                                        -0.3518177991059731,                                       -0.24626849546324134,                                        0.10512770972079692,                                       -0.13664901175650326,                                       0.011383240654070453,                                      -0.020989349218941553,                                       0.055969128554511985,                                       -0.05596066623934646,                                        -0.5344446763354325,                                       -0.14218927311056584,                                        0.49137604124940554,                                         0.4383946529482534,                                        0.15160587592105787,                                143.309793414756,-133177.50657591742, -10.014607897045826,-133187.52118381448,   0.0
                                 -0.11789396811965717,                                   0.0325713679530572,                                      -0.34839472003122884,                                      -0.13261925225763163,                        21.425790907289603,                                      0.008434766306053694,                                       0.23979591442462392,                                      -0.48196407691129706,                                      -0.22901532458145923,                                      -0.14883006311454453,                                      -0.18787099843728297,                                         0.326408219564287,                                        0.6675064956818314,                                      -0.04966818238228799,                                       0.22700462351985654,                                      -0.05173277941160128,                                      -0.15729903647407378,                                       0.03209279253810511,                                        0.2706558440985757,                                       0.12292024855496639,                                      -0.39970073417166735,                                     -0.034181616361442436,                                      -0.05277873356515845,                                          0.055975325274806,                                         0.1631825161207317,                                        -0.4024199590768236,                                       -0.10160471078123436,                                        0.06483003192863092,                                         0.2424622218005189,                                        0.23823897129834384,                                        -0.6144539565488054,                                        0.09541706269621637,                                       -0.09468366948673393,                                        0.26897606005508057,                                        -0.8024347847580509,                                      -0.029193221720671174,                                       -0.04584724997088023,                                        0.16559734965997278,                                        -0.3157947953796566,                                         0.2164344975462779,                                         0.0786723309443531,                                        0.22425845557863444,                                         -0.165779826326684,                               907740.2407356843,             -1e+99,  -5.814044851060898,             -1e+99,   0.0
