galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,     log_likelihood,            log_prior,      log_posterior,weight
                       0.051274637354121765,                        -0.5425924218727807,                   0.17871174800621947,                 3.866797632827139,                         -0.15500370385393,                       -0.4208649844145858,                   0.7135897288852833,  -79829.2783777187,  -1.6241462260657724, -79830.90252394477,   0.0
                          0.221470468962875,                        -0.6322063285047568,                    20.578353671247477,                 2.750685628425662,                     -0.005816499645332144,                      -0.10123353920756957,                   14.604276777983609, -98889.07505653476,  -1.4065182456681184, -98890.48157478042,   0.0
                       -0.11335721905290433,                        0.22591922524989327,                     29.33799706976285,                2.4032021997842357,                       0.22882732543263268,                      -0.04374298227769538,                    4.613744616311598, -77543.71029263469,  0.48710021400185993, -77543.22319242069,   0.0
                        -0.1771084459136734,                       -0.06201966522695543,                    14.890753796273712,                3.9797920264483206,                       0.28296979241667536,                        0.4917599219293017,                     19.7904505508794, -29155.32137432445,  -0.8403932077367543,-29156.161767532187,   0.0
                        0.21683459910488803,                       -0.26491855426795324,                    10.595161503889926,                3.2400090576784466,                       0.13457535300417223,                      -0.08402461835210527,                   18.291841378951712, -63308.89649660861,    0.352628008014662,  -63308.5438686006,   0.0
                         0.0523877812072616,                       -0.23552801382458027,                    24.780007286277332,                2.0696855520049153,                      -0.20922288286367358,                       0.26014655155210975,                   25.915165590377747, -90709.31868204937,  0.20096899676800628,  -90709.1177130526,   0.0
                           0.31386308310307,                       -0.38181360866671316,                     5.538490516227366,                1.1281807004195046,                        0.2332195483467683,                       -0.3922193124886512,                    8.892260731121203,-101603.14621297718,   -1.370423478809721,  -101604.516636456,   0.0
                        0.26126622570426955,                       -0.45253212255382946,                    14.942936507007044,                2.1212192204731446,                       0.03391925838171676,                      -0.03797650410561199,                   28.401854664614067, -96118.45517360244,  -0.3877517014312444, -96118.84292530388,   0.0
                        -0.0773445421189221,                        0.13696721654054786,                     18.18257529314308,                2.5028886353593798,                      -0.30971729139209897,                      -0.45802864916667024,                    20.38425918328563, -66332.06658065155,   -0.692302518415002, -66332.75888316995,   0.0
                        -0.4203009604123598,                       -0.05633830537734038,                    21.371065296376692,                 4.043692382490283,                       -0.2397062329786654,                       0.13378916155366175,                   28.247866026996792,-39679.253018080206,  -0.2741262917885714,   -39679.527144372,   0.0
                         0.5726433764726911,                       -0.07823452899788223,                     9.512024793278126,                1.1681018330534871,                      -0.13385417852155235,                       0.07442407116353446,                   26.250335280193163,-107283.22116787866,  -0.8425231904963645,-107284.06369106915,   0.0
                        -0.0948713505704459,                      -0.004989612826990641,                      3.54423452615402,                 1.241065054954288,                       -0.2044995226906413,                       0.27071439628254534,                   10.904263195084045, -59521.43293194495,   0.4539498822328156, -59520.97898206272,   0.0
                       0.002039741921718569,                        -0.1626621675128924,                    11.885965359191374,                  2.41133762396529,                       -0.2539687273170486,                       -0.3437091533139829,                    5.181714788681996, -66000.73060983626,-0.018091391563900938, -66000.74870122783,   0.0
                         -0.573546537311375,                        -0.5062587687618234,                    26.986792183782345,                  4.24064972434939,                        0.5937875363000771,                        0.2933673446247159,                   1.7665796466176165, -58438.97232952898,  -4.5447712290840245,-58443.517100758065,   0.0
                        -0.2914023903978635,                         0.1288233489534778,                    29.787888445679087,                 3.192873076938934,                        0.4302858683136256,                        0.2961509295937754,                   1.4143104658328265,-49480.485867714284,   -0.936218458902182, -49481.42208617319,   0.0
                         -0.237398777186876,                       -0.08004660661604109,                    28.304622683032292,                1.5890657062814648,                       0.28683589592610775,                        0.9764860036631289,                   14.677165222468773, -93657.23909380697,   -4.959569988054638, -93662.19866379503,   0.0
                      -0.017171944597185147,                        -0.6066454499518384,                     7.752915529863444,                1.8154417502743068,                      -0.07059738830352556,                       -0.3632491253855165,                   14.518884023167269, -94813.84373940557,  -1.6633594923593618, -94815.50709889793,   0.0
                       0.038192581737451214,                        0.36439393495651284,                    1.8322445074451021,                3.7724445915532376,                       0.15977132098908206,                      -0.32375496804126486,                   15.022929524062665,-19903.615368665094, -0.32634988968003487,-19903.941718554775,   0.0
                        -0.0839767486937092,                        0.05343470211377904,                     5.889334966682399,                2.2296804630411238,                       0.06676948099360024,                      -0.06422739966474919,                  0.34789997956415464, -5684.945188783977,   1.0408450175636046, -5683.904343766413,   1.0
                         0.2274107480300163,                        -0.5236065235291191,                     2.699346768976146,                3.6925778254709902,                          0.58966660372385,                      -0.05622065602126505,                    28.77006573397119, -71639.25680892961,   -2.616133989889163,  -71641.8729429195,   0.0
                        0.12226733015528515,                        0.05466498147195047,                    25.082693781763552,                2.0091458064413263,                      -0.36902956470166587,                       0.31928727290519004,                    6.863997019106608, -86487.77452729705, -0.27901086196283753, -86488.05353815902,   0.0
                         0.0911922225054745,                       -0.09553860931219106,                     19.42909100840816,                4.7658168399385055,                       -0.6189738386716722,                       -0.2194181910139876,                    27.94211094113687,-33802.619325510525,  -1.3492989749452102, -33803.96862448547,   0.0
                     -0.0033302664786421464,                        0.05469999407767163,                     28.93624814704365,                1.9538047875871345,                      -0.03690214732022525,                      0.019425890691201236,                   1.4914551889474603, -21378.87104232412,   1.1172248533308196, -21377.75381747079,   0.0
                       -0.20545288920663568,                         0.5301395961914126,                    15.502399074646426,                2.3071024289092557,                      0.006206340591892243,                       -0.5211747871368292,                   28.949218211306434, -70609.33676403052,   -2.161543173397535, -70611.49830720392,   0.0
                        -0.2829542844340483,                       -0.22959632397514937,                    0.9031534756425119,                3.7367419840733707,                      -0.04689086030352628,                     -0.025242500749522254,                    18.70014433817386,-20421.748740532188,   0.3901625091437398,-20421.358578023046,   0.0
                         0.3426900743013417,                          0.257306880894904,                      4.51760540521779,                3.6195978463624066,                       0.05281627700780724,                      0.024523261337069124,                   27.787966354855723,-51680.456182519956,  0.10449177715754832,  -51680.3516907428,   0.0
                        0.04511849624205214,                         0.1679964041446443,                    14.889842659558589,                 3.106987538830227,                       -0.3776497150959634,                        0.4149051607325982,                    29.46577910310228, -50794.89417386671,  -0.7732293493934805,  -50795.6674032161,   0.0
                       -0.16310951873953786,                        0.42895480867509167,                    17.665851540382562,                 3.989083034422751,                      -0.43636022887768217,                       0.48572996726924134,                   13.026393367206186, -41805.07397803907,  -2.3950444783668665, -41807.46902251744,   0.0
                       -0.28322906226523753,                      -0.002560956097063459,                    1.1586761358704578,                 3.984417420097432,                        0.3002944428570235,                       0.06240705049188795,                    6.357582283234356, -6705.313483894895,   0.1752563042376088, -6705.138227590658,   0.0
                        0.09167129956944796,                        0.22167815588976322,                     26.71361726296628,                 2.619488704689232,                       0.17659167463996198,                      -0.08285202407439383,                    9.694790798648286, -75789.02279066932,   0.6124937662424773, -75788.41029690308,   0.0
                        -0.8170031988825793,                         0.1442244449707493,                     26.55141992821391,                2.3848342919465155,                     -0.006772934549345886,                       0.48135073988326244,                    3.456107661396733, -67109.88260426746,    -3.96775854226449, -67113.85036280972,   0.0
                        -0.1975505466904849,                        -0.3730377989641664,                    22.871289096806507,                 2.653793465815999,                       -0.3624680884080101,                       0.35881094139331954,                   24.471886845773987,  -76864.7174427801,  -1.2914946522166821, -76866.00893743231,   0.0
                         0.5489405084776893,                         0.3007918876635754,                     28.34587539646635,                 1.713029666971575,                       -0.3942552752313189,                        0.1421348213309904,                    7.075144540838561, -88667.08049133015,  -2.0089343537890167, -88669.08942568394,   0.0
                        -0.1356672567914172,                        -0.2745316837768628,                    21.641607735806552,                3.4187617686898815,                        0.2557870161843233,                      -0.14181697078215635,                    15.96323224211052, -58106.16704299405,  0.14739159177488692,-58106.019651402275,   0.0
                       0.056363886520066554,                        -0.4273160985684558,                    12.943414612892632,                1.4098826594502674,                        0.4178866100270645,                        -0.132826550180062,                   0.9133504005320692, -66191.27218912993,  -0.9566958874422663, -66192.22888501738,   0.0
                         0.4843111527905154,                       -0.03635507956110845,                    19.723322404926844,                 4.687284358630363,                       -0.2156714924376806,                       -0.3678496221592984,                    12.69152023083741, -72744.75568387112,  -1.1770207464875218,  -72745.9327046176,   0.0
                         0.2084272812900396,                        0.19300577025876023,                     6.542186933206656,                2.3187201952030834,                       -0.3983348413851127,                      -0.40209295745453405,                   2.9657492765999516,-51565.573099857495,  -1.0844431327917643, -51566.65754299029,   0.0
                        0.16426352386673643,                       -0.21205505993705873,                    15.565300898965319,                 3.620806069116269,                       0.27213327871587356,                        0.2739792010357979,                   13.202259116670009,-57007.261679342955, -0.08460105761355152, -57007.34628040057,   0.0
