1.300847962669562097e-01,2.201838029605788227e-01,1.460242165299767067e-02,3.197607999378704324e-02,4.005187619479867039e-02,1.932641130247541791e-02
2.201838029605788227e-01,3.726869586411306057e-01,2.471631446762430351e-02,5.412327265636154849e-02,6.779250665219491156e-02,3.271222202959537390e-02
1.460242165299767414e-02,2.471631446762430351e-02,1.639167099084734309e-03,3.589414107403030886e-03,4.495947266503682975e-03,2.169449581939291403e-03
3.197607999378705018e-02,5.412327265636154849e-02,3.589414107403030452e-03,7.860024546379625748e-03,9.845132051234630616e-03,4.750615687113640857e-03
4.005187619479867039e-02,6.779250665219491156e-02,4.495947266503682108e-03,9.845132051234630616e-03,1.233159318196943958e-02,5.950418918964226617e-03
1.932641130247541791e-02,3.271222202959537390e-02,2.169449581939290970e-03,4.750615687113640857e-03,5.950418918964226617e-03,2.871282306242329413e-03
