galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,weight
                 -0.22971939027182756,                 -0.40673492213080925,                        -0.6808979574387707,                        0.11078146496662154,                    21.817984499308437,                 4.452368601971324,                 -0.6228778038008189,                 0.19200889612928626,                       0.29209555054650765,                        0.2033374162840793,                      11.188408087529, -91205.29386647973,  1.3685043344777488, -91203.92536214525,   0.0
                  0.48893327011888943,                 -0.24486131856910526,                         0.2779909873392692,                      -0.028598669244079243,                    17.617151991916703,                2.8883409963497275,                 -0.4341837904453561,                 -0.3771874343208422,                      -0.22330312936985564,                       0.05758369894111824,                   14.906727903901247,-103386.39633841373,   3.913135982741868,-103382.48320243099,   0.0
                  -0.2971424051563008,                  -0.4273040238977002,                        0.20453931389507604,                       -0.27084905558903416,                     25.65214388951739,                0.9847474885081564,                -0.03077761204360585,                 0.05605580211328237,                      -0.25560006537221697,                      -0.37358953531030914,                   13.407051197696312, -128162.2625367669,  0.8928809072975938, -128161.3696558596,   0.0
                   -0.208302269712709,                  0.20341765598700992,                       -0.03268146192080828,                        -0.5512519018693572,                     7.984036922495318,                 4.111371021434308,                0.023631457175152783,                 0.08140832791963619,                        0.3830807987998664,                        -0.532776384301304,                   11.519461095894933, -95261.69460444877, -2.4319510225339878,  -95264.1265554713,   0.0
                   0.2667070048868714,                 -0.24506847920157718,                        -0.6250462088239969,                        0.05052912066910321,                     21.45849471218401,                1.8160535965524676,                 -0.1368286277333627,                 -0.3388691435858552,                       0.08590578830307247,                        0.3937314337612319,                   11.320344152140486, -103237.0361239582,-0.47251032482295885,-103237.50863428302,   0.0
                  0.17234593473050483,                 -0.19783018702452634,                      -0.017324229197554757,                         0.5801952742781221,                    18.153136230654034,                0.8526892927978844,                -0.05298527699672479,                 0.07037278598383903,                       -0.0109238453135333,                     -0.020112669291099713,                    16.42825878957438,-132161.22552935325, -0.3056004168895049,-132161.53112977013,   0.0
                  0.10850729423078266,                  0.28460874868064173,                         0.7529501435739188,                         -0.229281620060637,                     22.11203825811743,                1.8256312324719413,                 -0.4852074911771876,                0.051457852489157505,                       0.06150884825009085,                        0.3526732395089993,                    20.03642968708775,-132308.14766898594, -1.1720708452660182, -132309.3197398312,   0.0
                  -0.4429138613470332,                  0.12036607558391815,                         0.2973531392259112,                         0.4000195975800382,                     17.63303981703036,                 1.628490179956362,                 0.09810821314687436,                -0.12935729305454627,                       0.31904827978790856,                       0.22598813549647973,                   14.107157605922291,-122382.62578913047, 0.23091660407855363,-122382.39487252639,   0.0
               -0.0002540010369063703,                 -0.06322370996994374,                        -0.1790669336222371,                       -0.11299173589145974,                     4.182744927584619,                4.1450182687481325,                 0.02146518275140336,                -0.08813643142473408,                       0.13281298668960415,                       0.12272203279994916,                   14.285531428217414,-10692.440776724823,  0.7807599338976733,-10691.660016790926,   1.0
                  0.22371254324963222,                   0.2272246621248348,                          0.262879645409384,                        0.14633398292032948,                     3.183112486268226,                2.8044527129094874,                 0.03462089431755039,                -0.14608372929076474,                      -0.37612249669150916,                        0.6949042471978467,                   1.2305365528616186, -51676.88569098687, -2.1378843839704946, -51679.02357537084,   0.0
