galaxies.galaxy.pixelization.regularization.coefficient,galaxies.galaxy.pixelization.regularization.scale,     log_likelihood,            log_prior,      log_posterior,                weight
                                    0.33607918254881164,                           2.6613765853856594e-05,  693.2357866946336,   37577.515127559025,  38270.75091425366,                   1.0
                                      73.69765444556536,                                7.397331885501763,-31225.289538063433,  0.14875282936739767,-31225.140785234064,                   0.0
                                     11.365787080935897,                             0.004384846897629694,-1378.8507487822376,   228.14611704031972,-1150.7046317419179,                   0.0
                                  3.799951372855286e-05,                              0.03622868445778449,-1650.5333867067416,   26343.728668615993,  24693.19528190925,                   0.0
                                    0.08298860343783067,                               331047.99019712576, -31330.65880101544,   12.049850331963253,-31318.608950683476,                   0.0
                                      5.717119163031531,                           1.2650641645524141e-06,-394.28401840026936,    790473.9137325204,  790079.6297141202,                   0.0
                                  4.281288904413834e-06,                               1473.0976507938542,-14965.493961573997,   233574.52048502452, 218609.02652345054,                   0.0
                                   0.000788401190390638,                               0.1252461416034333, -521.2511810948322,   1276.3740421285324,  755.1228610337002,                   0.0
                                      625797.5391625668,                               351551.80551896704, -31328.32812106708,4.442491876431335e-06,-31328.328116624587,                   0.0
                                        10136.156871544,                            1.490582713613451e-06,-30076.266524480936,    670878.5705174785,  640802.3039929976,                   0.0
                                      5.172007550634626,                             0.000305319978951164,-285.78435004465064,   3275.4457687346453, 2989.6614186899947,                   0.0
                                      7.158150263978068,                             0.000303745749454198, -667.8697344207526,   3292.3668408532417,  2624.497106432489,                   0.0
                                     149.86159954841733,                              0.09120713662803909,  -6439.06144777641,    10.97072713951524, -6428.090720636895,                   0.0
                                      45425.41799269533,                             4.36569366129974e-06, -31034.47072677239,    229058.6737591639, 198024.20303239152,                   0.0
                                      5169.225259547681,                               0.9197679427819524,-15252.871173364907,   1.0874242131802754,-15251.783749151728,                   0.0
                                  0.0005565070625980348,                               0.0906784991284663, -773.0048864992973,   1807.9503608051473,   1034.94547430585,                   0.0
                                    0.04288728838003521,                               0.2357273573550457,  518.7079028426797,   27.559121297221484,  546.2670241399012,1.5977289514525497e-76
                                     167.97632833383176,                                19.14263283060316, -31335.12582062132, 0.058192637878994646, -31335.06762798344,                   0.0
                                       5424.10389285967,                               27.131722967748015,-31330.703802914508,  0.03704158658474336,-31330.666761327924,                   0.0
                                  8.447693407521188e-05,                               3013.2411470656643, -28051.88043154719,   11837.551149109104,-16214.329282438086,                   0.0
                                      0.636396507764354,                               134867.50314533565,-31334.276771143817,   1.5713548180714965,-31332.705416325745,                   0.0
                                 3.1364449567495375e-06,                           2.9952335185593074e-05, -2447.551024015301,    352218.6914675984,  349771.1404435831,                   0.0
                                   4.33334649587311e-05,                           0.00015172995286512033,-1608.9728277352474,   29667.509480142897,  28058.53665240765,                   0.0
                                     328.63675781799566,                           3.1388570739681846e-05,-15937.388028370631,   31858.733033907436, 15921.345005536805,                   0.0
                                 0.00013136273949373482,                            4.042405910315196e-05,-1260.9064197950815,    32350.25208925057, 31089.345669455488,                   0.0
                                  0.0015837236492470647,                                66.65576044767545,-29306.950192950873,    631.4382943117033, -28675.51189863917,                   0.0
                                  0.0004425866070692151,                              0.18303189123032892, -296.3898528880586,   2264.9083109185776,  1968.518458030519,                   0.0
                                   0.026066166911224358,                                87.09306197834329, -31185.38288323888,   38.375388846997836, -31147.00749439188,                   0.0
                                      311.6169623743792,                               1.0341790472673342, -12573.71293335244,   0.9701596193272908,-12572.742773733113,                   0.0
                                   0.049815286471174225,                           2.0860626803134106e-06, 411.45256240821163,    479392.0553741305,  479803.5079365387,4.198562277669889e-123
                                  3.289509467886972e-06,                             0.018541793640024028,   -2432.2438982126,   304050.62526667316, 301618.38136846054,                   0.0
                                      4290.676273378474,                           0.00014095825660894378, -28593.45862126539,    7094.299098962989,-21499.159522302398,                   0.0
                                      2.253101187989063,                                 1.60361009644185,-13002.082831115044,   1.0674256880112123,-13001.015405427032,                   0.0
                                      182.5406299062476,                                7919.562879553659,-31332.147214969296, 0.005604502033301689,-31332.141610467264,                   0.0
                                      9.826025119215451,                             0.000517030594899001,-1131.7716867092245,   1934.2232903729423,  802.4516036637178,                   0.0
                                      6263.422897926674,                              0.03357142203895178,-29374.077242359293,   29.787399495796052,-29344.289842863498,                   0.0
                                      19.32051935656969,                            0.0003937203327400357, -2487.067739969619,   2539.9256659972734,  52.85792602765423,                   0.0
