galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.bulge.intensity,     log_likelihood,           log_prior,      log_posterior,weight
                  0.00620678800462064,                 0.060825718681251015,                       -0.09842886537640992,                        0.22648057113651618,                    0.4859007175862362,                1.1121739768726513,         2.2233756089504166e-05,-245738.89961600452,   44976.90980147341,-200761.98981453112,   0.0
                   0.8074831898553508,                 -0.15104609816734507,                        0.16496168169244538,                       -0.43344889396996394,                    20.887222717651355,                 4.650223531338679,          1.129012500931004e-05,-245738.85478199276,   88576.10449839977,  -157162.750283593,   0.0
                 -0.40338014422601903,                  0.44518817868375365,                         0.3423019692755367,                      -0.037122684368443654,                    19.471374604423133,                0.9184685633840498,              82.62962294200926, -4408388591.513061,  1.9303284028437808, -4408388589.582732,   0.0
                  -0.4135143121257649,                  0.13656007855261432,                       -0.18533703772590288,                         0.3939690063917011,                     15.08840004417092,                1.4339680268566233,            0.09990489530793494,-213998.32090095116,  10.581756964403112,-213987.73914398675,   0.0
                  0.13721618990197593,                   0.3821564864676074,                        -0.3640350597019588,                        0.23610142607353848,                    29.963720154233325,                0.8332289625883748,              321.3198800549275, -78762885850.47879,  0.4449335440506848, -78762885850.03386,   0.0
                  -0.7332256280409635,                 -0.29216842940201465,                     0.00012295284027888495,                       -0.03023203371812355,                    21.284876250373692,                0.9976020088055393,             55.445554621885776,-1889824773.6988246,   4.045755796796453,-1889824769.6530688,   0.0
                   0.3286320399355299,                  0.17397251615796114,                        0.23786201316809996,                         0.0449407239788516,                    24.980253838446338,                0.8151555864418664,           0.023930478957067566, -232448.1587959973,   42.80209601360982,-232405.35669998368,   0.0
                  -0.3779914574114532,                  -0.2389020533273966,                        0.00509496678444838,                        -0.2970873484807899,                     9.158617649888741,                 2.968043510256967,             17.075575978673594, -944900.0814835122,  1.2507091522219527,   -944898.83077436,   0.0
                  -0.3371069369695696,                 0.028132312780736808,                       -0.08525366771185333,                        -0.3234553944758857,                     15.10075987871578,                1.9055629669914405,          0.0009911142869300448,-245518.72453979347,  1009.5512786559055,-244509.17326113756,   0.0
                  -0.2081844796797004,                  0.22950206324182634,                       -0.28767460363888964,                        0.22667546003911634,                      6.43689167600502,                 3.138638701889411,         2.4196419225045574e-05,  -245738.193404694,  41328.789219927916,-204409.40418476608,   0.0
                 -0.38625390393366493,                 -0.29560001424387433,                       -0.41936355223198324,                        0.26396675075459164,                     23.24563025918402,                1.3437286081701227,            0.15226423819529022,-190619.60224971097,   7.089467013140807,-190612.51278269783,   0.0
                   0.7429338393537336,                  -0.7535433023622463,                        0.36284098415860566,                        0.14375686444205224,                     12.38543534216815,                 4.508203033059725,              4.470863731319927, -164085.1437135455,   6.170225849250139,-164078.97348769623,   0.0
                 0.046898013090305696,                 0.029495053587023607,                       -0.27572881315322745,                         0.4829398821264665,                      20.9849749660104,                 1.878864695456916,         1.3228439141531491e-05,-245735.86487456007,    75593.5791799463,-170142.28569461376,   0.0
                  0.33943523922499713,                  0.08313130266317753,                        0.32202775242498494,                        0.32293730857546105,                     19.46384172823243,                3.1558233474139303,         0.00012482399584768105,-245728.89721052087,   8011.374915851061,-237717.52229466982,   0.0
                  -0.3620125236004761,                   0.5353185064348279,                      -0.055351775999187634,                         0.1490701574839326,                    12.292748449529425,                  4.00972401365496,              6.596818812908069,  -88632.6751259865,  2.9030028460884725, -88629.77212314041,   0.0
                 -0.09335854384451828,                 -0.08398871786561113,                        0.47326776161195194,                       -0.20709995942084597,                    17.468615928696778,                 2.205087755941819,              706.0610207650305,-28916194474.852684, -0.8218139766500955,  -28916194475.6745,   0.0
                  0.10667926830382347,                  -0.5413178624972423,                         0.5109171432610095,                        -0.5705528039667896,                    14.010153692360435,                 4.342219946121282,          0.0008557630370808052,-245718.73164114766,   1167.552005836311,-244551.17963531136,   0.0
                  0.23841036687469086,                 0.021853136418388975,                       -0.22555201119572288,                         0.2662613930667703,                   0.25048829201791856,                2.2231380452998746,              11.19780117461102,-221938.04606181933,  0.3030233415101054, -221937.7430384778,   0.0
                 -0.24657300019901973,                 -0.22500965088029365,                        0.06295336140409558,                        0.03361600138772977,                     2.426976902606115,                0.8603217270752858,           0.048517559692047914,-234615.79733954908,  21.773626673177592, -234594.0237128759,   0.0
                  0.35187198534134817,                 -0.10984381494827518,                       -0.13795465823329553,                        -0.2921584063403506,                    15.397843281574296,                1.2484671224689192,           0.002397544232559419,-244760.26087792355,  417.84019037891164,-244342.42068754463,   0.0
                  -0.2528551873542096,                   0.0796013778540162,                        -0.1664965763115896,                        0.39211158534168505,                     11.79235647734389,                 4.201735491747841,            0.09050205166749162,-242975.59483695487,  11.003478336445593,-242964.59135861843,   0.0
                  -0.1749093676742272,                   0.3138081008621278,                       -0.11500862371203902,                        0.19041880692016988,                     9.042152366816177,                 2.542043334490739,              68.18688343533857, -47942975.33631588,   1.028576128133527, -47942974.30773975,   0.0
                  0.41008856293887325,                  0.08114551080089093,                       -0.24430440413805965,                        0.22533802680110954,                    6.9116145393236135,                  2.76675233601909,          0.0013722738755746727,-245656.74156222388,   729.6464907379227,-244927.09507148596,   0.0
                 -0.09801945575743949,                   0.7991553252612374,                        -0.2045012678292558,                         0.6389343242993467,                     8.875439134592044,                1.6522961076646248,            0.05708565993622258,-235317.36242521563,   19.19042642848746,-235298.17199878715,   0.0
                 -0.13193047139819053,                  -0.3233982201738279,                       -0.21822205798208205,                       -0.14112162449296295,                    12.227666596489676,                4.5926519329041975,             104.86106784471961, -7242119.356894992,  0.8838546070631156, -7242118.473040385,   0.0
                 -0.13382150529184642,                  -0.2964410384661093,                         0.0998305421665448,                       -0.20573762907081297,                      8.69842185944863,                 4.313556424094894,              629.7093625569479, -307401744.6133808,  0.8705478623424207, -307401743.7428329,   0.0
                   -0.235249067412322,                  0.05947328171697104,                        -0.6146879036718107,                       0.010531564351292235,                    25.715117268899586,                 3.120078731493491,          0.0005351877286374578,-245688.64688842537,   1867.302388806608,-243821.34449961878,   0.0
                   0.3531834638307232,                  0.04218021442578639,                        -0.1658263753421225,                        0.18023655171342687,                    15.756003111666034,                3.3465461240289036,              98.71673491345076,-54958339.492267236,  0.9515495610519884, -54958338.54071768,   0.0
                 -0.11141313110693978,                 -0.26632246014483535,                         0.4393749916036663,                        0.10914949908007829,                    1.7369260743906012,                 2.829995304100697,          0.0031175890130877375,-245689.59325622363,     320.65678868942, -245368.9364675342,   0.0
                  -0.3312842974956482,                  0.10279264535134976,                       -0.25361581735515254,                       -0.09042313488732993,                    29.595075515051185,                3.3890388784707204,           0.000528756056851515,-245690.17867025622,  1892.0687336293547,-243798.10993662686,   0.0
                  -0.3652292538744895,                 -0.06061386996194256,                         0.3404984985374944,                       -0.05461826674998279,                     5.510454453368516,                 4.219710905782367,          5.429916089320908e-05,-245738.22326325218,   18417.16344044885,-227321.05982280333,   0.0
                 -0.19117608093450936,                  -0.3844337474629555,                       -0.12639680954220836,                         0.6009532423392737,                     5.564807743512766,                  2.65626549427271,              8.112306694825458,-108408.42126209744,-0.37596360525081773, -108408.7972257027,   0.0
                  0.09762960053798898,                  0.04090354782061765,                        -0.4538091216704854,                       -0.10179251115166718,                    14.353709120902506,                 4.169078855684438,          0.0026336149123702174,-245647.06801195283,  379.13857614495424,-245267.92943580786,   0.0
                 -0.09249668388236656,                -0.038619749646169835,                        0.05187828420819153,                        0.03208662075534098,                     4.112640192777034,                1.6278955854781785,            0.01166118495873832,-244181.96070656384,   86.36150957241308,-244095.59919699142,   0.0
                  -0.3147504309392724,                   0.2638824090890737,                         0.3369261707201244,                       -0.15478164916402165,                     10.95989683485258,                1.7703525230170754,             0.8728023192751512,-127842.20894966509,   1.890993420834989,-127840.31795624425,   0.0
                  0.15718516967828905,                  -0.4496087103648137,                       -0.15771795956673193,                        -0.5085861457791886,                    13.600654162685736,                4.0771821634716865,             15.156651282139078,-188395.90166020367, 0.32287619693267905,-188395.57878400674,   0.0
                -0.010356984749525627,                   -0.276721792503542,                        0.15410466690836017,                       -0.25028943585620117,                      9.42735882962823,                 4.159334893299645,             29.637670215096463, -374601.7419292468,  0.5515772947639559,-374601.19035195204,   0.0
                -0.002852340209062313,                   0.3209783728055817,                         0.9563353007702133,                         0.7438729888566982,                     5.445486395010814,                3.0799304694757366,           0.012858189512986432, -245702.8875103906,   70.76051563956808,-245632.12699475104,   0.0
                   0.3408813573948604,                   0.3645406165827211,                       -0.04083468500704753,                         0.2862068963330468,                     23.54223317982794,                 3.157193177764457,            0.05360125474178633,-240621.97623751746,  20.147554661955347, -240601.8286828555,   0.0
                 -0.27209510473776977,                 -0.14314986455992065,                         0.1864630110605199,                       0.058910742617940506,                    12.878185504548643,                0.9507783383975913,             214.91761554544325,-24579668871.316547,  0.8891534641808561,-24579668870.427395,   0.0
                   0.2267826891055985,                  0.48244292596756605,                       -0.15200190619627513,                         0.3206373488388968,                    0.8764646155548228,                0.9035419184348354,          0.0033145303379358854,-245571.97306006573,   303.1529256022221,-245268.82013446352,   0.0
                   0.5191729901450864,                  0.48110687041406797,                       -0.40664441114671074,                       -0.26255756898405613,                     24.78888798859889,                 2.863214573937297,          0.0006262350570570884,-245666.43305903158,   1598.897987588287, -244067.5350714433,   0.0
                     0.37728252402993,                 -0.22236948060598566,                        0.02211592977492757,                       -0.39264769683539363,                    3.5992705585381835,                2.1326552897290636,              22.15578227725158,-1872939.6417097566,  0.8231924683984375,-1872938.8185172882,   0.0
                   0.4458139416681981,                   0.2734953469771599,                       -0.36123826349453075,                         0.0901599858316708,                    0.9622884481579963,                 1.511999743301181,            0.01675804936121021, -245293.8298652533,  60.994201030196265, -245232.8356642231,   0.0
                 -0.04423551103496447,                  -0.4311768001589518,                       -0.17111858811196487,                       -0.05837265452638643,                     10.32735740403051,                 4.905655930737635,           0.001928029323299292, -245700.4177286082,    520.098214428441,-245180.31951417978,   0.0
                   -0.414308470665743,                 -0.15552918339632427,                       -0.49325186616869754,                       -0.23579126881946416,                     28.73270255199708,                 2.641623166791678,          0.0001339835454685921,-245719.12216142885,   7463.602323177559, -238255.5198382513,   0.0
                  0.11959545115086904,                  0.08129455223875133,                       -0.24699091586854463,                         -0.218978314953443,                     5.302801491532345,                3.2929377933021886,             2.2520540527765562,-179262.00502200134,  0.5266904917153796,-179261.47833150963,   0.0
                  -0.2962065854629871,                   0.2210698261711532,                       -0.35890274134260985,                       -0.15898032686539912,                    24.326738550257257,                 3.405234824337402,              140.9980156794218, -178220951.7191935, 0.48179052565810243,-178220951.23740298,   0.0
                  0.48409152655746535,                   0.1902657446251047,                       -0.37820766361120495,                        0.11656210204977592,                    21.214300766990974,                2.2164903692418596,             14.942182046484925,-12045320.971787445,  1.2715873678985095,-12045319.700200077,   0.0
