0.galaxies.galaxy.bulge.centre.centre_0,0.galaxies.galaxy.bulge.centre.centre_1,0.galaxies.galaxy.bulge.ell_comps.ell_comps_0,0.galaxies.galaxy.bulge.ell_comps.ell_comps_1,0.galaxies.galaxy.bulge.effective_radius,0.galaxies.galaxy.bulge.sersic_index,0.galaxies.galaxy.disk.centre.centre_0,0.galaxies.galaxy.disk.centre.centre_1,0.galaxies.galaxy.disk.ell_comps.ell_comps_0,0.galaxies.galaxy.disk.ell_comps.ell_comps_1,0.galaxies.galaxy.disk.effective_radius,1.galaxies.galaxy.bulge.centre.centre_0,1.galaxies.galaxy.bulge.centre.centre_1,1.galaxies.galaxy.bulge.ell_comps.ell_comps_0,1.galaxies.galaxy.bulge.ell_comps.ell_comps_1,1.galaxies.galaxy.bulge.effective_radius,1.galaxies.galaxy.bulge.sersic_index,1.galaxies.galaxy.disk.centre.centre_0,1.galaxies.galaxy.disk.centre.centre_1,1.galaxies.galaxy.disk.ell_comps.ell_comps_0,1.galaxies.galaxy.disk.ell_comps.ell_comps_1,1.galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,                weight
                    -0.5545008089874514,                   -0.21798277950897083,                         -0.21581257138542723,                          0.10996862293172435,                      26.710110568219925,                   2.047296236827564,                   0.10085347843427028,                  0.016972142941772416,                       -0.021695910360684103,                         -0.3949409745750527,                     26.146434940140065,                     0.2869327200872512,                   -0.19957911177508797,                         -0.07829062010099368,                         -0.04560299584159374,                       7.648114894236981,                   2.480712387710774,                   -0.3262258301059589,                   -0.3809646465854842,                      -0.0038505824734777565,                        -0.34283669759362123,                      29.57566757644947, -41516.09405208084,    4.49985622824102,  -41511.5941958526,                   0.0
                    0.07069375725605363,                    0.13916588736453506,                         0.023614601931067056,                          -0.7524194297246586,                      21.303894408211864,                  1.8657310399016078,                0.00022988568409438247,                  -0.29834534925225986,                          0.8988360806589603,                          0.5688475855992817,                      25.67556542405261,                   -0.08879365416057268,                    0.25996391690861076,                         -0.11409800954990194,                          0.17285279007639034,                        9.61538691643354,                  1.2119120405246069,                    -0.235734060412787,                  -0.06037366066159772,                         0.21405064316046962,                        -0.19855592422942664,                     27.790784118025307, -33209.81413771078,  -6.481020528804062, -33216.29515823958,                   0.0
                   -0.20611791538962201,                    0.22364185479326343,                          0.18056488891656217,                         -0.17807526271949545,                       27.67868717806209,                   2.237110492480216,                  -0.22538686667208283,                    0.3603813787547618,                         0.16830589519736505,                        -0.47126348946864616,                      5.032084310959383,                  -0.054528399915419835,                    -0.2994333921123989,                          -0.5205907475932234,                         -0.19956098710993025,                       4.158453489055263,                  3.7104958854876315,                   -0.5736644315256917,                  -0.20421995372382593,                         0.18197226958318916,                        -0.25368753860485393,                      5.578756764631482,-35742.301487416895,   2.362494342162157,-35739.938993074735,                   0.0
                    -0.1777734343287083,                   -0.37158205818935514,                         -0.15313201841403248,                        -0.005961494849091495,                      11.854253935942097,                   3.814259790381807,                    0.3174029648025865,                   0.31629567174081413,                        -0.08685984716407485,                         0.38860614118660014,                     3.1461054829592374,                    0.06193688793171168,                   -0.33504739560474595,                          -0.2824491113649509,                          -0.9895586293412482,                      14.314087774706545,                   2.708415352341178,                 -0.022687233125918586,                  -0.03694548541106497,                         0.07358605484979416,                        -0.05368550652984311,                     25.789115416502693,-18737.588108288805, -1.9401263308612782,-18739.528234619665,                   0.0
                    -0.3942595251701512,                   -0.04389623586796399,                         -0.26089923811514193,                          0.14251020514782317,                       2.023904451746348,                  1.8005182262777086,                   -0.1644984949996805,                    0.1996673848085093,                         0.36210489264738877,                          0.1727479051608963,                     11.814679584439503,                   0.015741786425178022,                     0.2704973298941568,                         -0.17372608397724199,                           -0.169904350170713,                       3.202125353623595,                  2.3866436613462474,                  -0.06641047496918318,                   0.15607762561716232,                         0.19661439772625655,                           0.641415203437281,                      24.13147412857097,-22417.909277231367,-0.11272919766102718, -22418.02200642903,                   0.0
                      0.428681651089129,                    -0.1974463179432557,                          -0.3534156065247256,                          -0.5141602734437697,                        9.48492698218097,                   2.463593732850681,                    0.0427881651420357,                   0.18406464150336643,                         -0.1491153012426006,                         0.32015307402189386,                      15.06236396080711,                    0.23082224997175838,                    0.38783227010416843,                          0.03889555698914478,                         -0.38508716808849686,                        9.19048945948437,                  1.1406654212645564,                  -0.08491252265484787,                   -0.4861218396254137,                        -0.04632304515650736,                        -0.11377150369587244,                     13.982426411932263, -41542.84993481017,  2.4359724899126114, -41540.41396232026,                   0.0
                   -0.04890743320670329,                   0.031028229738663874,                          -0.0673113938139309,                           0.1748872157504797,                      26.042307498088782,                  3.4014910773305695,                    0.1586884542857591,                 -0.019722102562967546,                          0.2975500246905408,                        -0.20295072450716098,                     14.022141445011485,                    0.49393730077249587,                     0.2878392734683618,                          0.13310624230682508,                           0.2671620517055657,                      20.993487916879907,                  1.5810515882969727,                   0.19804230808859571,                    0.0721494245934577,                         0.03768339177353552,                         -0.2106780166498821,                     24.254048383428604, -20866.75606616535,  2.8451309734440495,-20863.910935191907,                   0.0
                    0.10939316313246603,                    0.48649464263860304,                         -0.41881863383300505,                          0.05183103843281498,                       28.07812553290408,                  3.0935810409946063,                    0.2385592272580271,                   -0.5915262485526326,                         -0.3937924780014642,                        -0.06123810491231917,                     16.163278207129917,                   0.025713324097995354,                    -0.3115341287727432,                          0.19362657874720052,                          0.07115993210444164,                       18.22681666689264,                  2.0507272387167674,                  -0.13222426671872706,                  0.005124099975141539,                         -0.2645635290689539,                       -0.047525300696932116,                     1.1933766131671308,-37164.610387858185,  4.0591214245847365,  -37160.5512664336,                   0.0
                   -0.40545773153191367,                    0.08799319913238703,                         -0.09147363441632493,                          -0.4485208343550789,                      3.7342661340475547,                   4.864494539530542,                    0.1419430679716486,                   0.10755950226551471,                         0.11923411510195471,                        -0.03676531580094604,                     13.438368589302561,                     0.1328392376535463,                    -0.1983523050004218,                         -0.06491649038697465,                           0.1690571903240442,                      14.323030587236808,                   3.950628201823755,                  0.013427565389243695,                   0.26814707432197527,                        -0.12268677651710623,                        0.010590018714549078,                      7.632832544729283,-30189.136018622146,   2.619715436568859,-30186.516303185577,                   0.0
                    -0.2159991685030966,                   -0.19132299582962012,                          -0.5352302670739099,                         0.018696219515910127,                       3.417526166235605,                  2.9642683057601973,                    0.2854680074377358,                   -0.0719446717695135,                        -0.13263941951896466,                         -0.3869191010056124,                      9.495597456285353,                    -0.3455847265494712,                     0.2253803164522371,                          0.05073279465581127,                            0.066762503578036,                      16.033198858510026,                     3.8486837571303,                   -0.4388264062917242,                 -0.008760265617636591,                         0.09212387961792398,                      -0.0070228753828195595,                     10.838922921342721,  -32653.0699445793,   2.637757769877913,-32650.432186809423,                   0.0
