galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.disk.effective_radius,galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.sersic_index,     log_likelihood,           log_prior,      log_posterior,weight
                       -0.18604654298280884,                       -0.11004147431937537,                    1.0195900419239878,                     2.50221090250227,                 -0.22707781403432614,                  -0.4230632226047711,                2.3573253054515306,                 -0.3461183197475845,                -0.10855107771957286,                       0.20807947747846642,                         0.185305370246769,                3.111734024046979, -65979.92678426948, -0.8495758531692628, -65980.77636012265,   0.0
                        -0.6110381934402481,                     -6.229467003508408e-05,                    13.621173534396737,                    4.648476715596772,                  -0.0688315394808487,                  -0.6382581495703062,                 4.570803455707869,                 -0.1383484389842483,                  0.7209037349384579,                      -0.14584359867634902,                       0.04191155591639284,               0.6997087168547591, -77532.93827579703,  1.7530873102459297, -77531.18518848678,   0.0
                       -0.39082189082185054,                       -0.24182072987913017,                     6.215537919694013,                    23.32154673038663,                   0.1728230588355746,                 -0.12591898995069478,                2.7602352133973778,                   0.626315119385013,                  0.6267069798878481,                       0.20602154600276715,                       0.15022022988719555,               2.6920918092291544, -49341.06829336906,  1.2548764134099857, -49339.81341695565,   0.0
                       -0.23736721001379169,                        0.31041555810744814,                    13.610127370089998,                   2.1280364446923397,                   0.3030362181190678,                 -0.10506400176574446,                2.1304119408450988,                -0.40329628587731947,               -0.027392700532208797,                      -0.18732429609154372,                        0.5427719703392263,                 1.09228536506392, -63309.79298063089, -2.9144776445207943, -63312.70745827541,   0.0
                       -0.15902748822789323,                      -0.023734067612107706,                     9.538439789665754,                   22.009242570307677,                  -0.2462570956596804,                  0.09331770117520134,                 1.570450602829899,                0.032963783588473926,                -0.21715297436889242,                       0.22880953448850166,                       -0.6243017460766119,                2.491680624646772, -80770.63516665304,  -4.238257350818257, -80774.87342400386,   0.0
                       -0.20655813885434537,                         0.2865635319556258,                     29.67608699527613,                   10.221708376992098,                   0.5092754972670861,                -0.006119200967075435,                3.9127968135975144,                 0.06615075912604335,                 0.25701424257619726,                       0.20660848883114805,                      -0.40674870960648873,               0.5224981849923538, -70092.34376457302, -1.3223897675002854, -70093.66615434052,   0.0
                        0.22527107092349663,                          0.285195978160036,                    10.988658022412977,                   27.882346334520975,                  0.15475778890306785,                  0.07063983922827459,                  4.77198452731745,                -0.07023403136432951,                -0.24597768734468767,                       -0.4136056885995766,                       0.10274526959221335,               3.1235242474014546, -37023.65200906894, -3.1324747099905856, -37026.78448377893,   0.0
                        -0.2723851482912714,                         0.1210512757991026,                    28.926398919491135,                     20.5312413821237,                 -0.48764170980772314,                  -0.4426428863569044,                3.2478055800588717,                  0.3475680995861284,                -0.23620400888213905,                      -0.43395993827371365,                       0.16154932717835627,                4.010664079356491, -50337.64615414576, -0.7736646696980747, -50338.41981881546,   0.0
                        0.28215476158246444,                       0.014886232430574124,                     8.778569573175856,                    15.07565884630673,                 -0.22693934038172436,                  0.36324268695953116,                 4.387815832102203,                -0.34024708174953106,                   -0.41382027692195,                       0.08814933161284008,                        0.1476552519648027,                0.917173602635704, -68864.88128888259,  0.7104152635125249, -68864.17087361908,   0.0
                         0.2261119872805059,                       -0.13217340784866904,                     4.768884056656808,                     5.36814401557924,                 -0.08546651898001663,                  -0.4018940991683047,                 0.989123345119741,                  0.5023817851783954,                   0.084167770096549,                      0.030848430826188777,                        0.1751867669780583,               0.3043459826679846,  -96888.6179977918,  -0.646925216780155, -96889.26492300857,   0.0
                        -0.4865390649122912,                        0.28015403343528006,                    15.154673015211124,                    24.46507946794135,                   0.3274347625659061,                  -0.6205521685350764,                 2.934229234935806,                 0.05583439606754977,                  0.3535711114633263,                         0.489328620941999,                       0.43224200675639585,               1.3240807274846333, -68401.51319842307, -2.1034300926361844, -68403.61662851571,   0.0
                       -0.31273882874851633,                        0.24240762455059403,                    28.944740796264046,                   18.577340246906957,                  0.31169731328045786,                  0.24347386697756104,                 4.616433826753216,                 0.32238292724345047,                -0.33360668745779687,                        0.4637803781724315,                        -0.375415245356658,               1.6503843053001974,-58787.120660165216, -2.1591546984197354,-58789.279814863636,   0.0
                       -0.20989227375743083,                       0.023619852609328015,                    1.2125894441049623,                   28.956053620449474,                   0.2764774887428484,                   0.5793533289101906,                 4.272301863146098,                -0.42920686194388963,                 0.14371486788013135,                      -0.28436279641358725,                      -0.24055598544318096,                0.649395158569221, -93889.16943562884,  1.1085711690750504, -93888.06086445977,   0.0
                      -0.006517497138699582,                       -0.02245841192611872,                    23.489497284340292,                    22.94177540817923,                 -0.18315341316219577,                 -0.06900666164214629,                 4.014989567009781,                -0.26229466962249487,                 -0.7385049726838202,                        0.4231309899047291,                        0.1080934110456848,               0.6102157641759862, -46728.32240294357,  1.2675399183518508, -46727.05486302522,   0.0
                       -0.12789919816487244,                         0.3827307254376746,                    10.324845398100473,                   13.402571850311917,                   0.4312148090799574,                  0.06732530487669462,                 3.496017673160922,                   -0.18057731207007,                -0.13943913460920004,                      -0.20086589777416522,                      -0.38772288686732237,               1.2700369393242406,-64608.911160938434, -1.9332559335397255, -64610.84441687197,   0.0
                        -0.1628472479539451,                        0.08945800572068671,                    20.435676324644714,                    29.45512072527594,                 -0.37208298562555725,                 -0.46059923770276745,                4.0116290694924155,                -0.10581376277427573,                  0.1779566633620082,                      -0.11437699136208863,                       0.21431004933359524,               3.6840663971585847, -50813.85031216214,   -0.51006523045853,  -50814.3603773926,   0.0
                       -0.11336112861111788,                        0.05171174150666131,                    12.948197390571538,                    4.032126452667932,                  0.47372342697800807,                 -0.03329244695943093,                4.0089323363094325,                 0.14469573909803857,                 0.15093399543628958,                       0.11666355925893304,                       0.48821320216421216,               0.4942617864132687, -58265.58031089548,  -1.298041163209409, -58266.87835205869,   0.0
                         0.3808962509497689,                        0.04772174494613981,                    15.847842514531042,                   29.038182479424503,                 -0.13181031041803598,                  0.25349960176470915,                 3.457010757789042,               -0.016407297040538376,                 0.10878336763245265,                       -0.2928207173486013,                       -0.2175300863722779,                1.067180558565352, -75401.63032063773,  -2.350347710286285, -75403.98066834803,   0.0
                       -0.01938840425332869,                        0.16544044941965924,                    14.476049012843069,                    7.757256846980373,                 -0.12764940336109376,                 -0.31512907880637053,                 1.694601812915507,                  0.0935454407290272,                 -0.6518405534371285,                        0.7222916777746056,                     -0.004536437663070024,               1.1076890090008447, -87796.16812729268, -1.9428535136785166, -87798.11098080636,   0.0
                        0.17429781836938377,                       -0.21109026091270658,                    28.664624487628032,                   12.215339821512483,                 -0.15586640036301563,                 -0.25292790664665166,                 4.198326172213044,                -0.25885964638272185,                  0.2639005962181118,                      0.028630709091970283,                      -0.22076985387491083,              0.12977744691093107, -67259.91395923146, -0.8174818418226224, -67260.73144107328,   0.0
                        0.22655012421812415,                       -0.47672828805496076,                      26.1460571812851,                    17.35517261867862,                   0.3972166095401689,                  0.11709342176078322,                 3.230182221612135,                -0.23828852374137258,                  0.5074123535254144,                       0.07497677947364124,                         0.090829324809424,               0.4192034220051931, -94006.82674543062,-0.31829455922922634, -94007.14503998985,   0.0
                       -0.17899319707950548,                        -0.4393215553688286,                    3.2785470947277497,                   15.660413711360263,                 -0.06809555130977711,                 -0.15170909641833788,                3.2189329319945603,                -0.27847724234453425,                 0.10759563459908333,                       0.19139789974162316,                        0.2094671823590413,               0.7261779207981232, -55813.44977262116, -2.4101649712584345,-55815.859937592424,   0.0
                          0.342013939083264,                       -0.11999493827893452,                    27.897907214394984,                   27.883870843664305,                   0.5241567654039017,                 -0.10968969698538421,                  4.48631088825805,                  0.3441723348504068,               -0.021819174674890213,                        0.5530892835002602,                       0.05810342611699258,               2.4756051072660017, -87764.64006030635, -1.7717211655607108,  -87766.4117814719,   0.0
                        -0.1582807217924926,                        0.46887579544587216,                     3.445139543083915,                    5.165302300290754,                   0.3742833785447269,                 -0.26082321203370024,                2.3164469048112037,                -0.47768286456393777,                 0.10014383886405849,                        0.2035280463468361,                       0.13503342831173246,                2.841743255428077,-41304.059336822516, -1.2664744058908872, -41305.32581122841,   0.0
                       -0.22521261736127424,                       -0.05720563874939312,                    1.3356261462953556,                    6.288751195725924,                   0.2994532941617513,                   0.4006502040921685,                 4.841502497915826,                -0.26195224090801456,                  0.6636415413723827,                        0.0119391914906165,                      -0.14596029322155268,               1.7866569959435084, -73067.77171557628,   2.357175965036978, -73065.41453961124,   0.0
                       -0.07025620719939231,                        -0.5834564540799931,                    27.239070902225027,                   10.455707017387546,                 -0.06945892880889003,                 -0.11129616011689057,                1.7240021789383881,                 0.10078494757655525,                -0.02698671234405434,                       -0.3236916719977909,                       0.13156581662744277,               0.7680411231567189, -101714.5767048844,  -4.370855052558192,-101718.94755993696,   0.0
                         0.2080202163884566,                        0.06717574984108765,                     8.707970586415902,                    22.53416199338279,                  0.39712276063960406,                 -0.45057682532779664,                 4.743995533650689,                 0.10706283386777254,                -0.17822419202866652,                       0.22662749856263434,                        0.7051755931861773,               2.5784583226750892, -73746.05697757067, -2.7256822468343205,  -73748.7826598175,   0.0
                        -0.4377634480414225,                       -0.10755812987559092,                     5.892015483115284,                     4.14008449242509,                  0.01777829195139678,                 -0.08107065418410135,                 3.069377040469626,                -0.40014373641772116,                 0.32519858707156374,                       0.04102612163554692,                       0.23339274259061518,                4.554644173158042, -30472.30929925847,  -2.889065677502391,-30475.198364935975,   1.0
                         0.7043576953389551,                         0.4082282055594805,                     16.25288584434742,                   10.812757499659757,                   0.2531594990058861,                  -0.4407904936204789,                3.3069511993024356,                 0.22179492977374446,                 0.27016171407747813,                        0.1905636702420728,                      -0.05430365109057732,               0.5956528430554244,-107960.88419307496, -3.1422027306381204, -107964.0263958056,   0.0
                         0.5038445773563919,                        -0.1761091608353121,                     7.136721939243939,                   14.904985390964153,                   0.2604072985352743,                   0.4071523446203456,                4.7225652087761425,                0.040920594822268196,                 0.09538485085095402,                       -0.1677593524450454,                      -0.38185106635180455,               3.7236472993553953,-53777.515132377615, -3.4598392272859053,-53780.974971604905,   0.0
                        0.14744116394785062,                        -0.0603901681415367,                    13.382976638053524,                    26.22641185951316,                  0.13267803250258348,                  0.41295417789348393,                 3.696902022381117,                 -0.4170027710536486,                -0.22129506374636557,                         0.120822710860723,                      -0.04892066618954902,               2.7659181154230996, -64662.84165191172, 0.37080034874145396, -64662.47085156298,   0.0
                        -0.2152405810782538,                        -0.3028835506776197,                     5.282849867355258,                   27.546249466041456,                   0.2057817441262213,                   0.3820849135308056,                3.8796159501257823,                  0.2013360310194539,                 -0.2720007197066488,                       0.08037849528585651,                       0.28769311352473464,               2.5461837306423947, -58228.15192672854, -1.1566636338115206, -58229.30859036235,   0.0
                         0.4394758545588548,                       -0.35502581185886567,                     9.509472903600205,                    12.02888234244334,                    0.245367447153419,                  0.12689503782718453,                 3.930206669975822,                 0.22734118562768035,                  0.3997886946059118,                        0.2311806148734093,                       0.21250716973007536,              0.46099290864634146,  -89106.8384368145,  -2.034742608747851, -89108.87317942326,   0.0
                        0.21049456886113307,                        -0.3721201675514884,                    11.069392907320436,                   24.834118607712302,                  0.04353385210972962,                 -0.20722086610397247,                 1.031180575673711,               -0.011874517944103317,                 -0.5035823238537418,                      -0.01577944014306606,                       0.15692370890388058,               1.9261000441560454, -91761.95858104064, -1.9796502929450865, -91763.93823133358,   0.0
                       -0.02120223958830184,                       -0.40422442089697125,                    19.835777526658184,                   25.695592599938085,                 -0.19316031686070984,                  0.20777460286652366,                3.8420704809272137,                -0.34674328416244016,                  0.2805625219101142,                      -0.08749328987568317,                       0.13252353818899362,               2.5482955818965993, -66074.11618820262, -1.0765515128670735,  -66075.1927397155,   0.0
                       -0.33217537853200296,                         0.3015312226603977,                    11.712087883116777,                    6.796498975151065,                  -0.8133532925246956,                   0.0178775481262801,                3.1597323249196227,                 0.27739810948281185,                0.029502208686022137,                        0.2625733027078655,                      -0.27354800856169076,                2.554300080056749, -66300.78430983226,  0.5264563916071778, -66300.25785344065,   0.0
                        -0.2314066613674034,                         0.1046331914105231,                     23.37309270292659,                   16.795109737908835,                 -0.23176657217901087,                   0.5076930019807419,                 4.000629170067302,                  0.5519955791813594,                -0.22473310107337674,                      -0.43208475315813766,                        0.3610071173129575,               0.9356345068574872,-57541.756763978345,  0.3078592908209501,-57541.448904687524,   0.0
                        -0.2788477678989631,                        0.09882097162362007,                    18.180128404130862,                    6.355009639691041,                  0.27018624920941803,                  -0.2260275680427617,                 2.996569560268444,                -0.12756263748265742,                -0.18421564214108327,                       0.39859189652660976,                       0.26875539222858613,               3.1619498142570692,  -48188.1002379458, -2.7877431227113116, -48190.88798106851,   0.0
