ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,          log_likelihood,log_prior,           log_posterior,weight
               -0.54854571200301,                0.42733141129333,-1.0000000000000002e+148,      0.0,-1.0000000000000002e+148,   0.0
                0.47739142979709,                 0.3510080920232,-1.0000000000000002e+147,      0.0,-1.0000000000000002e+147,   0.0
               -0.24578657646287,                0.05313449504376,-1.0000000000000002e+146,      0.0,-1.0000000000000002e+146,   0.0
               -0.55908862589852,                0.59049908637348,-1.0000000000000003e+145,      0.0,-1.0000000000000003e+145,   0.0
               -0.42044444031656,                0.36676155161064,-1.0000000000000002e+144,      0.0,-1.0000000000000002e+144,   0.0
               -0.56975613663452,                0.53565502177317,-1.0000000000000002e+143,      0.0,-1.0000000000000002e+143,   0.0
                0.06653874435973,               -0.16463615089319,-1.0000000000000002e+142,      0.0,-1.0000000000000002e+142,   0.0
                0.54618422814121,               -0.28362194929909,-1.0000000000000002e+141,      0.0,-1.0000000000000002e+141,   0.0
               -0.21300511188042,               -0.05851591617149,-1.0000000000000003e+140,      0.0,-1.0000000000000003e+140,   0.0
                0.54375127530967,                0.12243936748087,-1.0000000000000002e+139,      0.0,-1.0000000000000002e+139,   0.0
                -0.3350324966364,                0.55890961309414,-1.0000000000000002e+138,      0.0,-1.0000000000000002e+138,   0.0
                0.27091937357377,               -0.30719972763204,-1.0000000000000002e+137,      0.0,-1.0000000000000002e+137,   0.0
               -0.58113687694786,               -0.08282553384751,-1.0000000000000002e+136,      0.0,-1.0000000000000002e+136,   0.0
               -0.01581043726975,                0.18868093683166,-1.0000000000000001e+135,      0.0,-1.0000000000000001e+135,   0.0
               -0.36408648046344,                -0.0833193051452,-1.0000000000000001e+134,      0.0,-1.0000000000000001e+134,   0.0
                0.24925949096127,                 0.5012274167705,-1.0000000000000001e+133,      0.0,-1.0000000000000001e+133,   0.0
                0.46368099321948,               -0.39380597294651,-1.0000000000000001e+132,      0.0,-1.0000000000000001e+132,   0.0
               -0.27274856680254,               -0.44343300107759,-1.0000000000000001e+131,      0.0,-1.0000000000000001e+131,   0.0
               -0.22504060595522,                0.18766032885128,                 -1e+130,      0.0,                 -1e+130,   0.0
               -0.41866711853364,                0.31830650223956,                 -1e+129,      0.0,                 -1e+129,   0.0
                0.22804370843563,               -0.59644725612292,                 -1e+128,      0.0,                 -1e+128,   0.0
               -0.52734347192962,                0.28816179615259,-1.0000000000000001e+127,      0.0,-1.0000000000000001e+127,   0.0
                0.36965046737247,                0.45869252086267,-1.0000000000000001e+126,      0.0,-1.0000000000000001e+126,   0.0
               -0.14821762067876,               -0.44819983938567,-1.0000000000000001e+125,      0.0,-1.0000000000000001e+125,   0.0
               -0.20833271540049,                0.51020796334628,-1.0000000000000001e+124,      0.0,-1.0000000000000001e+124,   0.0
               -0.52102187839878,                0.56341739025206,-1.0000000000000001e+123,      0.0,-1.0000000000000001e+123,   0.0
                0.32177165593927,               -0.59773439711276,-1.0000000000000002e+122,      0.0,-1.0000000000000002e+122,   0.0
                 0.5753670680681,                0.35595888430383,-1.0000000000000002e+121,      0.0,-1.0000000000000002e+121,   0.0
                 0.2565894863342,                0.19284395271574,-1.0000000000000001e+120,      0.0,-1.0000000000000001e+120,   0.0
               -0.30446217420781,                0.45004066628057,-1.0000000000000001e+119,      0.0,-1.0000000000000001e+119,   0.0
               -0.43080996677452,               -0.20119384338538,-1.0000000000000002e+118,      0.0,-1.0000000000000002e+118,   0.0
                0.27326462225276,                0.25796171090357,-1.0000000000000002e+117,      0.0,-1.0000000000000002e+117,   0.0
               -0.13138785544269,                0.41149041481251,-1.0000000000000002e+116,      0.0,-1.0000000000000002e+116,   0.0
               -0.33245533947328,                0.56947256645441,-1.0000000000000002e+115,      0.0,-1.0000000000000002e+115,   0.0
               -0.23969784742868,                -0.2367925527873,-1.0000000000000002e+114,      0.0,-1.0000000000000002e+114,   0.0
                0.23389998860245,                -0.2110155927205,-1.0000000000000002e+113,      0.0,-1.0000000000000002e+113,   0.0
               -0.19985396965314,                 0.5826020896608,-1.0000000000000001e+112,      0.0,-1.0000000000000001e+112,   0.0
               -0.20663898884901,                0.57285222610046,-1.0000000000000001e+111,      0.0,-1.0000000000000001e+111,   0.0
               -0.56992508062618,                0.54636363617821,                 -1e+110,      0.0,                 -1e+110,   0.0
               -0.37814967087175,               -0.53238244034594,                 -1e+109,      0.0,                 -1e+109,   0.0
               -0.29388893354289,                0.30469424979695,                 -1e+108,      0.0,                 -1e+108,   0.0
               -0.29980213170201,               -0.32378946260597,                 -1e+107,      0.0,                 -1e+107,   0.0
                0.44198954717716,               -0.05476195500687, -9.999999999999999e+105,      0.0, -9.999999999999999e+105,   0.0
               -0.00052253272577,                0.19726932690524,                 -1e+105,      0.0,                 -1e+105,   0.0
               -0.55428369788289,                -0.5533075983977,                 -1e+104,      0.0,                 -1e+104,   0.0
               -0.35695802216925,               -0.46105400991176,                 -1e+103,      0.0,                 -1e+103,   0.0
                 -0.307030714123,                  0.072290488972,                 -1e+102,      0.0,                 -1e+102,   0.0
               -0.08496745726729,               -0.32024957726657,                 -1e+101,      0.0,                 -1e+101,   0.0
               -0.50567695639453,                0.13920401423913,                 -1e+100,      0.0,                 -1e+100,   0.0
               -0.33763025344954,                0.42720058730273,                  -1e+99,      0.0,                  -1e+99,   0.0
                0.47202717246705,                0.30145600202577,     -27757.231293803583,      0.0,     -27757.231293803583,   0.0
                0.06173851017342,               -0.18967482740552,     -1108.1045371339787,      0.0,     -1108.1045371339787,   1.0
