galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,     log_likelihood,           log_prior,      log_posterior,weight
                  0.06841640874174694,                   0.5826999398522426,                        0.11245138095516925,                       -0.24100796680373207,                     22.59378529890829,                1.6455576787036077,-108258.92363966085,  2.0911736967419903,-108256.83246596411,   0.0
                 -0.06015800554056822,                   0.2790803316249742,                        0.07096059722626877,                        -0.0596441662056361,                    18.040975704061687,                 4.048698627114746, -76795.05388334606,  0.9768520993093176, -76794.07703124675,   0.0
                   0.6172521258604521,                 -0.46158146817220713,                        -0.2628064869619296,                        0.21731037028697567,                    21.474137228779547,                1.7652525586474535,-106256.29072500192,   3.226044364899728,-106253.06468063702,   0.0
                   0.2680171267693249,                  0.26776262684312296,                        0.05691782624527456,                       -0.19733073526411354,                     6.079538843229576,                3.8178625361928473, -70294.90959415252,  1.1348463345415432, -70293.77474781798,   0.0
                   0.2746636498052741,                  0.03164540180136397,                           0.33360149941386,                        0.08002367338982487,                    25.664082337989036,                 2.681321429522678, -98670.72763128982,  0.3426066496209657,  -98670.3850246402,   0.0
                    0.277722201085528,                  0.11870686135533928,                        0.00318314172894818,                       -0.40634859369785153,                    13.063001426525355,                 4.087091304309616,  -79089.0802800772, 0.16118345324091565, -79088.91909662397,   0.0
                   0.1268814186028154,                 -0.29268170524036263,                          0.947118310643732,                       -0.29576828235534985,                     8.648389757542844,                1.1162397137589173,-134365.52671720646,   -4.33238390315986, -134369.8591011096,   0.0
                  -0.1337113230500447,                  0.42605202881621906,                         0.3401366114812383,                       -0.10952094788458765,                    29.024406739574903,                 4.468627644314233, -89366.12733868121,  0.9701816130053289,  -89365.1571570682,   0.0
                  -0.2102427741616592,                -0.014558482237070817,                        -0.2881659719798444,                         0.8448441888786604,                    26.724093302814907,                1.7079806870211156,-109169.74075880917, -3.6081442429481427,-109173.34890305212,   0.0
                    0.522786001005502,                  -0.4863597850832669,                       -0.06948924601695171,                         0.4644107076770353,                     6.847615144460898,                 1.918617347331497,-100423.79018240169,  2.1792576463483555,-100421.61092475534,   0.0
                 -0.18512108766712151,                     0.35677145716143,                        0.19396071476721835,                       -0.08634606692567436,                     6.969004005962381,                3.1477637248526564, -79064.05388491854,  1.2188926736879542, -79062.83499224485,   0.0
                  0.10730162051594229,                 -0.03205213367505841,                        0.21970422018238117,                       0.030915533683298253,                    14.677687346151215,                 2.633339082379929, -91109.28827914076,  0.3679814228657032,  -91108.9202977179,   0.0
                  -0.6790102310348398,                   0.4566434045327119,                       -0.28567617551126584,                        -0.1372237698625387,                     6.167654574173728,                 4.221819737170658,  -95769.7567096725,   3.733656923052272, -95766.02305274944,   0.0
                   0.3099872476300473,                   0.3169870714851397,                        0.34312657150945186,                        -0.2094564730398026,                    15.746848129232086,                 4.321969313799167, -86592.49632791376,  0.7660357370783316, -86591.73029217668,   0.0
                  0.05204397666779752,                 0.020269345490970567,                       -0.19290087787648671,                         0.3900003192638778,                    18.118819734953732,                 2.012603893265844,-100789.31280083663,-0.46261212317326916, -100789.7754129598,   0.0
                  0.09659307424598775,                  -0.2463997917266213,                        0.09799879907398201,                        0.26810669136001447,                     22.60411981008736,                 3.727678674361724, -85093.94665764876,  0.5082195024971298, -85093.43843814626,   0.0
                   0.2767223455610354,                 -0.16798715448819476,                        -0.3696842749737112,                      -0.012086952590937863,                     2.452320469233623,                 2.362878879512042,-65198.209587476595,  0.3939098704794136,-65197.815677606115,   0.0
                  -0.2608970037959555,                   0.2674147540483933,                       -0.21289061262834452,                       0.003986204259565065,                    12.526478791168183,                 4.061575930948074,  -72455.7532122069,  1.0953388231612529, -72454.65787338374,   0.0
                 -0.03340133024687584,                  0.14827306719816566,                        -0.2591776921785701,                       -0.03352538168154578,                    10.508554240956968,                0.9599551745782736,-109732.46369082679,  0.3206939869163136,-109732.14299683987,   0.0
                -0.026844867751677864,                  -0.5437972352929366,                         0.1145509442200159,                        -0.1863691702490051,                     1.392327829639728,                2.9164456758331028, -86038.91105324127,   1.952789373678186,  -86036.9582638676,   0.0
                  0.02084932366468248,                  0.09848209606933815,                        0.30719999572220735,                       0.022910139667814647,                    15.760424869455953,                 4.566754266732332, -72414.12156123742, 0.10087832965771609, -72414.02068290777,   0.0
                   0.4718812518719877,                 -0.41128736604269966,                        0.22551264653721276,                        -0.2547839496684723,                    27.900573586852964,                 1.375000769041105,-111553.31043363601,   2.105443290244213,-111551.20499034577,   0.0
                  -0.0564043636945751,                   0.0149015642492368,                        -0.2893778149872615,                         0.3623747426960962,                    2.8576849452867235,                1.0845932024206821, -91532.26009932744, -0.6040559523542934, -91532.86415527979,   0.0
                  0.48287305516460843,                  0.19365119186603766,                       -0.15937362426372828,                       -0.42082533527328075,                     0.712639982702048,                 4.001984257795666,-110326.13965276792,  0.9505258347918972,-110325.18912693312,   0.0
                   0.6049975894662464,                   0.5315691808050738,                         -0.505057350498652,                        -0.2579512397415251,                    5.7057151652885345,                3.8041561831241317,-110143.76376304805,  2.3882638973948045,-110141.37549915066,   0.0
                   0.6551351312954804,                   0.5367922375432613,                       -0.13835461603453883,                        0.11684939005766923,                     28.36082326849773,                 2.724349554038678,-103877.28990763065,   4.374853113753113, -103872.9150545169,   0.0
                 -0.28334827006940033,                   0.3860122362846377,                          0.448192871602416,                        0.04109516192667611,                    0.4202331386646041,                3.4203258326983663,-114147.70547741513,   0.720263443833423, -114146.9852139713,   0.0
                 -0.32178637719851766,                 -0.25746891473893735,                      0.0012980769541637183,                        0.18026572334398264,                     2.916291238679535,                 3.234060683774942, -67695.50166408785,  1.3347816236506194,  -67694.1668824642,   0.0
                  0.15202875136012903,                  -0.4020513456577387,                      -0.024746117183845277,                       -0.23547748945014796,                     6.843674055869796,                3.5388205142984805, -75155.17668104568,  1.2867633394340228, -75153.88991770624,   0.0
                 -0.33807026647700084,                   0.1567749057562726,                        0.21491879793776078,                         0.4264161398635942,                    17.944044814753035,                 2.521048263937677, -99753.81732314512, 0.07650253207647217, -99753.74082061305,   0.0
                   0.4375237787417872,                  0.14019219658578091,                         0.3023369552386229,                        0.06279469483305392,                    14.242840114975671,                 1.458951524876257,-107197.53289175629,  1.2147305245118225,-107196.31816123177,   0.0
                  -0.7380741229270624,                  0.23467941733707903,                        0.18944386421418216,                        -0.3666489130281679,                     8.519143162563202,                3.0147040148758766, -97271.53619440201,   2.957937946718398,  -97268.5782564553,   0.0
               -0.0026750650258720123,                  -0.5707999673170114,                          0.323158108633692,                        -0.3196849694748603,                    0.8840143980472304,                4.6338735608775385,-114016.59700534493,  1.2339528302465188,-114015.36305251469,   0.0
                  0.24111096198596782,                  0.11880557287583775,                         0.0644637218024968,                         0.5114685220573575,                     0.986831351622075,                1.6051604764707281, -80426.50040132296, -0.5032498148988092, -80427.00365113786,   0.0
                   0.6145164115281696,                   0.1587979834069336,                       -0.18894716177445509,                        0.20996878044121167,                     4.038605326942975,                1.0634864408553153,-101471.43315726788,  2.3665594140844584,-101469.06659785379,   0.0
                  -0.1615562272325633,                  -0.1038148381299127,                       -0.15492461756900988,                        -0.3051930465433645,                     29.77920772199585,                 2.624031280862577, -97665.20781651123,  0.1258605336247903, -97665.08195597761,   0.0
                 -0.16480397078252484,                 -0.07018821767389308,                        0.35360544156967505,                         0.1472193919197016,                    27.404383213632897,                2.7666063319786653, -98339.72156001392,-0.06501238507077584, -98339.78657239898,   0.0
                 -0.09629706715845633,                -0.062240593616437266,                        0.08615834361583645,                       0.057274168705245966,                        9.931178516247,                 4.521542839149328,-57258.024954708846,  0.5853601095987337,-57257.439594599244,   0.0
                   0.3454694748975687,                 -0.36861169642432845,                       -0.25490195278863687,                        0.16666027669824143,                    12.751296536646919,                  2.19461833204185, -95599.79399249627,  1.4744137840469729, -95598.31957871222,   0.0
                  0.07804660038146878,                 -0.18944390961060903,                        0.35185958733163575,                        0.20327786219249253,                     4.539436125393835,                4.3688385622907315,-64491.671662465786, -0.1123633226047492, -64491.78402578839,   0.0
                 -0.45766251169539834,                  0.05302018319602494,                        0.27600498309832855,                       -0.19422477642759584,                    3.2739883332405406,                2.4460765280818935, -81687.40197379292,   1.118252742390274, -81686.28372105052,   0.0
                  -0.0455762157557157,                  -0.4949235346114791,                        0.39056495367318034,                        0.26486630257305366,                     8.982700670061458,                 2.258679509151185, -97867.95525119627,  0.7069597163594692,  -97867.2482914799,   0.0
                  0.07080428082641103,                  0.38615747289142616,                         0.3775289893738245,                         0.3554019488875628,                    25.090168182855656,                2.4032082991524577,-102965.29420678398,-0.06548027428463576,-102965.35968705826,   0.0
                  0.20191769327461787,                -0.047979086083045644,                         0.2940841783408661,                        -0.3114207608735505,                    20.590901982963242,                 4.065713487116471, -85243.41876250724,-0.20819029460305358, -85243.62695280185,   0.0
                 -0.12844987074486125,                 -0.49997156019317324,                        -0.5492242193582466,                        -0.2130734604406327,                     21.77614016268042,                 4.154831547098103, -95282.75612524495,  0.1241376738265164, -95282.63198757112,   0.0
                 -0.06294972999558412,                -0.005542431545232621,                        0.11918269854365586,                        -0.2868630122730049,                      7.06325186360057,                  4.65932099522967, -54918.27345621804, 0.05788820709826245, -54918.21556801094,   1.0
                   0.6640177042091832,                  0.26221395170482537,                        -0.6408505489082444,                         0.2026870036319269,                    15.443209509613126,                2.5159646825342254,-107113.56561036794,  0.8934756342268596,-107112.67213473372,   0.0
                  0.08543809808076229,                    0.296418657476298,                          0.139547682837139,                        0.17017441197152064,                    21.836559003593205,                1.9316880861235546,-103882.38272392517,  0.8314010916381562,-103881.55132283353,   0.0
                   0.2950741797340193,                  0.16673926979324055,                      -0.028799769632262173,                       -0.02006430718454312,                    20.609982441074663,                3.5994698450722256,   -83672.379004722,  1.2031119230524845, -83671.17589279894,   0.0
                  0.14103979494867497,                   0.3882517638626471,                        0.18611660657653187,                        -0.2486100061486112,                    19.468678368033025,                 2.504383901501085, -98329.83487317461,  0.9839262398170655, -98328.85094693479,   0.0
