galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,weight
                 0.035038400600426706,                  -0.2664363252603457,                         0.3873641334073544,                          -0.55080717360976,                    27.346086507776246,                 4.537085003329532,                 0.13762237749199208,                -0.07119531759717443,                       -0.3202680592978193,                       0.40468724669999184,                   26.438549820759597,-116103.43190357026,  -2.320641263870985,-116105.75254483413,   0.0
                 -0.45782851290723414,                  0.07052865467799636,                      -0.029494453619744218,                         -0.171228233362746,                    3.1512925234881752,                3.4752375297419835,                  0.2986644272424198,                 -0.3244452768084731,                      -0.04511063255488519,                       0.16290819339033646,                   26.560166912614676, -69769.63630048737,   3.089589578329451, -69766.54671090904,   0.0
                  -0.3005426811191798,                  -0.5091108343338047,                        0.05909437915326243,                        0.34614351505297386,                     27.66187596858989,                  3.47859508624882,                -0.21956277156706494,                -0.31272792443114367,                         0.601135645203323,                      -0.10213972758730243,                    23.41586416867349, -93016.72219333846,  1.1459168387426781, -93015.57627649972,   0.0
                 -0.06330194818589721,                 -0.02873586561049126,                       0.014812124649606418,                         0.1824258127542381,                      7.81176613559548,                 1.410173710925187,                 0.16886098131712693,                 -0.1230788592735128,                     -0.047768441301209906,                       0.20525647595324395,                   21.679563963237328,-100910.73782486781,  0.9801527192202699, -100909.7576721486,   0.0
                   0.4465148106413461,                   0.5829648264094714,                        -0.0805233363161671,                         0.5998689919684718,                    27.017085524343127,                2.7148901498184235,                 0.23117184165362137,                -0.02028676681816775,                      -0.30251358739001044,                       0.21581960727355634,                    20.12086510534567,-111126.68119267352,  1.6361046495031955,-111125.04508802402,   0.0
                 -0.19155379713308435,                 0.003744186716320851,                        0.04817840221133916,                        0.04954338328203831,                    21.167699610227906,                2.5326253230237032,              -0.0034248127387769413,                 0.10069431023966381,                      -0.46389145531876774,                      -0.10055059303948795,                   16.738205488465248, -93802.04165278816,  0.1256629309701943,  -93801.9159898572,   0.0
                  0.05138879850306599,                  -0.3202747120024016,                        -0.5719214112041122,                        0.21200586697064377,                      22.9100287500197,                 2.972208576135121,                -0.28942003382341924,                 -0.3607981928048359,                       0.29540405819533966,                       -0.6331010961645026,                   16.100898969413244,  -80421.3799454282,  -1.861790915471109, -80423.24173634367,   0.0
                   -0.288593707550771,                   0.4569526181853512,                       -0.23885939459575228,                       -0.18481642317024852,                     22.45460991046412,                 3.454577394805618,                 0.17766994950687856,                 0.47760273958968164,                       0.27142482356714476,                      -0.05625844558978878,                    23.83487791249445, -81056.94236164384,  3.2753246124967696, -81053.66703703135,   0.0
                   0.6747118811742524,                -0.014152181548546187,                       -0.33140383632852405,                        0.05317726029772152,                    3.9712225203659157,                2.8460539134395626,                  0.4585108204386086,                 0.10283339520330413,                      0.007878138471505376,                        0.5874411261859197,                   14.967831157951974, -86791.59770459349,   2.357114490303709, -86789.24059010317,   0.0
                 -0.20525211885830436,                 -0.26818187792016596,                        -0.2704807788156242,                        0.28682470036911545,                    25.777176165501782,                1.1010167151272252,                 0.08781716389418105,                0.018140464787147346,                      0.035744260481780615,                       0.13082715169992856,                   22.621644313994203,-130806.38802795905,  0.8561778543351678,-130805.53185010471,   0.0
