galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.effective_radius,     log_likelihood,           log_prior,      log_posterior,weight
                       -0.09061718826473923,                        0.27908195818730575,                    24.646599144400327,                 2.407538284037379,                 -0.5994852235823671,                  0.3469615032295178,                       0.37444592194331716,                       -0.3495828882078322,                    6.089777046859362,-110300.50936151453,  1.8727302609275687, -110298.6366312536,   0.0
                       -0.30141091894638883,                       -0.36581286828955856,                    24.669621097803034,                 1.395257250954014,                 0.27948266927526066,                -0.15908338793160026,                      -0.14466637198708598,                      -0.14900367843730347,                   3.6806810717155325,-104197.60587188382, 0.23034901130767035, -104197.3755228725,   0.0
                       -0.18549521905786287,                        -0.3782844703396633,                     7.939343895807749,                 1.876787296406806,                 0.07245974157950225,                   -0.71932573103993,                      -0.17412549251050152,                       0.04291413028600964,                   28.218298743283395,-122255.36828571396,  2.8825210128035463,-122252.48576470117,   0.0
                        0.19060618385668657,                       -0.17453236986962772,                    26.108844758907807,                1.1634876294305496,                 0.04416239540429158,                 0.03254361497734485,                      -0.39801187713430936,                        0.4244512446067952,                   25.689147832552766,-131858.94582820177,  -1.091735485938107, -131860.0375636877,   0.0
                        -0.2146238034860931,                      -0.013233673327571962,                     25.49417032695957,                  4.31408482607825,                 -0.2630428558235969,                 0.04454427918746691,                       -0.7146724582989358,                      -0.08720225738555971,                   1.7974819059504965, -74292.55890394906, -1.5976718852007852, -74294.15657583426,   0.0
                       -0.25753666121133345,                        0.04653695951549118,                    1.2731306925492891,                2.1035625305715095,                  0.3630858878302698,                -0.22232545149487712,                       0.04533649334185237,                      -0.37086860440842245,                    6.964013096570477, -75768.65892064033,  0.9945167545729752, -75767.66440388576,   0.0
                       -0.02454624281291151,                        -0.5385851559745768,                    15.294437417432945,                 0.994520427456449,                 0.34701278818032805,                 -0.3713336494723324,                        0.6288488520708753,                      -0.15044048137078458,                   23.101970025319062,-130883.71057639294, -1.3589464651930037,-130885.06952285813,   0.0
                        0.23338539154538446,                        0.23259435806214415,                    29.445641185727904,                 4.058077075540138,                 0.24162032587222823,               -0.024373579373831392,                       -0.3516652382067237,                       0.16933996757047567,                   18.843740922595025,-60594.702778106184, 0.02168833227585079,-60594.681089773905,   0.0
                       0.057130940767830256,                        0.01795012360426961,                     23.07972875631472,                 3.670023577197144,                -0.20813738977816898,                -0.01752532752255293,                     -0.024629131243214742,                        0.3452540239595497,                   12.700901427663274, -65054.38282743215,  0.7004333942467399,  -65053.6823940379,   0.0
                        -0.5700546605445184,                        0.08374239940247767,                    15.374323075726597,                3.4273114866364223,                 0.07343271109327573,                  0.1480553644346691,                       -0.4094053105758331,                       0.12597158405464884,                   12.095787201806457,-112219.47899528293, -1.5683395136349845,-112221.04733479656,   0.0
