galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.intensity,galaxies.galaxy.disk.effective_radius,galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.sersic_index,galaxies.galaxy.pixelization.regularization.coefficient,galaxies.galaxy.pixelization.regularization.scale,         log_likelihood,          log_prior,          log_posterior,                weight
                        0.07591480084193544,                        0.33153919185785213,              0.195640253485165,                    7.2614038016403315,                  2.81761320268574,                       0.07009793374537193,                      -0.05018953357820489,            112741.02530800724,                    22.98051461836993,                 0.008512920746789762,                   0.5200496143965666,                 0.08110078623184144,                -0.35669240830387305,                3.095954038172967,                                 2.7034554425115113e-06,                              0.02942598573281967, -8.140166510669938e+18, 369938.77949992934, -8.140166510669568e+18,                   0.0
                       -0.11770582750181406,                        0.07446673066896094,          0.0003848808744966141,                    21.049869956445573,                 3.468079290757105,                       0.05734510567016045,                       0.42058802866768286,            3026.0869891088705,                   13.964068771574466,                 -0.17629746778894925,                 -0.13346748332169125,                  0.3482339819485135,                 0.12394203740032182,               3.3780236748577313,                                     0.0626523859825616,                                222.8311127626956,    -3333256872410144.0,  2615.237889635168,    -3333256872407529.0,                   0.0
                        -0.2535314450459756,                         0.5596359900999607,             0.1325999332324131,                    28.604196161872437,                3.2476128314079515,                      -0.23429002757184575,                       -0.3271281603193467,            20.748038423596437,                   28.512055863820635,                   0.5027200474933863,                 -0.27732310262810833,                -0.03371273492810551,                 0.10448190968959005,                4.328309268360143,                                     0.2984053076563201,                                311.9767087048563,    -1059636290476.8737, 10.989342945573208,    -1059636290465.8843,                   0.0
                       -0.07974885705826765,                        0.14121058406381753,         1.9768038360042333e-06,                    11.177965751181263,                 4.883452942173368,                        0.0823069701600484,                        0.4762650686934691,         0.0003790214914959136,                   11.083234185837906,                 -0.31705557429690645,                   -0.125218705170624,                 -0.4418817992688674,                -0.08969463218395689,                3.190807982292365,                                  0.0002272365416728509,                                146932.2976800083,     -56471.41562119433, 512907.63616668864,      456436.2205454943,                   0.0
                        0.25077406065141955,                        0.07415717752808822,         1.6450020844820848e-06,                    20.228793431565496,                 4.405001524084026,                        0.5247755822556277,                       0.06048998686082961,             25191.56921982663,                   18.402784898203286,                   0.1412705058228173,                  0.08274487303000727,                 0.38663621235453954,                 0.19851599603685113,               2.7314209638984828,                                   0.024136720289456612,                            0.0024662227230047204,-1.8014243139694694e+17,  608349.2860325126, -1.801424313963386e+17,                   0.0
                        -0.3245415969118605,                        0.10038744935987064,         3.6252309719639785e-05,                    14.836910362885561,                 2.210188439626111,                      -0.16440669226211027,                         0.374733030566893,               9.7417581308801,                   1.4727003585839482,                 -0.05835715351157429,                  0.10348577422837725,                0.005174441853495725,                 0.17407163885123575,               1.9138236758506786,                                      24015.22940913908,                                1.163424963084814,    -109440087.83726998,  27585.23057201713,    -109412502.60669796,                   0.0
                        0.32683843217847136,                       0.008126262918116196,            0.13364320631400775,                     8.827449333811202,                1.8981840586392174,                       0.00733113525902287,                      -0.19495021071537363,            150145.83453040497,                    9.571506397770852,                  0.23906133097031226,                 -0.08540888355375473,                 -0.5457167033203169,               -0.012334761736607169,                1.455466114663387,                                   0.002078637213597692,                               12704.935144319725, -5.219517616123502e+17,  490.9187810065748, -5.219517616123497e+17,                   0.0
                      0.0031766833030311948,                          -0.21011015688325,          0.0010397908891786338,                     5.852317470964429,                 4.667737485647948,                       0.09358707902567756,                      -0.20165436466458092,         0.0001778866189719904,                    22.55651504215022,                   0.2534137291052372,                   0.2652418757953072,                 -0.2152807719115605,                 0.22738554591024063,               1.4604202971027123,                                      567180.8282380829,                               18.913352727195836,     -64012.68586798015,   6585.25904197262,     -57427.42682600753,                   0.0
                       -0.14140334369137275,                         -0.136364583807307,             20672.594847133325,                      25.9195529493054,                 3.371218908886788,                       0.24227391594354136,                        0.3008416237840222,          0.001790430250268783,                   13.989245251136627,                 -0.04514769141796806,                  0.05206198598813814,                 -0.9472169817543288,                 -0.4282720994779276,               2.1347139441153424,                                   0.041350329739456036,                                 210421.629546964,  -3.97735052220023e+17,  588.8388262019123, -3.977350522200224e+17,                   0.0
                       -0.25819459327359723,                       -0.14788502859435554,             135519.10628559862,                     9.942490992890287,                 4.068644527706888,                      -0.15535140488009347,                       0.10446906685621131,          0.007186814847103016,                   18.099528586640183,                  -0.6210294195317815,                  0.17885955958662628,                -0.10542569199802304,                 -0.3839446765557089,               1.6066176062250417,                                     4286.9276171392285,                               1.1480293848255148, -6.553347795885598e+18,  143.6730910421824, -6.553347795885598e+18,                   0.0
                       -0.41374719154240475,                        -0.2503347725346777,             165135.79397807718,                     9.266202907097956,                 3.082097896503316,                       0.37646018207999715,                       0.11681449099433024,          0.015588832264087197,                    16.84413962144745,                 -0.28387702783801155,                   -0.878821031478083,               0.0022594053445838423,                -0.02012771947100831,                4.474637062805517,                                    0.16473410283356787,                           0.00013715455216660092, -5.214118430698633e+18,  7364.985703347666, -5.214118430698626e+18,                   0.0
                       -0.12638478016349913,                        0.08962911461704572,           0.019582555547603568,                    15.682031646526545,                 4.174781517004053,                       -0.3298183473282901,                      -0.21075799471173998,             817.6082135203615,                   27.507785245491682,                 -0.02567007623382848,                 -0.32062712530790755,                 0.15668115188111034,                -0.10751962251761418,               3.3240711832676038,                                 1.1599263116923727e-06,                              0.06640286029441281,     -604438324028842.9,   862190.792571431,     -604438323166652.1,                   0.0
                       -0.20556207362517606,                        0.27112442047367386,              631619.6621121765,                    13.048225013606386,                2.9469156697927357,                        0.2228861873860886,                        0.3053826863668442,            1.7248603878715576,                    25.74127811659061,                 -0.06567049427529624,                  0.41920097301205084,                -0.07645522304680122,                -0.16554553134127079,               1.3405468734769386,                                  1.376633221933269e-05,                               0.7399328435314123, -8.151352450885819e+19,  72643.81245703109, -8.151352450885812e+19,                   0.0
                        -0.4905034471633364,                         0.0107101968397902,             1.7504200549619962,                     5.187896691560115,                0.8026994542779564,                       -0.1120483927636804,                       0.38122456950695194,            2.4987276453986755,                    20.91174193978013,                   0.3539584437307932,                 -0.07345020823142555,                 0.09076147905550547,                0.009424394992843794,               1.0397545085859417,                                  2.110708839208978e-05,                            2.261743763776285e-05,    -146901717.49067152,  91591.79509432969,    -146810125.69557717,                   0.0
                       -0.22255127548799766,                       -0.24007295214151744,              47.23152810281843,                     4.092853196072781,                3.9076185836150437,                        -0.885391459677179,                         0.236148834973573,            286616.89444096823,                    16.17781511713899,                   0.1604865524863052,                   -0.079679471707294,                 0.05840861809050031,                  0.0918415382915781,                4.644129711854607,                                    0.25302229463487286,                                749.8786068411705, -4.508430642985311e+19,0.10220563346068212, -4.508430642985311e+19,                   0.0
                       -0.02584682823889073,                       -0.14088001548177392,             18315.255603348734,                    1.0972393645170797,                 4.726264073400021,                      -0.44230279731003613,                      0.005797784720754608,        2.5119068462091476e-05,                   12.346379702867823,                  0.16145244294155225,                  0.38254546804420114,                -0.27800686189852414,                -0.11604439527643892,               0.9134316118997798,                                     2.3322454406689057,                                0.598632853278502,     -872577719403352.8, 39813.897384673146,     -872577719363538.9,                   0.0
                        -0.5695077158986193,                          0.375942562202309,             1.0111878915867225,                    23.857072628319507,                 4.670942022239261,                       -0.0440965965190761,                       0.24434204818380648,             487.5238780779671,                    18.50923018399966,                   0.3586727052391807,                   -0.178445388268151,                -0.12275592297550562,                  0.4678055430970741,               1.6262578117797961,                                      2623.257160435203,                            0.0016412242974651195,     -12915887294722.37,  610.6977379971133,    -12915887294111.672,                   0.0
                       -0.04969893380421761,                        -0.5542011579226829,             0.6493100086607859,                     18.16057266716547,                 4.958353684167934,                        0.2505046519170304,                      -0.09181428419830007,             1.004832860411309,                     2.32459226333835,                   0.4592679830485937,                -0.038838707610270175,                  0.5450120694436368,                 0.19359708675424267,               1.4841290259793318,                                     0.9461261394269816,                                77.02043821423003,     -854793170.4343507,  5.671906025417667,     -854793164.7624447,                   0.0
                         0.4079727715081512,                        0.19994453063571965,            0.36757339255069105,                     8.108226654936638,                4.2761319666075766,                      -0.01738347363414475,                       0.25220183319752526,             593309.6532698653,                   22.813137440345283,                   0.1378556206641119,                 0.026629359065405128,                 -0.3340656146730415,               -0.016515177255915777,               1.5626229675041072,                                  0.0009505483074939468,                                40145.44882378675,-1.9235538659795055e+19, 1055.1177421895363,-1.9235538659795055e+19,                   0.0
                       -0.08379194433652283,                        0.17275799994682126,            0.00470343060836744,                    1.3012479192877124,                 2.670827082222327,                      -0.11259017083229006,                       -0.8265486750885406,              764104.440581063,                   7.8415656657022215,                  0.06381830516051522,                  0.22178616081262673,                  0.6426798071861922,                -0.07203348403731182,                 4.27619399154774,                                  0.0023987171515233766,                              0.08104627788262522,-1.1302701977974343e+20,  641.5311535105213,-1.1302701977974343e+20,                   0.0
                       -0.10616991485365092,                        0.08899141832284162,         1.1080655724665857e-05,                    17.539147909871783,                  4.55497987219297,                      -0.10343850012234025,                      -0.11896041723572813,             99.58245130242477,                   15.548053672861668,                 -0.46110842892116727,                   0.6667456885864568,                -0.07674930595961733,                  0.3558349451121073,                4.521460122604335,                                      75057.91891911985,                            0.0039677417652459945,     -9821733417097.021,  90504.69524440203,     -9821733326592.326,                   0.0
                       -0.14727247735232724,                        -0.0857173973844976,             21730.122096622148,                     15.11995493430673,                1.1177230977166241,                       0.43586469406742695,                       -0.0632216612525277,            4.1741233771608535,                   19.552316083932382,                  0.23891163792971432,                  -0.6718286635361159,                  0.1498413738336987,                -0.18507960110276273,                2.158420790200571,                                      281.8289408203013,                                297.0043234623101,    -7088295035647445.0,  3.290813277422686,    -7088295035647442.0,                   0.0
                       -0.13388348168223593,                      -0.027575712905591628,             58.710999432308824,                    1.8994166329521356,                3.7086272853591025,                        0.5340889778910887,                       -0.5074065795478614,             2503.842722571882,                    4.873686471260489,                  0.11090834073966391,                 -0.15422448441880798,                0.014466577437771208,                -0.20856182177641627,               1.7577925431362864,                                   0.002249370145108792,                               0.1894010312064344,     -76462363177670.34, 448.33411974583174,     -76462363177222.02,                   0.0
                        0.18739344155561302,                       -0.06324993531388372,             0.6463266654726953,                    20.318343711454578,                1.9118259270998306,                        0.1889917779209865,                       -0.7522066914625759,             32.06704471632066,                   23.286105421589884,                   0.5601473702727914,                 -0.18915881164515488,                -0.15416809400458145,                   0.219840138012667,               1.7662300867703613,                                     156.92967121709566,                                37.93975088100901,     -67889444597.48227, 1.5379906043662834,    -67889444595.944275,                   0.0
                         0.4582759081916677,                       -0.12694773591632416,              44418.34596149072,                    2.5013211667182214,                 1.158005962837055,                      -0.37373639573513756,                       0.18734779136327318,         0.0001372490733997092,                   12.681579744800175,                 0.056741209065308176,                  -0.4046402758056609,                 0.03677693586812833,                 0.19298142161665358,               2.3058522114186033,                                     2.9976389521417293,                                541.8811414013164,    -5368136975944641.0,  7286.417373611198,    -5368136975937355.0,                   0.0
                         0.0827496629343419,                       -0.41991329797871324,              8034.732074515008,                     14.62951035956875,                4.8349321323064265,                       -0.2820113184788046,                         0.692998354650914,             6546.690640059449,                   29.294632018292354,                 -0.05202254745994488,                  -0.2696526823714556,                 -0.1574372357581703,                 0.15954197561442304,               1.7529762347586857,                                     346506.37405170413,                               13012.533963403032, -1.009503291349475e+17, -2.285476171818646, -1.009503291349475e+17,                   0.0
                        -0.5873885187227693,                         0.2187737595321411,         3.8204474744376287e-05,                    1.5356865507827788,                 2.295567871488011,                      -0.11554362789329443,                     -0.010256024375507053,             838.9655386420931,                   20.677838477333214,                 -0.22421118807523352,                   0.3319156754819835,                 0.23147942637826652,                  0.3144011386941804,                3.267212393660828,                                     366480.50968609663,                               182.71698712502837,    -435345485146424.56, 26175.575283407514,     -435345485120249.0,                   0.0
                        -0.4337352664792348,                        0.21145466060407425,          0.0003447336208638348,                    28.896632695881678,                2.8129379230457943,                       0.10954856075243231,                      -0.11509711787022134,            217.22205622228051,                    2.640025858460202,                  -0.1691013076027263,                  -0.3447051307183343,                -0.09714316146829562,                  0.2055433650888471,               3.5588160304929612,                                     3470.1548264502494,                            0.0022405023874849748,     -536483380150.7503, 3347.9396964417297,     -536483376802.8106,                   0.0
                        -0.3592042804293101,                       -0.09262680414667843,         1.0428827808583758e-05,                     8.551133969875163,                1.2743892398312753,                       0.02967566485022886,                        0.5109508186905467,             0.298826999218044,                    23.14965244986383,                  -0.6894272781930589,                 -0.34040617322235855,                 -0.1552606298320827,                  0.0791576352628461,                4.140784023419227,                                      4795.388240989532,                           1.0811799639320602e-06,    -131898121.96896102,  1020809.178235592,    -130877312.79072542,                   0.0
                        0.11302114151366506,                       -0.00320410263232388,             1.6736855209235826,                    22.966314643601276,                 1.888572031390341,                        0.5648683439281271,                       -0.7488602178971868,           0.09919902932756879,                    14.95592078201981,                  -0.3604141116034828,                 -0.24868632051877243,                 0.42049157089751416,                  0.2713205737106106,               3.8161897121923785,                                      414.6757901642182,                           1.5023006749373414e-06,    -348673144.02339387,  665655.0319376668,     -348007488.9914562,                   0.0
                        0.22348414840623052,                         0.0716737240490114,          7.380978010683625e-06,                    1.5536709137919713,                2.7927223985761156,                     -0.040987654269304556,                       -0.2385999378604694,         0.0036393395459085286,                   11.264989018334134,                  0.12941386318107223,                  -0.6935528864043377,                 0.08975140246907043,                  -0.244233246469656,               2.9000528457797827,                                      11.92566734203723,                              0.01697642918698372,    -1288.8199808833692,  135820.8181400168,     134531.99815913345,                   0.0
                         0.5294449474841799,                        0.13884465261565837,              455.2488679639408,                     18.64514372016592,                2.2261115962718936,                      -0.12494321394334416,                       0.07479036116902986,            267567.83102752623,                    8.835882255984599,                  0.18156864357010857,                 -0.08734384107521254,                -0.16703055946589446,                  0.2724377856053118,               1.7463580632536038,                                      3.540891386765697,                               188868.46251314066,-2.2940831562075743e+18, 0.4388774299816141,-2.2940831562075743e+18,                   0.0
                        0.21063664987012687,                        -0.2804847613795565,             225267.89083747435,                     9.247862427434594,                4.9958749484801475,                        0.6769032265228253,                      -0.15584718037811604,             58708.32757122241,                    25.18953818295045,                 -0.34784721888196546,                   0.2379230180909485,               -0.041770236021264326,                  0.1875989224236417,                3.737337639017041,                                  0.0007973551417852978,                               52.064449573153034, -4.700653375855257e+19, 1253.1369724990286, -4.700653375855257e+19,                   0.0
                         0.1333442681439951,                       -0.15555925368398693,         1.6851499468570986e-05,                    26.786660347257392,                  4.66362088441381,                       -0.2574475170751391,                         0.558667798453939,         0.0007017908758816529,                   28.452688259189074,                 -0.11957716113610682,                 0.026633521863951598,                 0.02864143372732801,                 -0.1548592908107335,               3.4857637321152843,                                   5.00024245630148e-05,                                2606.442221349132,    -38862.836658948116,  80764.88608769387,     41902.049428745755,                   0.0
                         0.3073208506099835,                        0.18243042077994728,          3.385882462711632e-06,                     24.34527156582554,                 4.172175759760479,                       0.17135380364676936,                       0.45637873119305716,          0.005283548832956849,                   1.5796676338992877,                 -0.34529337119280556,                   0.2788066693137945,                -0.05381933717227701,                 0.07551694920150664,                 3.17048252192549,                                     1.1919143263686864,                                129.3127772704775,     -65972.19965183888, 295534.34848797997,      229562.1488361411,                   0.0
                         0.1692402468149416,                       -0.28690086617054966,              7083.126629139187,                    13.837823676584476,                3.7654899227992864,                      0.008662325707472619,                        0.2612609094403522,        1.0320826461247523e-05,                   19.428056903295616,                  0.12689214424022993,                   0.1793644944627153,                -0.23310162046946195,                  -0.259134860200425,               1.3661364040838677,                                  9.027286826335697e-05,                            5.155584148253577e-06,-2.3527360402871776e+16, 301934.52320539317, -2.352736040256984e+16,                   0.0
