galaxies.galaxy.bulge.centre.centre_0,galaxies.galaxy.bulge.centre.centre_1,galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.centre.centre_0,galaxies.galaxy.disk.centre.centre_1,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.intensity,galaxies.galaxy.disk.effective_radius,         log_likelihood,          log_prior,          log_posterior,weight
                   0.1300899491556424,                 -0.06305267570576933,                        0.05987826203704791,                        0.40065056869470755,               38.8521383444497,                    10.374719096117694,                 4.602435090589144,               -0.041379850520995354,                -0.28833433585506035,                         0.528126016772185,                      -0.22692818785076876,            15194.263070491254,                   16.557474908158134,    -2170116223942485.5,-0.9904676494775911,    -2170116223942486.5,   0.0
                  -0.2501213711972743,                 -0.38006399483892894,                        0.08306538341327376,                       -0.19931704889257804,             11419.561772634292,                    25.766692038214813,                 3.716880630608534,                  0.6345077576408127,                 -0.5112431737152061,                      -0.18758016686152518,                       0.19459645939068954,              6816.39687689882,                   20.169542115874513,-1.2672346422313885e+17,  5.317681830239182,-1.2672346422313885e+17,   0.0
                  0.14408553856460857,                 -0.39891392929810116,                       -0.02763420831374276,                       -0.42706775584361606,              38.51997431786093,                    10.530303262411456,                3.6148807652291115,                -0.31540761843162884,               -0.012118988126927643,                        0.4207545522103837,                        0.2167102340035561,         4.444125151819521e-05,                    9.859126899117824,    -211154674255.13702, 22502.077030893666,       -211154651753.06,   0.0
                  0.10123862009191185,                 -0.09450252707438404,                        0.06783238116853282,                        0.05714580797216085,              51869.03666455322,                    1.3274293970583873,                1.8200502394647997,                -0.16383574863106787,                 0.47905513905767394,                       0.11345623190343931,                       0.13857707852998874,        1.7288734243318603e-06,                   21.365247324895407,     -959464146518508.6,  578413.7957669476,     -959464145940094.9,   0.0
                 -0.09475472799662046,                 -0.28148348314661364,                       -0.07263936800658012,                       -0.17082954188096336,          0.0009514604346756614,                    10.999285428915988,                 3.063769446772933,                 0.32107868996787015,                -0.21553749538995517,                       0.21564352536412934,                       0.32444160433371383,          0.005323687940139442,                    7.153042652075996,    -216529.90552525021, 1240.2854430787595,    -215289.62008217146,   0.0
                 -0.03618027847464593,                  -0.3960492335448015,                       -0.05802231937558058,                        -0.0707125332345773,             2.3752538540113695,                    22.788383371833735,                 4.226814625886697,                 0.13082371675069304,                 -0.2900314240259674,                      -0.01003801248381756,                       0.16658424459196305,             8.242691861812895,                   27.582200564696816,     -9940139494.214592,  2.925782460577694,     -9940139491.288809,   0.0
                   0.1846740063157334,                  0.35766674781358626,                        -0.5631702403897229,                       -0.03919241286676298,         0.00033551402299067374,                    25.223008513239503,                 2.249598593307306,                 0.23546244023842497,                0.005084092581697476,                       0.12792243425987215,                        0.5174239777052362,            0.0161920414123827,                   29.235642793898666,     -195984.1491663517, 3041.2631604526246,    -192942.88600589908,   0.0
                  0.25511712674557124,                   0.6259562815672584,                        -0.2737831894693074,                       -0.28250558588337216,              6801.282019355326,                    27.310917969112193,                  0.92994383914778,                 -0.5242549622090207,                 0.24498090541629372,                      -0.24113864553874637,                       0.23798540487939623,           0.33896217258436917,                    8.597536802824997,     -416729141994605.0,  6.995085242851953,     -416729141994598.0,   0.0
                 -0.18770749920015575,                   0.2860425615893867,                        0.19449201548425457,                        0.08357490797153179,            0.04168916813316163,                     17.29692608048281,                3.1048312984012787,                 0.23305136108132785,                 0.30823981977462966,                       0.10115551699688761,                       0.32163825101234744,             613831.7342560285,                   1.8860709540357856,-2.6394227264557654e+17, 25.729972505293414, -2.639422726455765e+17,   0.0
                   0.0966353391234966,                 -0.03798090635939711,                      -0.002942377777704891,                        0.26868897950530807,          0.0001386048884263065,                    1.0524353148534582,                1.9700353002315294,                 -0.5205047677029859,                 0.04077578979882093,                       -0.5118311202948729,                       -0.2675533932175848,         6.655699566042998e-06,                   28.040413739062064,    -233367.16126843868, 157462.38274849814,     -75904.77851994053,   0.0
                  0.20875561911525511,                  0.20964309841509687,                        -0.2270479703408844,                        0.20576162056106206,          9.507026523110572e-06,                    11.960954854919075,                 1.881307234290015,                -0.37367879637529594,                -0.03256062180504767,                       0.44865226974098654,                       -0.3245907387110205,             124.5441893724798,                    7.868667014229009,     -90761155923.99622, 105185.55353996903,     -90761050738.44267,   0.0
                -0.006711334361141241,                 -0.31801972382417854,                        0.31040548006614715,                       -0.37596398009957566,          0.0007453069102671591,                    1.1503694688771793,                2.3736018646323056,                -0.12532743557596956,                 -0.1931461198370715,                       -0.2800881357935655,                      -0.18533968223108968,        1.3165603737732703e-06,                   12.011804124295766,      -233099.817917582,  760896.7709523251,      527796.9530347431,   0.0
                 -0.04298696250092686,                 0.008217993414994832,                        0.32078766787781254,                        0.34772557660478415,              887840.3099119914,                    1.0254555865815773,                1.9447848675411863,                 0.04248664722173333,                  0.3201192421768544,                      -0.12247909706822799,                      -0.21147909444784901,             8.919181585330769,                   14.626462403607789,-1.5462074038161363e+17,0.27043739764934444,-1.5462074038161363e+17,   0.0
                  0.17465476642593655,                  0.06822990702381343,                        0.19627723414128898,                          -0.49561561960513,           8.58466428328365e-05,                    20.644664786777295,                 4.383093298477014,                 0.25417739983059856,                 -0.4025456649186288,                       0.26735968146072064,                       -0.5378783444331572,            16.399171403195467,                   22.861437041919256,     -2718917561.345977, 11647.755133524339,     -2718905913.590843,   0.0
                -0.055720710744811074,                -0.005770590443877861,                         0.4818633364679562,                         0.2485747880966365,            0.03940462694485114,                    22.158433448355623,                1.4185641038179613,                 0.17515970618028293,                 0.11385061160924062,                       -0.2982700994135606,                       -0.5344599582058024,           0.12525841098183743,                     4.08923291887961,     -91608.62780097901, 31.050279403122055,     -91577.57752157589,   1.0
                 -0.14180316076516739,                  0.04635310758460744,                       -0.27546780998407944,                        -0.4327281464516878,              984344.1703810045,                    13.696144908257057,                1.9659960112444033,                 0.06517379298089614,                -0.12427818425097151,                        0.1974636978028225,                       -0.4305775134311054,        2.2280402047934638e-05,                    29.00181060386434, -4.446303786993853e+19,  44881.16164766422, -4.446303786993849e+19,   0.0
                   0.5941485850920826,                  0.38441632501899786,                         0.1652247896209059,                        0.22058237500805977,              26.75835757560134,                    19.216391339760893,                3.7848414469151024,                  0.4432689116606263,                 -0.4090920452308638,                       0.45544478810408734,                      -0.30661002462023496,           0.06267786717462122,                   16.598663961103224,     -419888539715.9027,  19.84240778487446,     -419888539696.0603,   0.0
                -0.054821846866085655,                 -0.04356080245077932,                       0.002007862325207553,                       -0.12613627240110512,             127008.25010180572,                    11.743622826827488,                1.9251724670511814,                 0.09513820486324147,                -0.10278902999727225,                       0.19519217195965802,                     -0.009959462341840936,             6813.241612221602,                   11.116603985227208, -6.877156161587832e+17, 0.9793161067282496, -6.877156161587832e+17,   0.0
                 -0.03984424790170695,                -0.023568859821815502,                        0.07542362079652176,                        0.12486778085227089,          0.0002987994008982881,                     1.375098853741551,                3.2792419853349823,                0.059563877932780375,                 0.07180970517375386,                       -0.3432668043186444,                        0.2578083460839275,          0.003657401686349375,                   24.636603862760648,    -224894.28471762204, 3620.2068092539653,    -221274.07790836808,   0.0
                   0.5115796544158887,                  -0.2524080290751784,                       -0.02126405375334571,                        0.06469386183903603,          1.887549136944538e-06,                     17.54453826837449,                 2.771940747798259,                  0.3578912275743997,                  -0.510960721567105,                       0.09651916442901254,                      -0.03292962798242818,             8722.198073050193,                   23.169878684979647,     -842287004765601.9,  529792.5627307639,     -842287004235809.2,   0.0
                 0.026760215086357717,                  0.49258696903652566,                        -0.3757488794810341,                       -0.32684696971894256,             206016.49236869693,                    15.230811777187336,                 2.038744869998995,                  0.0782626334788088,                 0.37067368523092414,                       0.30112025970455486,                      -0.23843100613161478,             357.3667387420021,                   3.0883498911635487, -2.478944712251336e+18, 1.0982804425984434, -2.478944712251336e+18,   0.0
                   0.5263033028829006,                  0.30792907312663514,                        -0.6562325913159205,                        0.11726743485286525,             0.1131247250705101,                    15.397866431243921,                2.7832303723673117,                 -0.5129945970895633,               -0.048831916863320855,                      -0.11076958265591341,                        0.6067031413043379,           0.28744559086520943,                    4.485774221369944,    -1690000.7848108087,   12.4212464827691,     -1689988.363564326,   0.0
                -0.011881344081216955,                   0.1453137164556372,                          0.150985807495738,                        -0.7633117655363786,            0.15246043321883293,                    29.679511630354657,                1.1706994467799015,                -0.17210010045399468,                -0.32767715523849383,                      0.018117789637956745,                     -0.025250916795267874,            3418.3992767142913,                   12.513491332425872,    -102657777208376.31,   5.21316783126069,     -102657777208371.1,   0.0
                   0.2779091530798132,                  0.11064285818687687,                       -0.10581262747045302,                        -0.1272004629486351,              2833.480425762725,                    2.6035673056181285,                2.3791081043721753,                 0.19995178798808963,                 -0.3082664097250673,                       0.44836631036151314,                       -0.4550419061464763,          0.048817774895684445,                   12.715430977921972,    -24112828795294.098, 20.456113153453227,     -24112828795273.64,   0.0
                  0.32392814905299744,                  0.03377502594334955,                        0.07123843951890023,                        0.10675883933228397,              0.907488274855462,                     3.585840136282008,                2.0630479740724152,                 -0.5324062628339363,                 0.10960932833323465,                        0.1292074055806452,                       0.32694015324154513,         8.138667290921847e-06,                    7.391408985355554,    -3036341.3553689416,   122873.937795412,    -2913467.4175735298,   0.0
                 -0.22462349362061002,                 -0.21830917521508628,                        0.19331956754386015,                         0.2540054677363103,              92.06284024682625,                    15.107959353635481,                  3.95237576433549,                 -0.2460963661999596,                 -0.3669701311775775,                      -0.47585452854021515,                       -0.2704015386984503,             360073.3368521423,                   24.812099799543944,-1.3581281919767368e+18, 0.5538768038444826,-1.3581281919767368e+18,   0.0
                  -0.1002048273820787,                   0.2017041427518377,                      -0.023532247319271716,                        0.12016313845396782,              1.614319438616356,                    13.326483737491964,                0.9919073257659035,                 0.11615422770427009,                  0.7417208302522552,                      -0.07361660960108712,                      -0.25017375839434625,             35.19900545076938,                    20.64829383023259,    -14022892282.472763,  4.743480920683164,    -14022892277.729282,   0.0
                  -0.2645711349281767,                 -0.36901990725127637,                        0.35776110709898296,                       -0.29396204694940425,             31742.435004787887,                      7.57618619656248,                1.3331279122223467,                 -0.2412788437488099,                -0.10831988150746173,                       -0.3573062434636495,                      -0.29682371314670347,            4011.9780897826054,                   20.600327403590526,-1.3135586266107026e+16, 0.2879823059751795,-1.3135586266107026e+16,   0.0
                  -0.3807918692588153,                   0.2020443426378915,                        -0.4300708270187075,                        -0.1806153419479568,             1.0026389298917668,                     22.17892884422711,                3.5706786598467737,                 -0.5496077887528876,                -0.28115165501356415,                       0.29571786540702183,                      -0.13355473194939038,         0.0002477931156432252,                    6.798087485648576,     -483339453.5028774,   4039.12151426533,    -483335414.38136315,   0.0
                  0.25467732895923917,                   0.7527171432756036,                        0.38624268618591434,                        0.15452352072823597,         1.7784308566557612e-06,                    26.777808400236182,                 3.405752630119692,                  0.4305649514933508,                  0.5661652058773672,                      -0.18133477631267578,                        0.3319359440972344,        1.3981682378655402e-05,                    29.60916574380276,    -233369.40467522654,  633821.2948242911,      400451.8901490646,   0.0
                 -0.20038587174987046,                  -0.2836388174357531,                         0.2399511696614915,                        -0.4046315304057677,               885.250229615148,                     4.694570852958653,                 3.284232107003689,                -0.33722018318746816,                -0.02825027730538648,                       -0.5571476377360768,                      -0.22325502565073438,             72571.72169778698,                   15.035292185243597, -4.446897589582081e+16,-0.7799440527048218, -4.446897589582081e+16,   0.0
                 -0.27347557476197343,                  0.35077292265478305,                       -0.18805657902298567,                        0.04361119127871876,           0.004421029682015922,                    13.519238588338428,                 3.327297837532951,                -0.25661091234022776,                 0.21229729186687438,                        0.3663026054709293,                      0.042472233469901574,            31.507213240585724,                   11.779597561770194,     -8141490138.681847,  228.1197442131214,     -8141489910.562102,   0.0
                  -0.4243316298575867,                   0.3113793447179267,                       -0.22701100619282244,                        -0.6252252004304458,              6.742731817444755,                    29.160132864530805,                  1.87756206650818,                 0.31223103643113476,                 0.18235814519983698,                      -0.09903713325910646,                       0.05063639612268603,             5.763683905163223,                    19.67357205820428,     -6167729861.477946, 1.2039578897319174,     -6167729860.273989,   0.0
                  0.25448266067544323,                 -0.09035405360771208,                         0.5089264168217728,                      0.0025207658842358645,          6.694963451531548e-05,                      19.3800239219716,                 4.769928775756686,                 -0.2554888886504376,                  0.5342773037369112,                      0.018902249495066446,                       -0.3867268800074293,         0.0025200429409342443,                    29.81316660850284,     -225972.9712528644, 15334.645340564495,    -210638.32591229992,   0.0
                  0.06271929204806669,                  0.07500648740015259,                      -0.013156611964238871,                       -0.23176700603634512,          0.0005871203512130494,                    22.257469620770856,                 2.405913597013845,                  0.0672715792040424,                -0.16052122739927602,                        0.3747526413668559,                      -0.22937434642009372,              24714.7165340236,                    23.02680587664857,    -6618513211299271.0, 1703.2214212003282,    -6618513211297568.0,   0.0
                  0.18315417670209957,                 -0.43437815519467476,                          0.261542639469519,                       -0.09824538130371309,               676543.376001089,                    20.213103617331896,                1.8432914176684905,                -0.38072332379900853,                 -0.3410215987256585,                     -0.019926691290572545,                       -0.5567982749705847,             2.679846111027426,                   21.627981784026073, -3.091268387648193e+19,  2.044493357555167, -3.091268387648193e+19,   0.0
                   0.0336691656820708,                 -0.04789881575236495,                       -0.21415561205953135,                         -0.373319431940484,              41.81198028812091,                    10.701645550276606,                 4.112704917354401,                 0.32891992394686637,                 0.11638589235347489,                       0.18458344660409365,                       -0.2584461198069563,             623697.5890822489,                    17.34371330405431, -3.894164297013114e+18, 0.2734138539462123, -3.894164297013114e+18,   0.0
                   0.5105653353401883,                 -0.05633991540046891,                        0.09152944398683312,                         0.1864959994186798,           0.000459254221094927,                     18.85759459769182,                 2.847337503649414,                  0.1194182145297107,                 -0.1704189430776202,                       -0.4275407016819331,                       0.01272486630931726,            0.5241534433619003,                    23.95190798538102,     -1970811.499152431, 2180.9448905941185,     -1968630.554261837,   0.0
                   -0.427579816106383,                  -0.1345208237262775,                         -0.581684185279113,                         -0.369040335325081,              79.97297150585968,                     3.169456212741478,                2.0710538192385677,                 0.12281118380864915,                 -0.3876448716705501,                     -0.022173627894669368,                       0.17414082831390787,             997042.1672735065,                   24.503889199891955,-1.1127566296218333e+19,  0.383340302765236,-1.1127566296218333e+19,   0.0
                 -0.09733718940838228,                  0.44374418647240577,                         0.2532098728221144,                       -0.03843637713965227,          0.0009079228908786761,                     4.552883766585698,                   1.4359341616247,                 0.10293360558356268,                 0.27931923268137065,                        0.4833541715731285,                        0.0462592531059402,             60.30044074159176,                    28.96934926650512,     -41406040017.12178, 1102.5399094563659,     -41406038914.58187,   0.0
                  0.14759011147700002,                 0.013470836034692206,                        -0.5315279180416642,                       -0.36961892249618467,              8.891312221683824,                      5.05030088295201,                1.0088983011056598,                 0.31143875528006265,                 -0.3779897511349993,                      -0.11665528311401491,                       0.13714217130976897,        5.6063807858924344e-05,                   15.324219624561199,    -228825528.01850942, 17837.021150842986,    -228807690.99735856,   0.0
                  -0.0707744079865823,                   0.4708080230577524,                        0.04048728436666051,                        0.38676402244648206,             7.1378151349787045,                    23.175375589793877,                2.6790296283794106,                 0.05062553294766506,                0.036154492644742034,                       -0.0479298319883769,                      0.020261025782772037,         6.964180344788165e-05,                    29.73680799056008,    -11846064329.185392, 14360.900871489495,    -11846049968.284521,   0.0
                 -0.13674622496082114,                  -0.2862394591280668,                        0.06121275790803779,                        0.12834673953953446,         0.00048204397017387156,                     9.072914536649327,                 3.330252974717167,                 -0.6665536586758951,                 -0.4322425467468944,                      -0.49986842973027995,                      0.005781092642922535,             531089.4570320531,                   2.7533092093462344, -4.385863430634961e+17,  2078.207781247448, -4.385863430634941e+17,   0.0
                  0.18005946026312972,                 0.029077843449996765,                        -0.1471390166049787,                         0.6662181031054482,              2389.861082169448,                     21.75312165826921,                 4.423172377511212,                 0.07713327992957099,                  0.4436607055841547,                       0.06952166108221819,                      -0.49164513791149445,            1323.5388880949338,                    29.36833014336593,    -5094263010160088.0, -1.499662526657679,    -5094263010160089.0,   0.0
