ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,          log_likelihood,log_prior,           log_posterior,weight
               -0.51516729207995,               -0.58191765189027,-1.0000000000000002e+148,      0.0,-1.0000000000000002e+148,   0.0
               -0.46531385820746,               -0.03961126786504,-1.0000000000000002e+147,      0.0,-1.0000000000000002e+147,   0.0
               -0.28528583118641,                0.44308680188881,-1.0000000000000002e+146,      0.0,-1.0000000000000002e+146,   0.0
                -0.4163778046322,               -0.29561644409432,-1.0000000000000003e+145,      0.0,-1.0000000000000003e+145,   0.0
               -0.13737140061114,               -0.49865078156921,-1.0000000000000002e+144,      0.0,-1.0000000000000002e+144,   0.0
                0.08509885168014,               -0.11511310614328,-1.0000000000000002e+143,      0.0,-1.0000000000000002e+143,   0.0
                  0.369430110542,               -0.29146608929762,-1.0000000000000002e+142,      0.0,-1.0000000000000002e+142,   0.0
                0.53401628856135,               -0.27418668887375,-1.0000000000000002e+141,      0.0,-1.0000000000000002e+141,   0.0
                0.50677551245442,                0.46729296535173,-1.0000000000000003e+140,      0.0,-1.0000000000000003e+140,   0.0
                0.09921924197932,                -0.3700777955073,-1.0000000000000002e+139,      0.0,-1.0000000000000002e+139,   0.0
               -0.55800886221221,                0.24641817151827,-1.0000000000000002e+138,      0.0,-1.0000000000000002e+138,   0.0
                0.52739260059075,                0.23198015938083,-1.0000000000000002e+137,      0.0,-1.0000000000000002e+137,   0.0
                0.04398790015866,               -0.09741104203088,-1.0000000000000002e+136,      0.0,-1.0000000000000002e+136,   0.0
               -0.46463071912279,               -0.55954854040957,-1.0000000000000001e+135,      0.0,-1.0000000000000001e+135,   0.0
               -0.00832506131331,               -0.43541396519733,-1.0000000000000001e+134,      0.0,-1.0000000000000001e+134,   0.0
               -0.23118119194098,               -0.19724645404354,-1.0000000000000001e+133,      0.0,-1.0000000000000001e+133,   0.0
                0.17257608851759,                 0.3573009936895,-1.0000000000000001e+132,      0.0,-1.0000000000000001e+132,   0.0
                0.24723520704752,                0.14277115522289,-1.0000000000000001e+131,      0.0,-1.0000000000000001e+131,   0.0
               -0.48245673119255,                0.17333388465727,                 -1e+130,      0.0,                 -1e+130,   0.0
                0.36912538398372,                -0.2668429001823,                 -1e+129,      0.0,                 -1e+129,   0.0
                0.29515876321903,                0.55376890668816,                 -1e+128,      0.0,                 -1e+128,   0.0
               -0.36065619437707,               -0.30201323515655,-1.0000000000000001e+127,      0.0,-1.0000000000000001e+127,   0.0
               -0.54526003258903,               -0.15088626975042,-1.0000000000000001e+126,      0.0,-1.0000000000000001e+126,   0.0
                0.50311642795208,                0.25644407556123,-1.0000000000000001e+125,      0.0,-1.0000000000000001e+125,   0.0
               -0.05196370383972,                0.38531265487214,-1.0000000000000001e+124,      0.0,-1.0000000000000001e+124,   0.0
                0.01726326153663,               -0.51646934364211,-1.0000000000000001e+123,      0.0,-1.0000000000000001e+123,   0.0
                0.02016344043891,               -0.48598129150839,-1.0000000000000002e+122,      0.0,-1.0000000000000002e+122,   0.0
                -0.2100800480764,               -0.51352080806466,-1.0000000000000002e+121,      0.0,-1.0000000000000002e+121,   0.0
                0.08119419141969,               -0.16308709138116,-1.0000000000000001e+120,      0.0,-1.0000000000000001e+120,   0.0
                0.03867296810212,               -0.12177696149517,-1.0000000000000001e+119,      0.0,-1.0000000000000001e+119,   0.0
               -0.26804504644014,               -0.03905518444769,-1.0000000000000002e+118,      0.0,-1.0000000000000002e+118,   0.0
               -0.13867172440813,                 0.2564553360314,-1.0000000000000002e+117,      0.0,-1.0000000000000002e+117,   0.0
                -0.0729924218103,               -0.46529062477755,-1.0000000000000002e+116,      0.0,-1.0000000000000002e+116,   0.0
               -0.15784148266403,               -0.15021208505644,-1.0000000000000002e+115,      0.0,-1.0000000000000002e+115,   0.0
                  0.538259026102,                0.36263323979055,-1.0000000000000002e+114,      0.0,-1.0000000000000002e+114,   0.0
                0.33243078623536,                0.25966667615293,-1.0000000000000002e+113,      0.0,-1.0000000000000002e+113,   0.0
                0.17027181975999,                 0.1876464943967,-1.0000000000000001e+112,      0.0,-1.0000000000000001e+112,   0.0
                -0.3030637195056,               -0.56909346971631,-1.0000000000000001e+111,      0.0,-1.0000000000000001e+111,   0.0
                0.00392976173403,               -0.10158584616287,                 -1e+110,      0.0,                 -1e+110,   0.0
                0.45991378827212,               -0.06372482324708,                 -1e+109,      0.0,                 -1e+109,   0.0
                0.02987392954651,                0.42848665967461,                 -1e+108,      0.0,                 -1e+108,   0.0
                 0.4892215506222,                0.09826668750771,                 -1e+107,      0.0,                 -1e+107,   0.0
               -0.15389183899895,                0.20793572137546, -9.999999999999999e+105,      0.0, -9.999999999999999e+105,   0.0
               -0.46787863390892,                0.32476817918053,                 -1e+105,      0.0,                 -1e+105,   0.0
                0.50641497998509,                0.59894393843631,                 -1e+104,      0.0,                 -1e+104,   0.0
                0.54702149762437,                0.02524918777315,                 -1e+103,      0.0,                 -1e+103,   0.0
                0.33067187978119,                0.15204622570326,                 -1e+102,      0.0,                 -1e+102,   0.0
               -0.00505108909511,                0.21951886452422,                 -1e+101,      0.0,                 -1e+101,   0.0
               -0.13413374945114,                0.39532261283272,                 -1e+100,      0.0,                 -1e+100,   0.0
                0.20049058447432,                0.49581865777541,                  -1e+99,      0.0,                  -1e+99,   0.0
               -0.09187545279352,                0.55483514582058,      -25383.86686793516,      0.0,      -25383.86686793516,   0.0
                0.23048399269009,                0.12419866835303,      -7215.731040065904,      0.0,      -7215.731040065904,   1.0
