ellipses.0.ell_comps.ell_comps_0,ellipses.0.ell_comps.ell_comps_1,          log_likelihood,log_prior,           log_posterior,                 weight
               -0.23249594460757,                0.02188769452939,-1.0000000000000002e+148,      0.0,-1.0000000000000002e+148,                    0.0
               -0.33355092819503,               -0.33994320376829,-1.0000000000000002e+147,      0.0,-1.0000000000000002e+147,                    0.0
               -0.39524638211562,                0.25694530764888,-1.0000000000000002e+146,      0.0,-1.0000000000000002e+146,                    0.0
               -0.18498069543146,               -0.11254575712756,-1.0000000000000003e+145,      0.0,-1.0000000000000003e+145,                    0.0
                0.16895435561349,                0.17938203460999,-1.0000000000000002e+144,      0.0,-1.0000000000000002e+144,                    0.0
               -0.24027780287648,               -0.35841482793796,-1.0000000000000002e+143,      0.0,-1.0000000000000002e+143,                    0.0
               -0.27252925487514,               -0.20700624731515,-1.0000000000000002e+142,      0.0,-1.0000000000000002e+142,                    0.0
               -0.37928413317131,                0.25704622079273,-1.0000000000000002e+141,      0.0,-1.0000000000000002e+141,                    0.0
                0.52520856339835,               -0.21319939201153,-1.0000000000000003e+140,      0.0,-1.0000000000000003e+140,                    0.0
               -0.36889310419385,                0.55821922022767,-1.0000000000000002e+139,      0.0,-1.0000000000000002e+139,                    0.0
               -0.26564188367997,               -0.19620947229654,-1.0000000000000002e+138,      0.0,-1.0000000000000002e+138,                    0.0
                0.36488938367447,                0.57655631569493,-1.0000000000000002e+137,      0.0,-1.0000000000000002e+137,                    0.0
               -0.05020703167922,                0.54052000685429,-1.0000000000000002e+136,      0.0,-1.0000000000000002e+136,                    0.0
               -0.08218917755463,               -0.10370667277341,-1.0000000000000001e+135,      0.0,-1.0000000000000001e+135,                    0.0
               -0.59626556626646,                0.46253050102618,-1.0000000000000001e+134,      0.0,-1.0000000000000001e+134,                    0.0
               -0.50924988096037,               -0.21800799545059,-1.0000000000000001e+133,      0.0,-1.0000000000000001e+133,                    0.0
               -0.24392371322871,               -0.37487890334777,-1.0000000000000001e+132,      0.0,-1.0000000000000001e+132,                    0.0
                0.12144635705364,                0.04721329472226,-1.0000000000000001e+131,      0.0,-1.0000000000000001e+131,                    0.0
                -0.5158996207377,                 0.3229180696185,                 -1e+130,      0.0,                 -1e+130,                    0.0
               -0.19003019937967,               -0.02563193062121,                 -1e+129,      0.0,                 -1e+129,                    0.0
                0.18157837711502,                0.47292721579605,                 -1e+128,      0.0,                 -1e+128,                    0.0
                 0.4726318684493,               -0.04082659759824,-1.0000000000000001e+127,      0.0,-1.0000000000000001e+127,                    0.0
                0.21498143106272,                0.15536835137579,-1.0000000000000001e+126,      0.0,-1.0000000000000001e+126,                    0.0
                0.53750045652543,                0.12548601290824,-1.0000000000000001e+125,      0.0,-1.0000000000000001e+125,                    0.0
                -0.3105957098946,               -0.48116495330195,-1.0000000000000001e+124,      0.0,-1.0000000000000001e+124,                    0.0
                0.25411727340422,                0.27862707993241,-1.0000000000000001e+123,      0.0,-1.0000000000000001e+123,                    0.0
                0.50026024470516,                0.37971002518149,-1.0000000000000002e+122,      0.0,-1.0000000000000002e+122,                    0.0
                0.44459863949765,                0.51804639283113,-1.0000000000000002e+121,      0.0,-1.0000000000000002e+121,                    0.0
                0.46091920483483,               -0.45135603560433,-1.0000000000000001e+120,      0.0,-1.0000000000000001e+120,                    0.0
               -0.24401404315433,                0.20377829166683,-1.0000000000000001e+119,      0.0,-1.0000000000000001e+119,                    0.0
                -0.4567354412924,               -0.29891997445324,-1.0000000000000002e+118,      0.0,-1.0000000000000002e+118,                    0.0
                0.02405839385613,                0.57453880071208,-1.0000000000000002e+117,      0.0,-1.0000000000000002e+117,                    0.0
               -0.04418191745989,                0.39412339303905,-1.0000000000000002e+116,      0.0,-1.0000000000000002e+116,                    0.0
                0.36401132731382,               -0.14636036735991,-1.0000000000000002e+115,      0.0,-1.0000000000000002e+115,                    0.0
               -0.38194291280469,                0.27535805188488,-1.0000000000000002e+114,      0.0,-1.0000000000000002e+114,                    0.0
               -0.53102534229538,               -0.14271742060516,-1.0000000000000002e+113,      0.0,-1.0000000000000002e+113,                    0.0
                0.54381004614844,                0.10791670347851,-1.0000000000000001e+112,      0.0,-1.0000000000000001e+112,                    0.0
                0.22553656557753,                 0.0011834419443,-1.0000000000000001e+111,      0.0,-1.0000000000000001e+111,                    0.0
               -0.13677309302072,                0.04795855765995,                 -1e+110,      0.0,                 -1e+110,                    0.0
                0.14317940464596,                -0.5358613684353,                 -1e+109,      0.0,                 -1e+109,                    0.0
               -0.55540917656947,                0.46825189305678,                 -1e+108,      0.0,                 -1e+108,                    0.0
                0.51072687868463,                0.24214860326308,                 -1e+107,      0.0,                 -1e+107,                    0.0
               -0.47038516184476,                0.51202648190722, -9.999999999999999e+105,      0.0, -9.999999999999999e+105,                    0.0
               -0.02663061279678,                0.37462282188114,                 -1e+105,      0.0,                 -1e+105,                    0.0
                0.46100567144613,               -0.37744444971552,                 -1e+104,      0.0,                 -1e+104,                    0.0
               -0.14030547423004,               -0.53156459661122,                 -1e+103,      0.0,                 -1e+103,                    0.0
               -0.44903153540201,                 0.4852755313012,                 -1e+102,      0.0,                 -1e+102,                    0.0
               -0.48210103044614,                0.37105977650173,                 -1e+101,      0.0,                 -1e+101,                    0.0
                0.59481999653462,               -0.58536405873743,                 -1e+100,      0.0,                 -1e+100,                    0.0
                0.22984635954997,               -0.24446184434625,                  -1e+99,      0.0,                  -1e+99,                    0.0
