7.492055017095538595e-03,1.162659138519826080e-02,1.730470328025996707e-01
1.162659138519826080e-02,1.804279692686653822e-02,2.685440958756870611e-01
1.730470328025996707e-01,2.685440958756870611e-01,3.996937488239770797e+00
