3.823981004028131085e-06,-2.885238527988211446e-07,1.756639086743005395e-05,4.570608334077500836e-05,-2.051396236587069553e-07,-4.437957843270125769e-08,1.107240198871986760e-07,1.305485182398863016e-06,7.696057207487267754e-06
-2.885238527988210387e-07,3.683339502993500501e-06,2.344973193852026685e-06,1.032923600552166831e-05,-6.980081712913769226e-08,6.303186389083120535e-08,2.270254466945441597e-07,-1.337171287643944740e-06,5.574858623529929561e-07
1.756639086743005395e-05,2.344973193852026685e-06,1.731842596398178603e-03,4.071381758266151910e-03,-9.780857998117872389e-06,-6.336534122090168695e-07,1.434513327600685023e-04,1.163007527003370170e-04,8.734661443162871535e-04
4.570608334077500836e-05,1.032923600552166831e-05,4.071381758266151910e-03,9.698050559029188986e-03,-2.326343161972798282e-05,-9.885771812690334070e-07,3.362733743070389202e-04,2.718806760009092813e-04,2.111313411162065411e-03
-2.051396236587069024e-07,-6.980081712913770549e-08,-9.780857998117872389e-06,-2.326343161972798282e-05,2.579711680160328265e-07,2.529564407798465520e-08,-7.913098460317440225e-07,-6.434001758405021681e-07,-5.502756447476639996e-06
-4.437957843270126431e-08,6.303186389083120535e-08,-6.336534122090167637e-07,-9.885771812690327718e-07,2.529564407798465189e-08,1.932398602423868922e-07,-5.282222836522741961e-08,-5.774293286220367904e-08,-4.774575636904023568e-07
1.107240198871986760e-07,2.270254466945441332e-07,1.434513327600685023e-04,3.362733743070389202e-04,-7.913098460317439166e-07,-5.282222836522742623e-08,1.321481485290540047e-05,9.707604682952344411e-06,7.408966322791845510e-05
1.305485182398863016e-06,-1.337171287643944740e-06,1.163007527003370034e-04,2.718806760009092813e-04,-6.434001758405021681e-07,-5.774293286220366581e-08,9.707604682952344411e-06,9.331907343658546542e-06,5.978294136118100018e-05
7.696057207487266060e-06,5.574858623529927443e-07,8.734661443162870451e-04,2.111313411162065844e-03,-5.502756447476639149e-06,-4.774575636904020392e-07,7.408966322791846865e-05,5.978294136118099340e-05,4.780067335635612984e-04
