galaxies.left_galaxy.bulge.ell_comps.ell_comps_0,galaxies.left_galaxy.bulge.ell_comps.ell_comps_1,galaxies.left_galaxy.bulge.effective_radius,galaxies.right_galaxy.bulge.ell_comps.ell_comps_0,galaxies.right_galaxy.bulge.ell_comps.ell_comps_1,galaxies.right_galaxy.bulge.effective_radius,galaxies.left_galaxy.bulge.sersic_index,galaxies.right_galaxy.bulge.sersic_index,    log_likelihood,            log_prior,     log_posterior,                 weight
                             -0.5800257336881801,                              0.4334461222596288,                         21.079260000017324,                             -0.17982041720061567,                                0.101338941095641,                           19.23769748400166,                     4.8100020211180095,                       3.657799494709418, 43448.74958828246,  -2.0059309374142016, 43446.74365734505,                    0.0
                             0.24844902511185007,                             0.14565064324664273,                          27.20926224525988,                              0.13378501989520197,                                0.176776638138793,                          1.4688053920858846,                     1.1851833074559235,                       4.989501868018526, 43014.72301662888,  0.40974082241806026,  43015.1327574513,                    0.0
                             0.07683994837062053,                            0.041535455405394814,                         18.293091786984782,                             -0.17195554050913292,                              0.23409102954944552,                           7.764758756291364,                      4.983930461814718,                       3.977672278672803, 44037.00624776493,   0.6324772087989616, 44037.63872497373, 2.819840323126588e-299
                            -0.17375425159131686,                              0.0191458606145836,                         17.354405831248616,                              0.28221291760566886,                              0.03509407030429959,                           7.888964645287783,                     1.4622987106768173,                       4.598377580115486, 43207.09287983691,   0.5244997709649711, 43207.61737960788,                    0.0
                            -0.21687630439092795,                              0.3378089599787933,                         1.8647433873752284,                              -0.5084746057715162,                             -0.37843643093769924,                           5.922923938830291,                     1.7747733594544788,                       2.572671850306424, 44494.65841268079,  -1.9837110805062754, 44492.67470160028, 1.607068433341985e-100
                            -0.10517501942557154,                             0.28553441225540194,                        0.21132334420186027,                              0.36725324344437627,                             -0.23583569240332808,                            21.5246483728128,                      4.200075381640621,                      3.1894853154688123,  43068.7909606514,  -0.4291239810695831, 43068.36183667033,                    0.0
                            -0.08633264456106095,                               0.103877548075599,                          20.26282127654159,                               0.5819008624097189,                               0.3485931461283168,                          23.541293151322304,                     2.1755548283962893,                        2.40429752637031,  42678.5174949223,  -1.5140382132192443,42677.003456709084,                    0.0
                             0.11292972124005454,                             -0.2869401083761755,                         17.550954869132635,                              0.35621561196042417,                             -0.20566539252180346,                           29.74706425208328,                      2.006372397654661,                      3.1147859853775843,42600.932186496226, -0.32462653492956134,42600.607559961296,                    0.0
                             0.14591168700776344,                            -0.22085801529993898,                          14.55027135056952,                               0.3984060747675552,                              -0.2624633263491689,                           6.126567630004018,                     1.7547485159513254,                      1.2606635045640189, 42534.60465998955,  -0.5102227449177058, 42534.09443724463,                    0.0
                            -0.05218398236401521,                              0.1449389473280927,                           5.61098248600249,                              0.06234265575305617,                                0.026232169363177,                           27.18522315495232,                     0.9187259493174574,                       1.264475984544182, 42520.54374172575,   0.9863199301592653, 42521.53006165591,                    0.0
                             0.08174170808483626,                            -0.33500851061921805,                         14.588988374195743,                            -0.025225380172972135,                              0.22189044896675883,                          1.2252952987758536,                     3.4281574549944045,                       2.787965420216518, 43898.23654337214,   0.2058815953165531,43898.442424967456,                    0.0
                            -0.11413001001836298,                             0.04819811627578299,                          13.63299304819407,                              0.04673410698790202,                             -0.04370793558833573,                           16.64637590257183,                     1.1911089948443523,                       4.528432487138926,43088.023611008204,    1.035553385243208,43089.059164393446,                    0.0
                            -0.34366723172971625,                            0.060368907965098605,                         20.824062044173168,                               0.0377485035489665,                                0.456338592836254,                          21.825187211967176,                      4.784601179246209,                       2.732305950973654, 43448.41723993615,  -0.6976591372953896,43447.719580798854,                    0.0
                            -0.09076922873254123,                              0.2189815234392454,                         27.776225264406417,                              0.11972299612197589,                              -0.1602528158380582,                           19.94064703841117,                      2.553489750037536,                      1.7420472213226001, 42736.73215040269,   0.6090903669751735, 42737.34124076967,                    0.0
                            0.027411357183928026,                            0.003404644900737279,                            22.633330369591,                               0.1657610172212104,                              0.18746946116806493,                          10.114867299516893,                      2.317260660331139,                      2.3589972801791386, 42920.45177912822,   0.7914349973446317, 42921.24321412556,                    0.0
                             0.17710776992474578,                             0.30097360144597135,                          3.743099526522917,                              -0.1561324747836735,                               0.4934083994111941,                          10.279314350947695,                      0.857519536148042,                      2.1185529347103746, 43032.39259996064,  -1.0218815660789573,43031.370718394566,                    0.0
                            0.020504816664377076,                             0.04911276858205506,                        0.07140690186336895,                             -0.27990629648006166,                             -0.24232405677756047,                          29.607826947513296,                      4.305850228485989,                      2.6686227302394205, 42688.43171506853,   0.3663432915883389, 42688.79805836012,                    0.0
                            -0.29047212868730976,                             0.13542672873870815,                          8.308977379940348,                             -0.10415200333184896,                            -0.029162329626007302,                          28.943360066409742,                     0.9087227286769456,                      2.1218108550850805, 42453.80513980478,   0.5079458314677533, 42454.31308563625,                    0.0
                            0.054455167241184314,                              0.2502919665706658,                         14.182648737394105,                             -0.05729651955473307,                              -0.5679841394233083,                          17.445205364512454,                     0.8392111194575896,                       1.165791818289693, 42336.70771932823,   -1.031430667923028, 42335.67628866031,                    0.0
                            0.039403675503392147,                             0.32611983124490296,                          8.521801936268051,                              0.28617068169550675,                               0.3228750318828213,                           9.408291189441073,                      4.267940805263773,                      1.3949909509179608,    44247.23777378,  -0.4900330662073935, 44246.74774071379, 5.657390892899413e-208
                            -0.26399139304672886,                             0.10905022648869514,                         28.577152983634964,                               0.2629791562010344,                              0.11791587699215145,                            27.7099074688537,                       3.09849366526044,                      1.2186536195607998, 42870.65246115179,  0.22887327327460696, 42870.88133442507,                    0.0
                              0.2573787998561934,                              0.3434472967439331,                          19.42366509138969,                               0.1660453545390901,                              0.07025858877774006,                          16.407727014136164,                     1.2595647530431464,                       3.344606280824892, 42965.94106060928, -0.06035796658182058,42965.880702642695,                    0.0
                            0.016463389033630947,                             -0.5394556206670276,                          7.319002511982039,                               0.1157481536984427,                               0.9527384452105683,                         0.49420611797014735,                     2.1288891497319615,                      3.5504825066077865, 43529.48291911189,   -5.591937792122869, 43523.89098131977,                    0.0
                             -0.3788032440354233,                             0.16031863370974983,                         26.312090147707487,                              0.08773558133068464,                             -0.20778477997074077,                           27.38015587638113,                      1.763905694796338,                      3.9922916484166073, 42778.21889685502, -0.07901789829327825,42778.139878956725,                    0.0
                             0.34858409410642266,                             0.05614129040767305,                         0.7044789388682504,                             -0.29560664364232747,                               0.2876062212937619,                           6.123303002688578,                      4.713917710221695,                      3.1597216731495994, 44045.71582533188,  -0.4940030784029925, 44045.22182225347,1.7090154685307272e-295
                            -0.06089432307050441,                              0.5991601741431029,                         23.996120993510644,                             -0.08433437875143869,                               0.2937343906136105,                           7.668529952482742,                     1.5666060260220838,                       4.878582914527649, 43562.37142652773,  -1.3902801399860831, 43560.98114638774,                    0.0
                           -0.010418805571199069,                             -0.2555105582128878,                         11.086062803451304,                              -0.0995576191615972,                               0.2513794098215715,                           27.23397657283636,                      2.709750925061709,                       4.332982004146805, 43264.95233265379,   0.3741403513849695,43265.326473005174,                    0.0
                            -0.16470954604888968,                             -0.3765480297513169,                         1.6988620562989076,                             -0.22739633598035894,                           -0.0005432747291574057,                           28.22760271332746,                      4.446019600064211,                      3.9893108420503722,43525.058713868224,  -0.0821347483416659, 43524.97657911988,                    0.0
                            -0.38304011059095955,                              0.0096592389829616,                           9.90014261306486,                             -0.10177842702681604,                              0.18705973756250477,                          28.533852873721667,                      4.363483236505389,                      2.5156637914632167,43506.793111010644,  0.07599759160101723,43506.869108602245,                    0.0
                             -0.2787714264444394,                              0.2083239985623915,                         11.998994699213265,                              -0.1298506560222963,                             -0.04898701217788024,                            8.50905284231734,                      2.092090903223086,                      2.4231197049547117, 42896.80360466271,   0.3637192806779244, 42897.16732394339,                    0.0
                             -0.4972355494082952,                              0.8370316656751067,                         15.144772224248438,                              -0.1541870274381929,                            -0.047479960202678445,                           7.607581351997017,                     1.4904279145680988,                      3.1963428941415213, 43214.90425443514,   -4.266946664760184, 43210.63730777038,                    0.0
                           -0.013146280950114548,                              0.4755444228763262,                          2.171741575485586,                               0.2760567203993769,                              -0.2735617289122262,                           15.03793027672417,                     1.7352389177672098,                       4.637628567925521, 44724.44251030981,  -0.9528659327902774, 44723.48964437702,                    1.0
                                0.30495370852893,                             -0.0345925316421555,                          6.690446223074673,                             -0.20306798942146784,                              0.48280235639399216,                           8.156431132603466,                      3.386086414618033,                       3.409087421096496,  44063.8191954528,  -0.9038074662543126, 44062.91538798655, 1.244341945415042e-287
                             0.21029766212958195,                               0.458031892352057,                          18.92199335806722,                             -0.17096413695044926,                             -0.18878985144851038,                          2.1556429040148672,                      3.037948898418837,                      2.4896045412554364, 43566.27496341916,  -0.6280326550526838,  43565.6469307641,                    0.0
                             -0.3758121597401923,                              0.2837765277252643,                         28.434949564268848,                             -0.41972124736219846,                                0.312828785684184,                          28.770923591326152,                     3.7879709981736154,                       4.349937829912875, 43288.55933144607,   -1.610827135577015,43286.948504310494,                    0.0
                             0.09846526643996796,                             0.15654315197441218,                          16.50355927717434,                               0.1689298977958045,                               0.3448828340830218,                           8.849557716402588,                      2.694784036053789,                       3.673513265655467, 43573.26062883036,   0.1342230032935432,43573.394851833655,                    0.0
                            -0.14538253942879448,                            -0.21474312558408232,                         2.7968279129838445,                             -0.09511425833220755,                              0.41216116270281367,                          13.449824028762778,                      4.350019580003429,                       1.646841874780287, 43541.68187774284, -0.22406362001418556, 43541.45781412283,                    0.0
                             -0.7142872311405921,                             0.28379352530339147,                         0.8530804061006836,                              0.10861625259147775,                               0.4280915853003682,                           18.97899716460761,                     3.4863528475654624,                       2.429601317058897,  43373.8933926695,  -3.2220117887453603,43370.671380880754,                    0.0
                            -0.17792665209352962,                            -0.22061683558592657,                          19.29389005701261,                              -0.6704742875589651,                              0.41915801955938486,                          10.493772112106525,                     2.7447962890242845,                      3.4537744923238574, 43020.31023565242,  -2.7762006109741857, 43017.53403504144,                    0.0
                             -0.3938625832276354,                             -0.3890424614514908,                         2.9857705199331086,                             -0.05886697843216199,                               0.3466896244446626,                           8.588140069394116,                     0.9057607379140411,                      0.8171114606226939, 42675.99898106347,  -1.2461000044102268, 42674.75288105906,                    0.0
                            -0.09288297887967548,                             -0.3887799897092987,                         13.760876793878698,                            -0.059726025972156586,                             0.010869452367908958,                          11.124638830969827,                     0.9795602831535516,                       3.571354852465988, 43100.01430913435,  0.23544619997402272, 43100.24975533432,                    0.0
                              0.4464707399099816,                            -0.38117807968350487,                          7.618159648054097,                              0.04258737841850266,                              0.13996772796237159,                           4.788497154502908,                      2.762436240872642,                      3.6866460080916887,43653.260660804575,  -0.8899706242557021,43652.370690180316,                    0.0
                              0.3264812654254008,                               0.253987851829806,                          8.965676605574846,                             0.060083591686729235,                              -0.2820269278407126,                           23.76870594506397,                      3.024438196339129,                      1.7843571424920364,  43654.6252267369, -0.26892380130936067, 43654.35630293559,                    0.0
                             0.12609691068504675,                           -0.044855448190873795,                         23.656306936439968,                               0.2168280459986648,                              0.13943741317498307,                          14.757471660254197,                      4.372324471913376,                       4.136651397044156, 43554.91544432085,   0.6748508416178158,43555.590295162474,                    0.0
                             0.22149233788218217,                             0.20565405866814043,                          6.964349469172203,                             0.003634856670574193,                              0.39019101802682327,                           4.932835433273697,                     1.8369423921945203,                      2.2448171877867846, 43546.68400281116, -0.20984390548091303, 43546.47415890568,                    0.0
                              -0.562854968957594,                            -0.35793463908837714,                          20.66901606331588,                              -0.2979029336049707,                            -0.047303103245375115,                          12.730859622196423,                      3.125308328352526,                       4.722226922797096, 43112.61849335901,  -1.8336882001900974, 43110.78480515882,                    0.0
                             0.22066698439925245,                             0.20680256521299922,                          2.668484291511283,                             -0.05279239519469511,                              0.48299901366376014,                          10.627293867971765,                      3.516869367088603,                      3.6553667382846102, 44640.44579018136,  -0.6760750880035615, 44639.76971509335, 3.3165607002781483e-37
                             -0.3212188440145369,                            -0.02801991407869117,                          7.075659734726679,                              -0.4887065062797247,                             -0.10648636434496346,                           28.56331059893038,                      4.229397394963034,                      2.2005107070486845, 43602.78674645418,  -0.8238737170783433,  43601.9628727371,                    0.0
                             -0.3720619831309773,                              -0.469455395057575,                           7.30457143501371,                               0.2279795011690593,                              -0.1108769069052399,                          13.197364879115327,                      3.835658005415927,                      1.5371415042199312,42988.655308849346,  -1.2069113408096233, 42987.44839750854,                    0.0
                              0.3598703244147043,                            -0.11588679101705425,                          26.17116154024486,                             0.015530956370963788,                              -0.2684104279920389,                          1.0584317802398324,                     0.9589459130004455,                      2.9477077429531064, 42926.92664932084,-0.052105443637708346,  42926.8745438772,                    0.0
