galaxies.galaxy.mass.centre.centre_0,galaxies.galaxy.mass.centre.centre_1,galaxies.galaxy.mass.ell_comps.ell_comps_0,galaxies.galaxy.mass.ell_comps.ell_comps_1,galaxies.galaxy.mass.intensity,galaxies.galaxy.mass.effective_radius,galaxies.galaxy.mass.sersic_index,         log_likelihood,           log_prior,          log_posterior,weight
                 0.45340022082949655,                  0.3019971514926218,                       -0.2636492484752991,                       0.23449518058497795,             4363.711196269693,                    11.57817941245711,               1.7337890141153407,    -1587903388924854.8,  1.5290987043197728,    -1587903388924853.2,   0.0
                  0.3010031508085495,                 0.07553003874161253,                      -0.14473171031827511,                      -0.24204378489084752,             61.61142593549664,                    18.97293247363328,               1.2108181284538615,     -211034795119.0125,  0.6812119525412144,     -211034795118.3313,   0.0
                -0.20014141648661574,                 0.22973539106448357,                      -0.14576964714016494,                       -0.2344916428723443,           0.10938194661647474,                   14.231407832025209,               3.7917888191011437,    -6166838.6863849675,   9.806283219097537,     -6166828.880101749,   0.0
                 0.20100248041547078,                -0.32719495180068836,                       0.21949938092769677,                       0.35794052139503635,           0.01573265537070164,                   18.069338184502485,               2.4516756414517413,     -104159.3541122107,   63.97360837793655,    -104095.38050383276,   1.0
                -0.04063465414445781,                  0.2423887316010894,                      -0.37123017509214057,                       0.08207862187490038,              70.9589579059837,                    4.387072089700526,               0.8849084716060205,      -37941836555.7348, 0.11840444742535516,    -37941836555.616394,   0.0
                 0.20208985161490448,                -0.10807353564873141,                      -0.25770810766260716,                      -0.39166411415480634,        1.7861548469668244e-06,                   27.952933726572304,                4.110494806828569,    -149678.64434918633,   559861.5164429789,     410182.87209379254,   0.0
                 0.31064736356198425,               -0.026268915379355086,                       0.12916501350162513,                       0.14459622688649268,             3688.065956920519,                   7.9997574557188456,                1.258029212632044,    -397619049173411.25,  0.9031687255296416,     -397619049173410.4,   0.0
                0.044805619537934646,                 0.07733600837534542,                       0.49428298852428354,                        0.5658171975680322,         5.818018722529739e-06,                    3.585619741724874,                2.438977012100067,     -149718.0030943494,    171877.298396389,     22159.295302039594,   0.0
                 0.06502253019743487,                 0.17063034086734644,                      -0.06755762901756739,                      -0.22239627579078539,         0.0010679524852887491,                    4.214041781622104,                4.756346658728292,    -145378.92385874086,   936.8281349691329,    -144442.09572377172,   0.0
                 0.04924454518970487,                -0.03290389441077905,                       0.22433709335172805,                        0.5224988976183267,         0.0002424938512186067,                   1.1332651005999939,                2.422451608374629,    -149627.45374075312,   4122.610885387299,    -145504.84285536583,   0.0
