galaxies.galaxy.bulge.ell_comps.ell_comps_0,galaxies.galaxy.bulge.ell_comps.ell_comps_1,galaxies.galaxy.bulge.intensity,galaxies.galaxy.bulge.effective_radius,galaxies.galaxy.bulge.sersic_index,galaxies.galaxy.disk.ell_comps.ell_comps_0,galaxies.galaxy.disk.ell_comps.ell_comps_1,galaxies.galaxy.disk.intensity,galaxies.galaxy.disk.effective_radius,         log_likelihood,           log_prior,          log_posterior,weight
                          0.198918985054029,                        -0.3412530945296974,           0.014415967765093879,                    23.079587365821933,                1.4180567974347262,                       -0.5330923779791835,                       0.05204232929673494,        3.2510864867959807e-05,                    1.873200425687187,     -43284.61507243249,  30826.998379673667,    -12457.616692758824,   0.0
                        0.07769639920778017,                        -0.1683956146081387,         1.4663302700494858e-05,                     18.09218949398711,                1.3597736145353947,                       -0.5531692738144898,                       -0.1475310152028635,           0.06138396363665562,                   5.6000300303190205,    -31327.859480016163,   68212.88253800002,      36885.02305798385,   1.0
                        0.42404998151588186,                        0.09763610229280868,             0.9635398171791896,                    19.845167709494483,                1.3612418949155223,                        0.1275252407941359,                       0.21565914259558483,             36.26031731886707,                    7.955514522914151,     -11839865104.50912,  0.8083072943416503,    -11839865103.700813,   0.0
                       -0.13783880865155956,                         0.2400305521858856,            0.04397872262285553,                    14.503959978832151,                3.5322371041552296,                        0.1628237685420826,                       0.25704899062836306,             529.7150940176501,                   28.560957910777283,     -3639515119937.319,   22.94372746029718,     -3639515119914.375,   0.0
                        0.04505138577455444,                          0.090813593110715,              44.16496557048324,                    3.4937531199523897,                1.8479772746016452,                       0.27506312705638636,                       0.05751250609845355,             99.84151715200497,                  0.35832419758974443,    -18259730742.707207,  0.6804284719266309,     -18259730742.02678,   0.0
                        0.02722837932833877,                        -0.4379942212864602,              0.759936336295306,                    10.469983226082034,                1.7312185319725923,                        0.3797848144185455,                       -0.5858917578576878,            1161.9957329331994,                     1.78497598726437,     -1432743865820.411, -1.3179241097241698,    -1432743865821.7288,   0.0
                        0.31731861526882305,                        0.19151707930286635,              99218.82616474167,                    25.815151886366074,                1.2887192562867011,                       0.25869704223211776,                        0.2017374348244289,         8.051939756588961e-06,                    2.342271168417376, -2.902945223818686e+17,   124193.4588493467, -2.902945223817444e+17,   0.0
                       -0.13901139801886073,                        -0.5443380726975632,              35.47121634766141,                     21.52427577528907,                 4.492942585588453,                      -0.04537956342309886,                     -0.013357474599768878,         6.351046173335635e-05,                   19.624685916826017,    -2088538134164.4465,  15744.843250000107,    -2088538118419.6033,   0.0
                        0.18900207975851877,                       0.045034196652745266,            0.23811207425765418,                    1.9779329358107267,                0.9901209586208857,                      -0.04056990143477657,                     -0.007136935121523956,             4113.603924832201,                   16.907383682103795,    -195293756789282.16,   5.124368735633247,    -195293756789277.03,   0.0
                        0.10121171334824862,                        0.30679485163620196,           0.007785338226113383,                    29.083289163367635,                1.0068643111546838,                     -0.005738371771128556,                        0.3205064159972388,         8.736558535368652e-05,                   26.437150948648902,     -59616.36883996991,  11574.594090259083,     -48041.77474971083,   0.0
                       -0.04296155475642918,                         0.6073319986133746,           0.028363934200596276,                    21.817632539141655,                 4.086140559347901,                       0.13573355294968986,                        0.5167372246688304,        4.6003675668534716e-06,                    5.887476932548726,      -659309.034019393,  217406.68929694392,     -441902.3447224491,   0.0
                        0.30923941988625064,                       -0.11879477428250887,              23678.84444271826,                     4.160158240393137,                3.5045461048271074,                        0.6436906104522373,                       -0.1272680217681956,        1.1453448427692557e-06,                   3.8491901505710144,-1.8115087919183036e+16,   873097.6337425238, -1.811508791830994e+16,   0.0
                         0.5708889603772723,                         0.0935625996488645,          0.0003100216245809047,                    22.548312660386852,                2.4865070850384345,                       0.10188060734667902,                      -0.02179369837595852,        0.00025903651636311603,                    7.235697564153579,     -67259.96652794977,   7085.265021155263,     -60174.70150679451,   0.0
                         0.5873169176750882,                        -0.3951385409427341,          9.939496844438862e-06,                     18.58650274596341,                 2.231980899129927,                     -0.042783270401670424,                       0.23256551018462135,           0.12995551363211216,                    5.415397953421572,      -44056.9206042204,  100614.45857801972,      56557.53797379932,   0.0
                       0.028641574651245297,                        0.16881200417341088,              2994.365269793719,                    14.294041016213697,                  2.57621283376152,                        0.5055055302301115,                       0.25210451541378837,            1.1108644606250593,                     8.27682617368708,    -1539423341107078.5, 0.10849171959960924,    -1539423341107078.5,   0.0
                       -0.22190573233745334,                         0.2867832699525853,              262.2613588342873,                      4.29419203996047,                3.3799819578604318,                       -0.6503892683636746,                      0.053870430424997624,            12.000203547149297,                   22.979086941283175,     -2117116195966.927, -1.8659230583376114,     -2117116195968.793,   0.0
                          0.069143747635102,                        -0.5943982586189906,           0.005715202779128161,                     17.77411152894325,                3.0917686639926734,                      -0.28577855205494973,                      -0.44424770903380845,            456007.71442056424,                    7.946369099356106, -1.486244749922164e+18,  172.57596176564195,-1.4862447499221637e+18,   0.0
                       -0.03551735168267701,                         0.6264633666868432,             13522.473909396067,                    12.118508770050127,                2.7110310930527604,                      0.025401739995678844,                       0.27202375930154604,        6.5595498044619534e-06,                    6.901245044340818,-2.4356182368902024e+16,  152448.02824231208,-2.4356182368749576e+16,   0.0
                       -0.03201589761197875,                        0.06369689840724493,             44841.428509797726,                    12.837776703183858,                1.6251779477930575,                       -0.5669060082604116,                        0.5331185368344417,            142.57938405940754,                   11.610851621682738, -8.177115824454782e+16, -2.2420602944566577, -8.177115824454782e+16,   0.0
                         0.3172599557511958,                       -0.27935088870431013,         2.4326903388146266e-06,                    14.983769279009069,                1.4335520010617147,                       0.10206275091522228,                      -0.04342467778646904,             762.2300489666054,                    8.946956127997955,     -5170644411446.216,  411067.61017875833,     -5170644000378.605,   0.0
                       -0.39263162676890034,                         0.6208268953804083,             180.42379787637037,                    20.920540211169268,                 3.946010341696214,                       0.42195549562811585,                      -0.34852940447265635,             38683.89488309538,                   2.2210436348571894,    -2993182299193491.5, -3.5125540161687328,    -2993182299193495.0,   0.0
                       -0.45758230052667925,                        -0.3705860221546181,              33.98202329406128,                    25.575892708016255,                1.9456921898260093,                      0.013436065786894689,                      -0.07821540097974038,            118653.24509751768,                   15.066779216614455,-1.5708959707941254e+17, -0.7881806431059485,-1.5708959707941254e+17,   0.0
                        0.31101514530460694,                        -0.3312117515766542,              888175.8414038452,                    22.557040254240167,                3.8877006057235475,                       0.34921139271568047,                       0.13444170352354018,        0.00013551733368419877,                    5.988496786838486, -9.728982114645123e+20,   7378.348657105646, -9.728982114645123e+20,   0.0
                        0.12858980281311713,                       -0.17443548490186722,         6.3963468154418405e-06,                     13.12332152487602,                1.3485643829324838,                      -0.19110430059676947,                       -0.4936785973569995,             3.980863000351299,                   1.9428882623184285,    -17943116.205106594,  156338.81699648645,     -17786777.38811011,   0.0
                         -0.689892852349078,                       0.019628653770215308,            0.14097716690353573,                     7.655408747074214,                  2.22297025622665,                      -0.17818901572421167,                      -0.14280684285701828,        0.00013851600188563557,                   22.048233028284766,     -320024.7736589676,   7224.683404243676,     -312800.0902547239,   0.0
                         0.3883158419232379,                        0.24101604479541938,            0.24297901533702426,                    26.305991176158585,                1.7470318820865827,                      -0.10428402044635189,                       -0.5908916162715381,            103.70202702844247,                    20.43948402181934,    -121840662259.69658,  2.1082069877156164,    -121840662257.58838,   0.0
                         0.6588180739563795,                       0.019427329149392002,             502115.31933686516,                      7.11141103596203,                 4.192905233157016,                       -0.2699585533157901,                       -0.1042366796728134,            104.24580626028856,                   25.164996007626755, -4.061007458503239e+19, -1.7255097089190934, -4.061007458503239e+19,   0.0
                        0.45808308401042996,                        -0.1132348040647536,              907.7685912455788,                    12.463456634996534,                2.5094123000658644,                      -0.45315542287021127,                        -0.258671601605288,        1.4902569892171928e-05,                   21.258877899904064,    -106685265392107.12,   67100.91548649856,     -106685265325006.2,   0.0
                        -0.5624181942705677,                       -0.33762239064480265,              913187.0284169301,                     7.143862260644611,                 1.162064534693495,                       -0.7203352081577985,                       0.33137042011304424,          0.006212511254228105,                    7.371185246137108, -6.376921708169684e+18,    156.225784911654, -6.376921708169684e+18,   0.0
                        0.14088777223185645,                        -0.0572483674095632,              6396.062293497987,                    10.068492510202327,                 2.091115545712185,                       0.07765238653232753,                       -0.2501660587400903,         8.082188057034283e-06,                    8.134667591360712,    -2507035117754948.0,  123729.50462858273,    -2507035117631218.5,   0.0
                        -0.2757969370175156,                        0.11977020668710109,         0.00017614153856731503,                    24.365986756344487,                3.0611869365926365,                        0.3157422226404249,                       -0.1392969330984546,         0.0013993332726079334,                     11.1138622899442,     -65977.12435940852,   6391.858249940889,     -59585.26610946764,   0.0
                       0.029909407302530073,                        0.02129111739360373,             18035.422203430793,                     28.99104890226967,                0.9352611157698908,                      -0.16348774407071606,                       0.10263480018332097,            64745.131809153376,                   16.698474148543465, -7.664399097033861e+16,  0.9291417712713639, -7.664399097033861e+16,   0.0
                        0.14992244321916642,                        0.14883284050335974,             26.750057683278303,                     22.92041423476936,                 3.514146598573441,                       0.16553379023189402,                      -0.02140580504557321,             401471.8040152734,                   3.9487349642637537, -7.303650231607732e+17,   0.778247753021416, -7.303650231607732e+17,   0.0
                        0.49501406952131555,                        0.09196156034472744,               109293.518562994,                   0.13806730898869746,                 0.958815493311734,                        0.4173444232731348,                       0.20011216596521011,            0.5622068514286828,                     23.7190141133437,     -7436652239612.679, 0.32385658881436363,    -7436652239612.3545,   0.0
                        -0.1681661022768253,                        -0.1363917118640463,           0.012081696693408871,                   0.17408801500726323,                 2.663115327207114,                       0.40269782723414116,                       -0.1748984143270212,            125308.59409949424,                   13.351820915465323,-1.6201322965108595e+17,   82.58209093396407,-1.6201322965108586e+17,   0.0
                      -0.028162038701322837,                       -0.16312367193147634,              74.20036484576504,                     25.98200894422072,                3.8845192696594717,                      -0.21013733966265682,                        0.3495112716831987,             28285.60805946828,                   15.113625750062917,    -8998093734038391.0, 0.08087084307251602,    -8998093734038391.0,   0.0
                        0.31828922929303755,                       0.025768594563421194,              314.6488107907574,                     5.245966172652295,                2.3049371129769307,                      -0.19637952816956603,                         0.602023809773144,         4.669005689507656e-05,                    25.12092042428599,    -2632332274528.3037,  21416.188871576273,    -2632332253112.1147,   0.0
                          0.259003483361775,                       -0.13022035842824023,              3.090544181726727,                     6.707501529947789,                1.0810045134987645,                       0.07248304562966518,                      -0.23563283481791017,            122.69404157426125,                   11.988966462501306,     -159011692478.5904,  0.6707513915007723,    -159011692477.91965,   0.0
                        -0.1340853819107207,                         0.1822003586348831,              2231.442157086202,                     23.09165629543367,                2.4020167598776334,                        0.2582077747604003,                       0.05521568614455196,         5.242200284118169e-06,                     20.4646702753096,    -1225885243279175.0,  190760.06678262228,    -1225885243088415.0,   0.0
                        0.06277370868308534,                        0.05485071551872166,              1752.205599411554,                     9.104469713466806,                2.8195775652529216,                       0.02223554984805135,                        0.1714721678714073,            129.03952533140398,                   0.5421858746446329,     -325363517672220.4,   0.947189849517417,    -325363517672219.44,   0.0
                       -0.15469057015003287,                       -0.41012805128622065,              3784.599924580368,                    5.9734865469117215,                1.3294859005537822,                      -0.22737616099996813,                       -0.2933128116422685,            112085.20347590897,                   10.382105510265646,-1.2172913829786037e+17, -0.6887475588124551,-1.2172913829786037e+17,   0.0
                        -0.5939281982133141,                         0.2742375160985771,          6.286921472688903e-05,                    23.423578562775223,                 4.858434744436875,                       0.09902692461316692,                      -0.35732792560829907,            1.0313555203154232,                   2.7635660418386134,    -2155938.7881729947,  15905.007914880292,    -2140033.7802581144,   0.0
                        0.06711381300838122,                        0.08555146939904572,         0.00013230441353795973,                     3.303219197031775,                 4.727059885057531,                        0.2967811701649958,                      -0.22457505778663456,             0.247457275237518,                    25.77526849644182,    -518559.75150474266,   7562.676311601333,     -510997.0751931413,   0.0
